INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,ODEME_TUTARI_TL,ODEME_TUTAR_USD
110503,SIP25004903,1,2025-10-09,OD08,0,0.2,2025-10-09,370390.272,8787.4323
110503,SIP25004903,1,2025-10-09,OD08,45,0.4,2025-11-23,740780.544,17574.8646
110503,SIP25004903,1,2025-10-09,OD08,90,0.4,2026-01-07,740780.544,17574.8646
110504,SIP25004904,1,2025-10-09,OD07,60,0,2025-12-08,0,0
110504,SIP25004904,1,2025-10-09,OD07,120,1,2026-02-06,1006925.7,23889.1032
110505,SIP25004905,1,2025-10-09,OD02,30,1,2025-11-08,2812838,66733.9976
110506,SIP25004906,1,2025-10-09,OD03,60,1,2025-12-08,520588.872,12350.8629
110507,SIP25004907,1,2025-10-09,OD02,30,1,2025-11-08,29282.688,694.7257
110508,SIP25004908,1,2025-10-09,OD05,0,0.3,2025-10-09,233027.7552,5528.5351
110508,SIP25004908,1,2025-10-09,OD05,60,0.7,2025-12-08,543731.4288,12899.9153
110509,SIP25004908,2,2025-10-09,OD05,0,0.3,2025-10-09,201755.2752,4786.602
110509,SIP25004908,2,2025-10-09,OD05,60,0.7,2025-12-08,470762.3088,11168.738
110510,SIP25004908,3,2025-10-09,OD05,0,0.3,2025-10-09,582704.9856,13824.5548
110510,SIP25004908,3,2025-10-09,OD05,60,0.7,2025-12-08,1359644.9664,32257.2946
110511,SIP25004908,4,2025-10-09,OD05,0,0.3,2025-10-09,1548060.768,36727.4204
110511,SIP25004908,4,2025-10-09,OD05,60,0.7,2025-12-08,3612141.792,85697.3142
110512,SIP25004909,1,2025-10-09,OD03,60,1,2025-12-08,315517.2,7485.5801
110513,SIP25004909,2,2025-10-09,OD03,60,1,2025-12-08,1012741.92,24027.0918
110514,SIP25004910,1,2025-10-09,OD01,0,1,2025-10-09,221064.5376,5244.7103
110515,SIP25004910,2,2025-10-09,OD01,0,1,2025-10-09,3777651.6,89624
110516,SIP25004910,3,2025-10-09,OD01,0,1,2025-10-09,2360118.24,55993.3153
110517,SIP25004911,1,2025-10-09,OD08,0,0.2,2025-10-09,21853.3882,518.4671
110517,SIP25004911,1,2025-10-09,OD08,45,0.4,2025-11-23,43706.7763,1036.9342
110517,SIP25004911,1,2025-10-09,OD08,90,0.4,2026-01-07,43706.7763,1036.9342
110518,SIP25004911,2,2025-10-09,OD08,0,0.2,2025-10-09,36176.112,858.2707
110518,SIP25004911,2,2025-10-09,OD08,45,0.4,2025-11-23,72352.224,1716.5415
110518,SIP25004911,2,2025-10-09,OD08,90,0.4,2026-01-07,72352.224,1716.5415
110519,SIP25004911,3,2025-10-09,OD08,0,0.2,2025-10-09,52923.5352,1255.5999
110519,SIP25004911,3,2025-10-09,OD08,45,0.4,2025-11-23,105847.0704,2511.1998
110519,SIP25004911,3,2025-10-09,OD08,90,0.4,2026-01-07,105847.0704,2511.1998
110520,STK25000771,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110520,STK25000771,1,2025-10-10,OD07,120,1,2026-02-07,239373.72,5679.0918
110521,SIP25004912,1,2025-10-10,OD04,90,1,2026-01-08,80798.1408,1916.9191
110522,SIP25004913,1,2025-10-10,OD03,60,1,2025-12-09,227211.072,5390.5355
110523,SIP25004914,1,2025-10-10,OD01,0,1,2025-10-10,57036.3264,1353.175
110524,SIP25004915,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110524,SIP25004915,1,2025-10-10,OD07,120,1,2026-02-07,3000933.12,71196.5153
110525,SIP25004916,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110525,SIP25004916,1,2025-10-10,OD07,120,1,2026-02-07,178330.1472,4230.8457
110526,SIP25004917,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110526,SIP25004917,1,2025-10-10,OD07,120,1,2026-02-07,447139.968,10608.3029
110527,SIP25004918,1,2025-10-10,OD04,90,1,2026-01-08,484471.656,11493.9895
110528,SIP25004918,2,2025-10-10,OD04,90,1,2026-01-08,692957.5,16440.2728
110529,SIP25004918,3,2025-10-10,OD04,90,1,2026-01-08,6025897.92,142963.1772
110530,SIP25004918,4,2025-10-10,OD04,90,1,2026-01-08,1373171.52,32578.2093
110531,SIP25004918,5,2025-10-10,OD04,90,1,2026-01-08,151349.256,3590.7297
110532,STK25000772,1,2025-10-10,OD05,0,0.3,2025-10-10,160172.892,3800.0686
110532,STK25000772,1,2025-10-10,OD05,60,0.7,2025-12-09,373736.748,8866.8268
110533,STK25000772,2,2025-10-10,OD05,0,0.3,2025-10-10,401127.72,9516.6719
110533,STK25000772,2,2025-10-10,OD05,60,0.7,2025-12-09,935964.68,22205.5677
110534,STK25000772,3,2025-10-10,OD05,0,0.3,2025-10-10,169142.0256,4012.8594
110534,STK25000772,3,2025-10-10,OD05,60,0.7,2025-12-09,394664.7264,9363.3387
110535,STK25000772,4,2025-10-10,OD05,0,0.3,2025-10-10,333220.7808,7905.5939
110535,STK25000772,4,2025-10-10,OD05,60,0.7,2025-12-09,777515.1552,18446.3857
110536,SIP25004919,1,2025-10-10,OD04,90,1,2026-01-08,701456.16,16641.9018
110537,SIP25004919,2,2025-10-10,OD04,90,1,2026-01-08,345790.08,8203.7979
110538,SIP25004919,3,2025-10-10,OD04,90,1,2026-01-08,81587.82,1935.6541
110539,SIP25004920,1,2025-10-10,OD05,0,0.3,2025-10-10,468005.472,11103.3327
110539,SIP25004920,1,2025-10-10,OD05,60,0.7,2025-12-09,1092012.768,25907.7762
110540,STK25000773,1,2025-10-10,OD06,0,0.5,2025-10-10,278099.82,6597.8605
110540,STK25000773,1,2025-10-10,OD06,45,0.5,2025-11-24,278099.82,6597.8605
110541,STK25000773,2,2025-10-10,OD06,0,0.5,2025-10-10,470395.44,11160.0342
110541,STK25000773,2,2025-10-10,OD06,45,0.5,2025-11-24,470395.44,11160.0342
110542,STK25000773,3,2025-10-10,OD06,0,0.5,2025-10-10,104064.2352,2468.9024
110542,STK25000773,3,2025-10-10,OD06,45,0.5,2025-11-24,104064.2352,2468.9024
110543,SIP25004921,1,2025-10-10,OD04,90,1,2026-01-08,1374816,32617.2242
110544,SIP25004922,1,2025-10-10,OD08,0,0.2,2025-10-10,118843.1,2819.5279
110544,SIP25004922,1,2025-10-10,OD08,45,0.4,2025-11-24,237686.2,5639.0558
110544,SIP25004922,1,2025-10-10,OD08,90,0.4,2026-01-08,237686.2,5639.0558
110545,SIP25004922,2,2025-10-10,OD08,0,0.2,2025-10-10,131618.2656,3122.616
110545,SIP25004922,2,2025-10-10,OD08,45,0.4,2025-11-24,263236.5312,6245.2321
110545,SIP25004922,2,2025-10-10,OD08,90,0.4,2026-01-08,263236.5312,6245.2321
110546,SIP25004923,1,2025-10-10,OD03,60,1,2025-12-09,2806152,66575.3737
110547,SIP25004923,2,2025-10-10,OD03,60,1,2025-12-09,1363298.7,32343.9786
110548,SIP25004923,3,2025-10-10,OD03,60,1,2025-12-09,1174470,27864.0569
110549,SIP25004923,4,2025-10-10,OD03,60,1,2025-12-09,2106460.032,49975.327
110550,SIP25004924,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110550,SIP25004924,1,2025-10-10,OD07,120,1,2026-02-07,286602.336,6799.5809
110551,SIP25004924,2,2025-10-10,OD07,60,0,2025-12-09,0,0
110551,SIP25004924,2,2025-10-10,OD07,120,1,2026-02-07,1678844.88,39830.2463
110552,SIP25004924,3,2025-10-10,OD07,60,0,2025-12-09,0,0
110552,SIP25004924,3,2025-10-10,OD07,120,1,2026-02-07,786669.552,18663.5718
110553,SIP25004925,1,2025-10-10,OD02,30,1,2025-11-09,1588705.2,37691.7011
110554,STK25000774,1,2025-10-10,OD03,60,1,2025-12-09,209907.648,4980.0154
110555,STKB25000378,1,2025-10-10,OD07,60,0,2025-12-09,0,0
110555,STKB25000378,1,2025-10-10,OD07,120,1,2026-02-07,2257487.28,53558.4171
110556,STKB25000378,2,2025-10-10,OD07,60,0,2025-12-09,0,0
110556,STKB25000378,2,2025-10-10,OD07,120,1,2026-02-07,1165555.68,27652.5665
110557,STKB25000378,3,2025-10-10,OD07,60,0,2025-12-09,0,0
110557,STKB25000378,3,2025-10-10,OD07,120,1,2026-02-07,1083147.2,25697.4425
110558,STKB25000378,4,2025-10-10,OD07,60,0,2025-12-09,0,0
110558,STKB25000378,4,2025-10-10,OD07,120,1,2026-02-07,1245689.04,29553.7139
110559,STKB25000378,5,2025-10-10,OD07,60,0,2025-12-09,0,0
110559,STKB25000378,5,2025-10-10,OD07,120,1,2026-02-07,1348991.28,32004.5381
110560,SIP25004926,1,2025-10-10,OD04,90,1,2026-01-08,145943.712,3462.4843
110561,SIP25004926,2,2025-10-10,OD04,90,1,2026-01-08,243246.6,5770.9751
110562,SIP25004926,3,2025-10-10,OD04,90,1,2026-01-08,8999.28,213.506
110563,SIP25004926,4,2025-10-10,OD04,90,1,2026-01-08,871836.336,20684.1361
110564,SIP25004926,5,2025-10-10,OD04,90,1,2026-01-08,1181907.2,28040.503
110565,SIP25004927,1,2025-10-13,OD02,30,1,2025-11-12,179592.0192,4260.7834
110566,SIP25004927,2,2025-10-13,OD02,30,1,2025-11-12,172616.7168,4095.2958
110567,SIP25004928,1,2025-10-13,OD03,60,1,2025-12-12,43369.8768,1028.9413
110568,SIP25004929,1,2025-10-13,OD03,60,1,2025-12-12,109135.848,2589.2253
110569,SIP25004929,2,2025-10-13,OD03,60,1,2025-12-12,5229205.2,124061.8078
110570,SIP25004930,1,2025-10-13,OD06,0,0.5,2025-10-13,85289.832,2023.4836
110570,SIP25004930,1,2025-10-13,OD06,45,0.5,2025-11-27,85289.832,2023.4836
110571,SIP25004931,1,2025-10-13,OD04,90,1,2026-01-11,429407.208,10187.5969
110572,SIP25004931,2,2025-10-13,OD04,90,1,2026-01-11,724479.2,17188.1186
110573,SIP25004931,3,2025-10-13,OD04,90,1,2026-01-11,71486.6256,1696.0054
110574,STK25000775,1,2025-10-13,OD01,0,1,2025-10-13,3785060.88,89799.7836
110575,STK25000775,2,2025-10-13,OD01,0,1,2025-10-13,168058.584,3987.155
110576,STK25000775,3,2025-10-13,OD01,0,1,2025-10-13,707919.48,16795.2427
110577,SIP25004932,1,2025-10-13,OD01,0,1,2025-10-13,773587.296,18353.198
110578,SIP25004932,2,2025-10-13,OD01,0,1,2025-10-13,2176445.952,51635.7284
110579,STK25000776,1,2025-10-13,OD06,0,0.5,2025-10-13,594073.2,14094.2633
110579,STK25000776,1,2025-10-13,OD06,45,0.5,2025-11-27,594073.2,14094.2633
110580,STK25000776,2,2025-10-13,OD06,0,0.5,2025-10-13,15497.0064,367.6633
110580,STK25000776,2,2025-10-13,OD06,45,0.5,2025-11-27,15497.0064,367.6633
110581,STK25000776,3,2025-10-13,OD06,0,0.5,2025-10-13,132619.29,3146.3651
110581,STK25000776,3,2025-10-13,OD06,45,0.5,2025-11-27,132619.29,3146.3651
110582,SIP25004933,1,2025-10-13,OD02,30,1,2025-11-12,787150.08,18674.9722
110583,SIP25004933,2,2025-10-13,OD02,30,1,2025-11-12,1635051.168,38791.2495
110584,SIP25004934,1,2025-10-13,OD08,0,0.2,2025-10-13,40432.536,959.2535
110584,SIP25004934,1,2025-10-13,OD08,45,0.4,2025-11-27,80865.072,1918.507
110584,SIP25004934,1,2025-10-13,OD08,90,0.4,2026-01-11,80865.072,1918.507
110585,SIP25004935,1,2025-10-13,OD02,30,1,2025-11-12,1117785.6,26519.2313
110586,SIP25004936,1,2025-10-13,OD04,90,1,2026-01-11,328411.68,7791.4989
110587,SIP25004937,1,2025-10-13,OD04,90,1,2026-01-11,249982.344,5930.7792
110588,SIP25004938,1,2025-10-13,OD01,0,1,2025-10-13,171377.208,4065.8887
110589,SIP25004938,2,2025-10-13,OD01,0,1,2025-10-13,103908.168,2465.1997
110590,SIP25004939,1,2025-10-14,OD01,0,1,2025-10-14,368102.592,8733.1576
110591,SIP25004939,2,2025-10-14,OD01,0,1,2025-10-14,93797.136,2225.3176
110592,SIP25004940,1,2025-10-14,OD03,60,1,2025-12-13,3470170.752,82329.0807
110593,SIP25004941,1,2025-10-14,OD01,0,1,2025-10-14,3232944,76700.9253
110594,SIP25004942,1,2025-10-14,OD05,0,0.3,2025-10-14,237334.176,5630.7041
110594,SIP25004942,1,2025-10-14,OD05,60,0.7,2025-12-13,553779.744,13138.3095
110595,SIP25004943,1,2025-10-14,OD03,60,1,2025-12-13,846823.968,20090.7228
110596,SIP25004943,2,2025-10-14,OD03,60,1,2025-12-13,107400.2,2548.0474
110597,SIP25004943,3,2025-10-14,OD03,60,1,2025-12-13,1901722.464,45117.9707
110598,SIP25004944,1,2025-10-14,OD01,0,1,2025-10-14,1010516.8,23974.3013
110599,STK25000777,1,2025-10-14,OD01,0,1,2025-10-14,1320979.92,31339.9744
110600,STK25000777,2,2025-10-14,OD01,0,1,2025-10-14,779107.68,18484.168
110601,STK25000777,3,2025-10-14,OD01,0,1,2025-10-14,29660.832,703.6971
110602,SIP25004945,1,2025-10-14,OD04,90,1,2026-01-12,1042359.84,24729.7708
110603,SIP25004946,1,2025-10-14,OD02,30,1,2025-11-13,898135.2,21308.0712
110604,SIP25004947,1,2025-10-14,OD06,0,0.5,2025-10-14,595285.95,14123.0356
110604,SIP25004947,1,2025-10-14,OD06,45,0.5,2025-11-28,595285.95,14123.0356
110605,SIP25004948,1,2025-10-14,OD04,90,1,2026-01-12,103971.2832,2466.6971
110606,SIP25004949,1,2025-10-14,OD02,30,1,2025-11-13,1043988.048,24768.3997
110607,SIP25004950,1,2025-10-14,OD05,0,0.3,2025-10-14,57423.3624,1362.3574
110607,SIP25004950,1,2025-10-14,OD05,60,0.7,2025-12-13,133987.8456,3178.8338
110608,SIP25004951,1,2025-10-15,OD03,60,1,2025-12-14,337477.08,8006.5737
110609,SIP25004951,2,2025-10-15,OD03,60,1,2025-12-14,3488958,82774.8043
110610,SIP25004951,3,2025-10-15,OD03,60,1,2025-12-14,116585.9424,2765.9773
110611,SIP25004951,4,2025-10-15,OD03,60,1,2025-12-14,965719.2,22911.4875
110612,SIP25004952,1,2025-10-15,OD05,0,0.3,2025-10-15,17665.9402,419.1208
110612,SIP25004952,1,2025-10-15,OD05,60,0.7,2025-12-14,41220.527,977.9484
110613,SIP25004952,2,2025-10-15,OD05,0,0.3,2025-10-15,4816.2643,114.2649
110613,SIP25004952,2,2025-10-15,OD05,60,0.7,2025-12-14,11237.9501,266.618
110614,SIP25004952,3,2025-10-15,OD05,0,0.3,2025-10-15,188753.058,4478.1271
110614,SIP25004952,3,2025-10-15,OD05,60,0.7,2025-12-14,440423.802,10448.9633
110615,SIP25004952,4,2025-10-15,OD05,0,0.3,2025-10-15,424121.4,10062.1922
110615,SIP25004952,4,2025-10-15,OD05,60,0.7,2025-12-14,989616.6,23478.4484
110616,SIP25004953,1,2025-10-15,OD06,0,0.5,2025-10-15,1955750.25,46399.7687
110616,SIP25004953,1,2025-10-15,OD06,45,0.5,2025-11-29,1955750.25,46399.7687
110617,SIP25004953,2,2025-10-15,OD06,0,0.5,2025-10-15,738454.8,17519.6868
110617,SIP25004953,2,2025-10-15,OD06,45,0.5,2025-11-29,738454.8,17519.6868
110618,SIP25004953,3,2025-10-15,OD06,0,0.5,2025-10-15,578378.16,13721.9018
110618,SIP25004953,3,2025-10-15,OD06,45,0.5,2025-11-29,578378.16,13721.9018
110619,SIP25004954,1,2025-10-15,OD06,0,0.5,2025-10-15,1912078.4,45363.6631
110619,SIP25004954,1,2025-10-15,OD06,45,0.5,2025-11-29,1912078.4,45363.6631
110620,SIP25004955,1,2025-10-15,OD05,0,0.3,2025-10-15,84573.18,2006.4811
110620,SIP25004955,1,2025-10-15,OD05,60,0.7,2025-12-14,197337.42,4681.7893
110621,SIP25004955,2,2025-10-15,OD05,0,0.3,2025-10-15,1398686.76,33183.553
110621,SIP25004955,2,2025-10-15,OD05,60,0.7,2025-12-14,3263602.44,77428.2904
110622,SIP25004956,1,2025-10-15,OD07,60,0,2025-12-14,0,0
110622,SIP25004956,1,2025-10-15,OD07,120,1,2026-02-12,788060.1,18696.5623
110623,SIP25004957,1,2025-10-15,OD01,0,1,2025-10-15,1377174.72,32673.1843
110624,SIP25004958,1,2025-10-15,OD01,0,1,2025-10-15,955871.28,22677.8477
110625,SIP25004958,2,2025-10-15,OD01,0,1,2025-10-15,319296.288,7575.2381
110626,SIP25004959,1,2025-10-15,OD06,0,0.5,2025-10-15,84811.11,2012.126
110626,SIP25004959,1,2025-10-15,OD06,45,0.5,2025-11-29,84811.11,2012.126
110627,SIP25004959,2,2025-10-15,OD06,0,0.5,2025-10-15,4666126.2,110702.8754
110627,SIP25004959,2,2025-10-15,OD06,45,0.5,2025-11-29,4666126.2,110702.8754
110628,SIP25004959,3,2025-10-15,OD06,0,0.5,2025-10-15,3994765.2,94774.9751
110628,SIP25004959,3,2025-10-15,OD06,45,0.5,2025-11-29,3994765.2,94774.9751
110629,STK25000778,1,2025-10-15,OD03,60,1,2025-12-14,2294212.608,54429.7179
110630,STK25000778,2,2025-10-15,OD03,60,1,2025-12-14,1359216,32247.1174
110631,STK25000778,3,2025-10-15,OD03,60,1,2025-12-14,28920.096,686.1233
110632,SIP25004960,1,2025-10-15,OD06,0,0.5,2025-10-15,89691.984,2127.9237
110632,SIP25004960,1,2025-10-15,OD06,45,0.5,2025-11-29,89691.984,2127.9237
110633,SIP25004961,1,2025-10-15,OD06,0,0.5,2025-10-15,280002.72,6643.0064
110633,SIP25004961,1,2025-10-15,OD06,45,0.5,2025-11-29,280002.72,6643.0064
110634,SIP25004962,1,2025-10-15,OD05,0,0.3,2025-10-15,437140.44,10371.0662
110634,SIP25004962,1,2025-10-15,OD05,60,0.7,2025-12-14,1019994.36,24199.1544
110635,SIP25004962,2,2025-10-15,OD05,0,0.3,2025-10-15,904648.7808,21462.6045
110635,SIP25004962,2,2025-10-15,OD05,60,0.7,2025-12-14,2110847.1552,50079.4106
110636,SIP25004963,1,2025-10-16,OD08,0,0.2,2025-10-16,372314.4,8833.0819
110636,SIP25004963,1,2025-10-16,OD08,45,0.4,2025-11-30,744628.8,17666.1637
110636,SIP25004963,1,2025-10-16,OD08,90,0.4,2026-01-14,744628.8,17666.1637
110637,SIP25004964,1,2025-10-16,OD04,90,1,2026-01-14,587028.864,13927.1379
110638,SIP25004964,2,2025-10-16,OD04,90,1,2026-01-14,62754.8112,1488.8449
110639,SIP25004964,3,2025-10-16,OD04,90,1,2026-01-14,3933527.76,93322.1295
110640,SIP25004965,1,2025-10-16,OD02,30,1,2025-11-15,167710.2048,3978.8898
110641,SIP25004965,2,2025-10-16,OD02,30,1,2025-11-15,69500.8656,1648.8936
110642,SIP25004966,1,2025-10-16,OD03,60,1,2025-12-15,634791.36,15060.2932
110643,SIP25004966,2,2025-10-16,OD03,60,1,2025-12-15,73451.412,1742.6195
110644,SIP25004967,1,2025-10-16,OD01,0,1,2025-10-16,1382610,32802.1352
110645,SIP25004968,1,2025-10-16,OD05,0,0.3,2025-10-16,239635.2,5685.2954
110645,SIP25004968,1,2025-10-16,OD05,60,0.7,2025-12-15,559148.8,13265.6892
110646,STK25000779,1,2025-10-16,OD03,60,1,2025-12-15,579275.328,13743.1869
110647,SIP25004969,1,2025-10-16,OD08,0,0.2,2025-10-16,121858.08,2891.0577
110647,SIP25004969,1,2025-10-16,OD08,45,0.4,2025-11-30,243716.16,5782.1153
110647,SIP25004969,1,2025-10-16,OD08,90,0.4,2026-01-14,243716.16,5782.1153
110648,SIP25004969,2,2025-10-16,OD08,0,0.2,2025-10-16,434183.904,10300.923
110648,SIP25004969,2,2025-10-16,OD08,45,0.4,2025-11-30,868367.808,20601.846
110648,SIP25004969,2,2025-10-16,OD08,90,0.4,2026-01-14,868367.808,20601.846
110649,SIP25004969,3,2025-10-16,OD08,0,0.2,2025-10-16,22066.5072,523.5233
110649,SIP25004969,3,2025-10-16,OD08,45,0.4,2025-11-30,44133.0144,1047.0466
110649,SIP25004969,3,2025-10-16,OD08,90,0.4,2026-01-14,44133.0144,1047.0466
110650,SIP25004970,1,2025-10-16,OD05,0,0.3,2025-10-16,384711.408,9127.1983
110650,SIP25004970,1,2025-10-16,OD05,60,0.7,2025-12-15,897659.952,21296.796
110651,STKB25000379,1,2025-10-16,OD05,0,0.3,2025-10-16,38503.5768,913.4894
110651,STKB25000379,1,2025-10-16,OD05,60,0.7,2025-12-15,89841.6792,2131.4752
110652,SIP25004971,1,2025-10-16,OD07,60,0,2025-12-15,0,0
110652,SIP25004971,1,2025-10-16,OD07,120,1,2026-02-13,937540.5,22242.9537
110653,SIP25004972,1,2025-10-16,OD02,30,1,2025-11-15,111656.592,2649.0295
110654,SIP25004973,1,2025-10-16,OD07,60,0,2025-12-15,0,0
110654,SIP25004973,1,2025-10-16,OD07,120,1,2026-02-13,828281.376,19650.8037
110655,SIP25004973,2,2025-10-16,OD07,60,0,2025-12-15,0,0
110655,SIP25004973,2,2025-10-16,OD07,120,1,2026-02-13,1653275.7,39223.6228
110656,SIP25004973,3,2025-10-16,OD07,60,0,2025-12-15,0,0
110656,SIP25004973,3,2025-10-16,OD07,120,1,2026-02-13,1391240.64,33006.8954
110657,SIP25004973,4,2025-10-16,OD07,60,0,2025-12-15,0,0
110657,SIP25004973,4,2025-10-16,OD07,120,1,2026-02-13,787297.14,18678.4612
110658,STK25000780,1,2025-10-17,OD05,0,0.3,2025-10-17,250664.5008,5946.9632
110658,STK25000780,1,2025-10-17,OD05,60,0.7,2025-12-16,584883.8352,13876.2476
110659,SIP25004974,1,2025-10-17,OD04,90,1,2026-01-15,3153895.2,74825.5089
110660,SIP25004975,1,2025-10-17,OD04,90,1,2026-01-15,667720.944,15841.5408
110661,SIP25004975,2,2025-10-17,OD04,90,1,2026-01-15,168823.02,4005.2911
110662,SIP25004976,1,2025-10-17,OD06,0,0.5,2025-10-17,79969.356,1897.2564
110662,SIP25004976,1,2025-10-17,OD06,45,0.5,2025-12-01,79969.356,1897.2564
110663,SIP25004977,1,2025-10-17,OD01,0,1,2025-10-17,553575.648,13133.4673
110664,SIP25004977,2,2025-10-17,OD01,0,1,2025-10-17,2874380.5,68194.0807
110665,SIP25004977,3,2025-10-17,OD01,0,1,2025-10-17,2196331.776,52107.5154
110666,SIP25004977,4,2025-10-17,OD01,0,1,2025-10-17,7887106,187119.9526
110667,SIP25004978,1,2025-10-17,OD02,30,1,2025-11-16,198463.464,4708.5045
110668,SIP25004978,2,2025-10-17,OD02,30,1,2025-11-16,3201874.56,75963.8093
110669,STKB25000380,1,2025-10-17,OD04,90,1,2026-01-15,30984.0048,735.0891
110670,STKB25000381,1,2025-10-17,OD02,30,1,2025-11-16,797303.76,18915.8662
110671,SIP25004979,1,2025-10-17,OD08,0,0.2,2025-10-17,162061.08,3844.8655
110671,SIP25004979,1,2025-10-17,OD08,45,0.4,2025-12-01,324122.16,7689.731
110671,SIP25004979,1,2025-10-17,OD08,90,0.4,2026-01-15,324122.16,7689.731
110672,SIP25004979,2,2025-10-17,OD08,0,0.2,2025-10-17,40058.3174,950.3753
110672,SIP25004979,2,2025-10-17,OD08,45,0.4,2025-12-01,80116.6349,1900.7505
110672,SIP25004979,2,2025-10-17,OD08,90,0.4,2026-01-15,80116.6349,1900.7505
110673,SIP25004979,3,2025-10-17,OD08,0,0.2,2025-10-17,134279.184,3185.7458
110673,SIP25004979,3,2025-10-17,OD08,45,0.4,2025-12-01,268558.368,6371.4915
110673,SIP25004979,3,2025-10-17,OD08,90,0.4,2026-01-15,268558.368,6371.4915
110674,SIP25004979,4,2025-10-17,OD08,0,0.2,2025-10-17,403484.7744,9572.5925
110674,SIP25004979,4,2025-10-17,OD08,45,0.4,2025-12-01,806969.5488,19145.185
110674,SIP25004979,4,2025-10-17,OD08,90,0.4,2026-01-15,806969.5488,19145.185
110675,SIP25004979,5,2025-10-17,OD08,0,0.2,2025-10-17,43666.6392,1035.982
110675,SIP25004979,5,2025-10-17,OD08,45,0.4,2025-12-01,87333.2784,2071.9639
110675,SIP25004979,5,2025-10-17,OD08,90,0.4,2026-01-15,87333.2784,2071.9639
110676,SIP25004980,1,2025-10-17,OD06,0,0.5,2025-10-17,1320863,31337.2005
110676,SIP25004980,1,2025-10-17,OD06,45,0.5,2025-12-01,1320863,31337.2005
110677,SIP25004980,2,2025-10-17,OD06,0,0.5,2025-10-17,417700.512,9909.8579
110677,SIP25004980,2,2025-10-17,OD06,45,0.5,2025-12-01,417700.512,9909.8579
110678,SIP25004980,3,2025-10-17,OD06,0,0.5,2025-10-17,16818.9912,399.0271
110678,SIP25004980,3,2025-10-17,OD06,45,0.5,2025-12-01,16818.9912,399.0271
110679,SIP25004981,1,2025-10-17,OD02,30,1,2025-11-16,1356189.2,32175.3072
110680,SIP25004981,2,2025-10-17,OD02,30,1,2025-11-16,172135.8144,4083.8865
110681,STKB25000382,1,2025-10-17,OD03,60,1,2025-12-16,5564974.08,132027.8548
110682,STKB25000382,2,2025-10-17,OD03,60,1,2025-12-16,1453903,34493.5469
110683,STKB25000382,3,2025-10-17,OD03,60,1,2025-12-16,177429.504,4209.4781
110684,SIP25004982,1,2025-10-17,OD04,90,1,2026-01-15,5151442.56,122216.9053
110685,SIP25004983,1,2025-10-20,OD02,30,1,2025-11-19,2211000.768,52455.5342
110686,SIP25004983,2,2025-10-20,OD02,30,1,2025-11-19,1289648.16,30596.6349
110687,SIP25004983,3,2025-10-20,OD02,30,1,2025-11-19,495764.424,11761.908
110688,SIP25004984,1,2025-10-20,OD05,0,0.3,2025-10-20,140714.64,3338.4256
110688,SIP25004984,1,2025-10-20,OD05,60,0.7,2025-12-19,328334.16,7789.6598
110689,SIP25004985,1,2025-10-20,OD02,30,1,2025-11-19,3162479.04,75029.1587
110690,SIP25004985,2,2025-10-20,OD02,30,1,2025-11-19,755958.528,17934.9591
110691,SIP25004986,1,2025-10-20,OD05,0,0.3,2025-10-20,429367.104,10186.6454
110691,SIP25004986,1,2025-10-20,OD05,60,0.7,2025-12-19,1001856.576,23768.8393
110692,SIP25004987,1,2025-10-20,OD06,0,0.5,2025-10-20,939133.728,22280.7527
110692,SIP25004987,1,2025-10-20,OD06,45,0.5,2025-12-04,939133.728,22280.7527
110693,SIP25004988,1,2025-10-20,OD04,90,1,2026-01-18,1248361.44,29617.116
110694,SIP25004989,1,2025-10-20,OD08,0,0.2,2025-10-20,68595.0528,1627.4034
110694,SIP25004989,1,2025-10-20,OD08,45,0.4,2025-12-04,137190.1056,3254.8068
110694,SIP25004989,1,2025-10-20,OD08,90,0.4,2026-01-18,137190.1056,3254.8068
110695,SIP25004990,1,2025-10-20,OD05,0,0.3,2025-10-20,137312.8632,3257.7192
110695,SIP25004990,1,2025-10-20,OD05,60,0.7,2025-12-19,320396.6808,7601.3447
110696,SIP25004991,1,2025-10-20,OD08,0,0.2,2025-10-20,118829.04,2819.1943
110696,SIP25004991,1,2025-10-20,OD08,45,0.4,2025-12-04,237658.08,5638.3886
110696,SIP25004991,1,2025-10-20,OD08,90,0.4,2026-01-18,237658.08,5638.3886
110697,SIP25004992,1,2025-10-20,OD05,0,0.3,2025-10-20,178483.7952,4234.491
110697,SIP25004992,1,2025-10-20,OD05,60,0.7,2025-12-19,416462.1888,9880.479
110698,STK25000781,1,2025-10-20,OD01,0,1,2025-10-20,2419142.4,57393.6512
110699,STK25000781,2,2025-10-20,OD01,0,1,2025-10-20,2039842.5,48394.8399
110700,SIP25004993,1,2025-10-20,OD02,30,1,2025-11-19,718654.14,17049.9203
110701,SIP25004994,1,2025-10-20,OD05,0,0.3,2025-10-20,145524.312,3452.5341
110701,SIP25004994,1,2025-10-20,OD05,60,0.7,2025-12-19,339556.728,8055.9129
