STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
H00014,320.01.0002,IRS26704129,2026-02-24,5000,5,119.6767,1,YERLİ,44.6833,Kısmi teslim,H,Şartlı kabul,13391.6586,45,2026,2,9
D00003,320.01.0002,IRS26704130,2026-05-19,10000,10000,380.2243,1,YERLİ,46.4333,Numune kabul,E,Kalite onaylı,81886.1248,90,2026,5,21
D00006,320.01.0013,IRS26704131,2026-05-07,250,250,271.8609,1,YERLİ,46.4333,Numune kabul,H,Şartlı kabul,1463.7173,45,2026,5,19
D00012,320.01.0013,IRS26704132,2026-03-11,500,500,201.6162,1,YERLİ,45.2667,Sevk irsaliyesi,H,Şartlı kabul,2226.9814,90,2026,3,11
D00008,320.01.0039,IRS26704133,2026-04-01,10000,10000,434.8675,1,YERLİ,45.85,Numune kabul,H,Şartlı kabul,94845.6925,60,2026,4,14
D00011,320.01.0039,IRS26704134,2026-03-20,1000,1000,100.878,1,YERLİ,45.2667,Sevk irsaliyesi,E,,2228.5256,60,2026,3,12
D00011,320.01.0030,IRS26704135,2026-02-23,2000,2000,98.2208,1,YERLİ,44.6833,İthalat dosyası,E,Şartlı kabul,4396.3091,90,2026,2,9
H00011,320.01.0030,IRS26704136,2026-03-10,500,0.5,66.2962,1,YERLİ,45.2667,Mal kabul,E,,732.2844,60,2026,3,11
H00003,320.01.0030,IRS26704137,2026-02-28,120,0.12,47.2344,1,YERLİ,44.6833,Numune kabul,E,Şartlı kabul,126.8512,90,2026,2,9
H00001,320.01.0013,IRS26704138,2026-02-27,250,0.25,71.0618,1,YERLİ,44.6833,Numune kabul,H,Kalite onaylı,397.5859,0,2026,2,9
H00014,320.01.0029,IRS26704139,2026-02-16,250,0.25,130.8411,1,İTHAL,44.6833,Numune kabul,E,,732.047,45,2026,2,8
H00001,320.01.0004,IRS26704140,2026-03-21,500,0.5,70.3199,1,YERLİ,45.2667,Sevk irsaliyesi,H,,776.7288,45,2026,3,12
D00007,320.01.0004,IRS26704141,2026-03-12,120,120,189.0162,1,YERLİ,45.2667,İthalat dosyası,H,Kalite onaylı,501.0735,90,2026,3,11
D00010,320.01.0004,IRS26704142,2026-02-25,120,120,448.0158,1,YERLİ,44.6833,Kısmi teslim,E,Kalite onaylı,1203.1765,60,2026,2,9
D00009,320.01.0033,IRS26704143,2026-03-20,2000,2000,88.8122,1,YERLİ,45.2667,Mal kabul,H,Şartlı kabul,3923.9529,45,2026,3,12
H00001,320.01.0003,IRS26704144,2026-03-10,120,0.12,76.0955,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,201.7258,45,2026,3,11
D00012,320.01.0019,IRS26704145,2026-05-16,250,250,202.3588,1,YERLİ,46.4333,Numune kabul,H,,1089.5133,90,2026,5,20
H00004,320.01.0019,IRS26704146,2026-05-20,10000,10,33.3805,1,YERLİ,46.4333,Sevk irsaliyesi,E,Şartlı kabul,7188.914,45,2026,5,21
H00005,320.01.0026,IRS26704147,2026-03-08,5000,5,64.2404,1,YERLİ,45.2667,Kısmi teslim,H,Şartlı kabul,7095.768,30,2026,3,10
D00009,320.01.0026,IRS26704148,2026-05-23,250,250,94.5584,1,YERLİ,46.4333,İthalat dosyası,H,Kalite onaylı,509.1088,45,2026,5,21
H00010,320.01.0005,IRS26704149,2026-03-28,1000,1,37.2567,1,İTHAL,45.2667,İthalat dosyası,E,Şartlı kabul,823.0487,30,2026,3,13
D00010,320.01.0019,IRS26704150,2026-03-14,2000,2000,494.3698,1,YERLİ,45.2667,Numune kabul,H,,21842.5377,45,2026,3,11
D00004,320.01.0019,IRS26704151,2026-03-05,2000,2000,29.4778,1,YERLİ,45.2667,Mal kabul,H,Kalite onaylı,1302.4055,45,2026,3,10
D00003,320.01.0001,IRS26704152,2026-04-14,250,250,386.897,1,YERLİ,45.85,Mal kabul,E,Kalite onaylı,2109.5802,45,2026,4,16
D00006,320.01.0010,IRS26704154,2026-02-26,500,500,217.7947,1,YERLİ,44.6833,İthalat dosyası,E,Şartlı kabul,2437.0928,45,2026,2,9
D00005,320.01.0010,IRS26704155,2026-03-04,1000,1000,366.6402,1,YERLİ,45.2667,Kısmi teslim,H,,8099.5566,60,2026,3,10
D00010,320.01.0001,IRS26704156,2026-04-10,10000,10000,497.7173,1,YERLİ,45.85,Mal kabul,E,Kalite onaylı,108553.3915,90,2026,4,15
D00010,320.01.0028,IRS26704157,2026-04-17,250,250,473.012,1,YERLİ,45.85,Numune kabul,H,Kalite onaylı,2579.1276,60,2026,4,16
D00009,320.01.0028,IRS26704158,2026-03-11,2000,2000,98.8476,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,4367.3429,60,2026,3,11
D00006,320.01.0001,IRS26704159,2026-03-08,250,250,262.2312,1,YERLİ,45.2667,Kısmi teslim,H,Şartlı kabul,1448.2567,0,2026,3,10
H00014,320.01.0005,IRS26704160,2026-05-19,500,0.5,124.9779,1,İTHAL,46.4333,Numune kabul,H,Şartlı kabul,1345.7788,90,2026,5,21
H00006,320.01.0005,IRS26704161,2026-03-21,1000,1,126.3904,1,İTHAL,45.2667,Sevk irsaliyesi,E,,2792.1275,0,2026,3,12
D00001,320.01.0005,IRS26704162,2026-03-07,500,500,391.9049,1,İTHAL,45.2667,Kısmi teslim,H,Kalite onaylı,4328.8433,0,2026,3,10
D00012,320.01.0017,IRS26704163,2026-05-28,5000,5000,202.2649,1,YERLİ,46.4333,Numune kabul,H,Kalite onaylı,21780.1556,90,2026,5,22
H00012,320.01.0017,IRS26704164,2026-03-22,2000,2000,121.1468,1,YERLİ,45.2667,Sevk irsaliyesi,H,,5352.5793,0,2026,3,12
D00003,320.01.0017,IRS26704165,2026-03-16,500,500,426.9788,1,YERLİ,45.2667,Mal kabul,H,,4716.2572,90,2026,3,12
D00009,320.01.0010,IRS26704166,2026-03-02,250,250,89.4661,1,YERLİ,45.2667,Kısmi teslim,H,,494.1055,60,2026,3,10
H00003,320.01.0010,IRS26704167,2026-03-24,500,0.5,40.8371,1,YERLİ,45.2667,Sevk irsaliyesi,H,Kalite onaylı,451.0722,0,2026,3,13
D00005,320.01.0042,IRS26704168,2026-03-03,2000,2000,374.7108,1,YERLİ,45.2667,İthalat dosyası,H,Şartlı kabul,16555.6933,90,2026,3,10
H00003,320.01.0002,IRS26704169,2026-03-12,2000,2,50.0496,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,2211.3209,0,2026,3,11
H00004,320.01.0040,IRS26704170,2026-03-16,2000,2,28.2813,1,YERLİ,45.2667,Sevk irsaliyesi,E,,1249.5411,0,2026,3,12
D00012,320.01.0005,IRS26704173,2026-04-25,120,120,212.133,1,İTHAL,45.85,İthalat dosyası,E,Şartlı kabul,555.2009,90,2026,4,17
H00001,320.01.0012,IRS26704174,2026-04-27,1000,1,77.4342,1,YERLİ,45.85,İthalat dosyası,H,Kalite onaylı,1688.8593,60,2026,4,18
D00007,320.01.0012,IRS26704175,2026-03-03,5000,5000,183.5558,1,YERLİ,45.2667,Sevk irsaliyesi,E,Kalite onaylı,20274.9262,0,2026,3,10
D00004,320.01.0017,IRS26704176,2026-03-05,120,120,30.5561,1,YERLİ,45.2667,Numune kabul,H,,81.0029,45,2026,3,10
D00010,320.01.0017,IRS26704177,2026-03-21,120,120,402.1312,1,YERLİ,45.2667,Sevk irsaliyesi,E,Kalite onaylı,1066.0319,30,2026,3,12
D00001,320.01.0011,IRS26704178,2026-06-02,1000,1000,344.0726,1,YERLİ,47.0167,İthalat dosyası,E,Kalite onaylı,7318.0934,45,2026,6,23
D00002,320.01.0011,IRS26704179,2026-03-14,2000,2000,205.582,1,YERLİ,45.2667,Kısmi teslim,E,Kalite onaylı,9083.145,90,2026,3,11
H00007,320.01.0011,IRS26704180,2026-03-16,1000,1,150.6648,1,YERLİ,45.2667,Numune kabul,E,Şartlı kabul,3328.3805,45,2026,3,12
H00006,320.01.0028,IRS26704181,2026-03-10,1000,1,147.0464,1,YERLİ,45.2667,Kısmi teslim,H,,3248.4453,60,2026,3,11
D00011,320.01.0028,IRS26704182,2026-03-02,2000,2000,90.908,1,YERLİ,45.2667,Numune kabul,H,Şartlı kabul,4016.5508,90,2026,3,10
D00005,320.01.0002,IRS26704183,2026-05-24,1000,1000,351.0897,1,YERLİ,46.4333,İthalat dosyası,E,,7561.1619,90,2026,5,21
H00010,320.01.0009,IRS26704184,2026-03-28,120,0.12,37.6334,1,İTHAL,45.2667,Numune kabul,H,Kalite onaylı,99.7645,0,2026,3,13
D00009,320.01.0049,IRS26704185,2026-03-09,2000,2000,97.5212,1,YERLİ,45.2667,Mal kabul,H,Kalite onaylı,4308.7391,45,2026,3,11
D00003,320.01.0049,IRS26704186,2026-03-14,10000,10000,412.6334,1,YERLİ,45.2667,Mal kabul,E,,91156.0595,60,2026,3,11
D00006,320.01.0017,IRS26704187,2026-03-18,5000,5000,224.1686,1,YERLİ,45.2667,İthalat dosyası,H,Kalite onaylı,24760.8728,90,2026,3,12
H00005,320.01.0017,IRS26704188,2026-04-26,500,0.5,64.6157,1,YERLİ,45.85,Kısmi teslim,E,Şartlı kabul,704.6423,0,2026,4,17
H00005,320.01.0022,IRS26704190,2026-05-28,10000,10,62.4696,1,İTHAL,46.4333,İthalat dosyası,E,,13453.6206,0,2026,5,22
H00015,320.01.0022,IRS26704191,2026-04-04,250,0.25,31.594,1,İTHAL,45.85,Kısmi teslim,H,Şartlı kabul,172.2683,45,2026,4,14
D00007,320.01.0022,IRS26704192,2026-04-04,120,120,187.4916,1,İTHAL,45.85,İthalat dosyası,H,Şartlı kabul,490.7087,45,2026,4,14
D00005,320.01.0002,IRS26704193,2026-03-25,1000,1000,377.0562,1,YERLİ,45.2667,İthalat dosyası,E,,8329.6596,60,2026,3,13
H00009,320.01.0002,IRS26704195,2026-03-27,120,0.12,32.0967,1,YERLİ,45.2667,Mal kabul,H,Kalite onaylı,85.0869,60,2026,3,13
D00005,320.01.0002,IRS26704196,2026-03-17,2000,2000,365.9573,1,YERLİ,45.2667,İthalat dosyası,H,,16168.941,90,2026,3,12
D00011,320.01.0001,IRS26704197,2026-03-21,10000,10000,104.3626,1,YERLİ,45.2667,Mal kabul,H,,23055.0493,90,2026,3,12
H00005,320.01.0001,IRS26704198,2026-04-13,120,0.12,72.2479,1,YERLİ,45.85,İthalat dosyası,E,,189.0894,60,2026,4,16
D00012,320.01.0001,IRS26704199,2026-06-05,120,120,190.5555,1,YERLİ,47.0167,Mal kabul,H,Kalite onaylı,486.3519,90,2026,6,23
H00015,320.01.0046,IRS26704200,2026-03-24,120,0.12,31.626,1,YERLİ,45.2667,Kısmi teslim,E,Şartlı kabul,83.8391,60,2026,3,13
H00013,320.01.0013,IRS26704201,2026-06-05,10000,10000,69.2628,1,YERLİ,47.0167,Kısmi teslim,H,Kalite onaylı,14731.5316,0,2026,6,23
D00004,320.01.0013,IRS26704202,2026-04-22,10000,10000,32.876,1,YERLİ,45.85,Numune kabul,E,,7170.3381,60,2026,4,17
D00009,320.01.0010,IRS26704203,2026-03-30,5000,5000,98.6148,1,YERLİ,45.2667,Mal kabul,H,Kalite onaylı,10892.6429,45,2026,3,14
H00014,320.01.0010,IRS26704204,2026-06-03,1000,1,127.5886,1,YERLİ,47.0167,İthalat dosyası,E,Şartlı kabul,2713.6868,90,2026,6,23
H00011,320.01.0010,IRS26704205,2026-06-02,1000,1,81.133,1,YERLİ,47.0167,Mal kabul,E,,1725.6209,60,2026,6,23
H00015,320.01.0002,IRS26704206,2026-03-16,500,0.5,35.2829,1,YERLİ,45.2667,İthalat dosyası,E,,389.7225,45,2026,3,12
D00004,320.01.0002,IRS26704207,2026-04-21,250,250,31.9895,1,YERLİ,45.85,Sevk irsaliyesi,E,,174.4248,45,2026,4,17
D00009,320.01.0004,IRS26704209,2026-04-01,2000,2000,103.5052,1,YERLİ,45.85,Kısmi teslim,H,Şartlı kabul,4514.9487,90,2026,4,14
D00009,320.01.0004,IRS26704210,2026-03-22,5000,5000,101.8015,1,YERLİ,45.2667,Mal kabul,E,Kalite onaylı,11244.6346,0,2026,3,12
H00016,320.01.0041,IRS26704211,2026-03-14,500,500,67.6022,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,746.7101,30,2026,3,11
H00013,320.01.0041,IRS26704212,2026-03-28,2000,2000,75.9226,1,YERLİ,45.2667,Kısmi teslim,E,Kalite onaylı,3354.457,30,2026,3,13
H00005,320.01.0008,IRS26704213,2026-04-29,120,0.12,64.9165,1,YERLİ,45.85,İthalat dosyası,H,,169.9014,60,2026,4,18
H00009,320.01.0008,IRS26704214,2026-04-11,2000,2,31.735,1,YERLİ,45.85,Mal kabul,E,,1384.2966,60,2026,4,15
D00002,320.01.0008,IRS26704215,2026-03-23,10000,10000,189.2083,1,YERLİ,45.2667,Mal kabul,E,Şartlı kabul,41798.5627,0,2026,3,13
D00004,320.01.0006,IRS26704216,2026-03-22,10000,10000,34.5138,1,YERLİ,45.2667,Kısmi teslim,E,Şartlı kabul,7624.5452,30,2026,3,12
H00002,320.01.0006,IRS26704217,2026-03-18,5000,5,128.6088,1,YERLİ,45.2667,Kısmi teslim,H,Kalite onaylı,14205.6744,60,2026,3,12
D00003,320.01.0001,IRS26704218,2026-04-02,10000,10000,424.2417,1,YERLİ,45.85,Numune kabul,E,,92528.1788,30,2026,4,14
H00011,320.01.0002,IRS26704219,2026-04-09,2000,2,76.0438,1,YERLİ,45.85,Sevk irsaliyesi,H,,3317.0687,60,2026,4,15
H00005,320.01.0002,IRS26704220,2026-03-27,120,0.12,73.9762,1,YERLİ,45.2667,İthalat dosyası,E,Kalite onaylı,196.1076,45,2026,3,13
D00009,320.01.0019,IRS26704221,2026-06-06,5000,5000,105.909,1,YERLİ,47.0167,Mal kabul,H,Şartlı kabul,11262.913,45,2026,6,23
D00005,320.01.0045,IRS26704222,2026-04-26,5000,5000,342.6375,1,YERLİ,45.85,İthalat dosyası,H,,37365.0491,30,2026,4,17
D00012,320.01.0045,IRS26704223,2026-03-20,2000,2000,209.3687,1,YERLİ,45.2667,Numune kabul,H,Kalite onaylı,9250.4512,45,2026,3,12
D00003,320.01.0004,IRS26704224,2026-04-19,120,120,357.6481,1,YERLİ,45.85,Mal kabul,H,,936.0474,60,2026,4,16
D00010,320.01.0004,IRS26704225,2026-04-02,500,500,444.5274,1,YERLİ,45.85,Kısmi teslim,H,Şartlı kabul,4847.627,90,2026,4,14
D00012,320.01.0004,IRS26704226,2026-05-03,250,250,222.6722,1,YERLİ,46.4333,Numune kabul,E,Kalite onaylı,1198.8821,0,2026,5,18
D00001,320.01.0014,IRS26704227,2026-04-30,120,120,419.5281,1,YERLİ,45.85,Sevk irsaliyesi,E,Kalite onaylı,1098.0016,90,2026,4,18
D00007,320.01.0023,IRS26704228,2026-04-07,5000,5000,163.1346,1,YERLİ,45.85,Sevk irsaliyesi,H,Şartlı kabul,17790.0327,90,2026,4,15
D00007,320.01.0023,IRS26704229,2026-06-04,10000,10000,187.3339,1,YERLİ,47.0167,Sevk irsaliyesi,E,Kalite onaylı,39844.1192,0,2026,6,23
H00001,320.01.0023,IRS26704230,2026-03-25,2000,2,64.4238,1,YERLİ,45.2667,Numune kabul,H,,2846.4103,90,2026,3,13
D00008,320.01.0001,IRS26704231,2026-05-18,60,60,500.3054,1,YERLİ,46.4333,Mal kabul,H,Kalite onaylı,646.4827,90,2026,5,21
H00002,320.01.0001,IRS26704232,2026-03-24,2000,2,138.5361,1,YERLİ,45.2667,Kısmi teslim,E,,6120.8836,0,2026,3,13
H00008,320.01.0001,IRS26704233,2026-03-31,250,0.25,29.5925,1,YERLİ,45.2667,Sevk irsaliyesi,H,,163.4342,60,2026,3,14
D00009,320.01.0001,IRS26704235,2026-03-25,10000,10000,93.5079,1,YERLİ,45.2667,Kısmi teslim,E,Şartlı kabul,20657.1056,0,2026,3,13
H00009,320.01.0022,IRS26704236,2026-04-05,10000,10,27.9983,1,İTHAL,45.85,İthalat dosyası,E,Kalite onaylı,6106.4995,90,2026,4,14
D00012,320.01.0002,IRS26704237,2026-03-23,250,250,227.7711,1,YERLİ,45.2667,Kısmi teslim,E,,1257.9396,45,2026,3,13
D00007,320.01.0002,IRS26704238,2026-05-17,500,500,163.1347,1,YERLİ,46.4333,Sevk irsaliyesi,E,,1756.6563,45,2026,5,20
H00001,320.01.0003,IRS26704239,2026-03-28,5000,5,71.2143,1,YERLİ,45.2667,Numune kabul,H,,7866.0804,45,2026,3,13
H00002,320.01.0003,IRS26704240,2026-03-25,1000,1,140.3768,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,3101.1052,60,2026,3,13
H00006,320.01.0003,IRS26704241,2026-03-22,120,0.12,142.1905,1,YERLİ,45.2667,Mal kabul,E,,376.9407,30,2026,3,12
D00005,320.01.0002,IRS26704242,2026-03-22,5000,5000,426.5756,1,YERLİ,45.2667,Numune kabul,H,,47118.036,0,2026,3,12
H00016,320.01.0038,IRS26704243,2026-05-15,10000,10000,64.3725,1,YERLİ,46.4333,İthalat dosyası,E,Kalite onaylı,13863.4342,90,2026,5,20
H00006,320.01.0055,IRS26704244,2026-04-03,5000,5,131.9077,1,YERLİ,45.85,Sevk irsaliyesi,E,,14384.7001,0,2026,4,14
H00013,320.01.0055,IRS26704245,2026-05-03,120,120,70.0858,1,YERLİ,46.4333,Kısmi teslim,E,Şartlı kabul,181.1264,45,2026,5,18
D00010,320.01.0022,IRS26704246,2026-03-30,5000,5000,472.7904,1,İTHAL,45.2667,Sevk irsaliyesi,H,Şartlı kabul,52222.7598,30,2026,3,14
D00006,320.01.0022,IRS26704247,2026-04-10,120,120,224.0829,1,İTHAL,45.85,Mal kabul,H,Kalite onaylı,586.4765,90,2026,4,15
H00001,320.01.0046,IRS26704248,2026-05-14,250,0.25,79.0236,1,YERLİ,46.4333,Numune kabul,H,Şartlı kabul,425.4684,45,2026,5,20
D00006,320.01.0046,IRS26704249,2026-05-13,10000,10000,258.8955,1,YERLİ,46.4333,Numune kabul,H,Şartlı kabul,55756.4291,30,2026,5,20
D00005,320.01.0026,IRS26704252,2026-03-22,500,500,393.5809,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,4347.3558,60,2026,3,12
H00010,320.01.0026,IRS26704253,2026-05-07,2500,2.5,31.6173,1,YERLİ,46.4333,Numune kabul,H,Şartlı kabul,1702.2966,90,2026,5,19
H00014,320.01.0026,IRS26704254,2026-05-10,120,0.12,132.6315,1,YERLİ,46.4333,Mal kabul,E,Kalite onaylı,342.7665,30,2026,5,19
H00005,320.01.0005,IRS26704255,2026-04-11,500,0.5,74.5162,1,İTHAL,45.85,İthalat dosyası,H,,812.6085,60,2026,4,15
D00005,320.01.0005,IRS26704256,2026-04-28,120,120,363.8309,1,İTHAL,45.85,İthalat dosyası,H,Kalite onaylı,952.2292,90,2026,4,18
H00015,320.01.0033,IRS26704257,2026-04-07,10000,10,39.818,1,YERLİ,45.85,Mal kabul,E,Şartlı kabul,8684.4057,0,2026,4,15
D00009,320.01.0033,IRS26704258,2026-04-06,250,250,89.4063,1,YERLİ,45.85,Kısmi teslim,E,Şartlı kabul,487.4935,90,2026,4,15
H00005,320.01.0040,IRS26704259,2026-06-20,10000,10,63.7408,1,YERLİ,47.0167,Mal kabul,H,,13557.0553,90,2026,6,25
H00005,320.01.0040,IRS26704260,2026-04-19,2000,2,64.783,1,YERLİ,45.85,Numune kabul,H,,2825.867,45,2026,4,16
D00006,320.01.0012,IRS26704261,2026-04-07,10000,10000,258.6614,1,YERLİ,45.85,İthalat dosyası,E,Şartlı kabul,56414.7001,0,2026,4,15
H00012,320.01.0007,IRS26704262,2026-04-18,2000,2000,153.3804,1,İTHAL,45.85,Numune kabul,E,,6690.53,30,2026,4,16
H00010,320.01.0009,IRS26704263,2026-05-28,120,0.12,32.0558,1,İTHAL,46.4333,Kısmi teslim,E,,82.8435,90,2026,5,22
D00008,320.01.0008,IRS26704264,2026-04-07,10000,10000,401.9517,1,YERLİ,45.85,Sevk irsaliyesi,E,,87666.6739,0,2026,4,15
H00002,320.01.0008,IRS26704265,2026-04-20,120,0.12,138.8543,1,YERLİ,45.85,Mal kabul,H,,363.4137,0,2026,4,17
H00008,320.01.0008,IRS26704266,2026-04-03,120,0.12,28.1423,1,YERLİ,45.85,Numune kabul,E,,73.6549,60,2026,4,14
H00007,320.01.0008,IRS26704267,2026-05-18,1000,1,135.6153,1,YERLİ,46.4333,İthalat dosyası,H,Kalite onaylı,2920.6475,45,2026,5,21
D00004,320.01.0019,IRS26704268,2026-04-27,500,500,34.2686,1,YERLİ,45.85,Mal kabul,E,Şartlı kabul,373.7034,30,2026,4,18
H00011,320.01.0019,IRS26704269,2026-06-23,120,0.12,72.2802,1,YERLİ,47.0167,Sevk irsaliyesi,E,,184.4796,45,2026,6,26
H00009,320.01.0014,IRS26704270,2026-06-26,500,0.5,28.1394,1,YERLİ,47.0167,Mal kabul,H,Kalite onaylı,299.249,90,2026,6,26
D00003,320.01.0014,IRS26704271,2026-06-16,60,60,376.1413,1,YERLİ,47.0167,Sevk irsaliyesi,H,,480.0098,30,2026,6,25
D00008,320.01.0045,IRS26704272,2026-06-27,10000,10000,472.3094,1,YERLİ,47.0167,Mal kabul,E,Şartlı kabul,100455.6679,90,2026,6,26
D00002,320.01.0025,IRS26704273,2026-04-13,250,250,207.7174,1,YERLİ,45.85,Mal kabul,H,Şartlı kabul,1132.5921,60,2026,4,16
H00004,320.01.0001,IRS26704274,2026-04-15,1000,1,32.3552,1,YERLİ,45.85,Kısmi teslim,H,Şartlı kabul,705.675,0,2026,4,16
H00006,320.01.0001,IRS26704275,2026-04-02,1000,1,140.4131,1,YERLİ,45.85,Numune kabul,H,,3062.4449,45,2026,4,14
H00011,320.01.0003,IRS26704276,2026-05-31,120,0.12,75.4138,1,YERLİ,46.4333,Kısmi teslim,H,Kalite onaylı,194.8958,45,2026,5,22
H00007,320.01.0003,IRS26704277,2026-05-05,120,0.12,151.1835,1,YERLİ,46.4333,Mal kabul,H,Kalite onaylı,390.7114,0,2026,5,19
H00012,320.01.0004,IRS26704278,2026-04-22,500,500,136.2175,1,YERLİ,45.85,Sevk irsaliyesi,E,Şartlı kabul,1485.4689,90,2026,4,17
D00003,320.01.0004,IRS26704279,2026-05-14,250,250,426.9249,1,YERLİ,46.4333,Sevk irsaliyesi,E,,2298.5923,45,2026,5,20
D00010,320.01.0004,IRS26704280,2026-05-08,2000,2000,501.9826,1,YERLİ,46.4333,Numune kabul,E,Şartlı kabul,21621.6638,60,2026,5,19
H00014,320.01.0003,IRS26704281,2026-06-21,250,0.25,107.5786,1,YERLİ,47.0167,Numune kabul,E,Kalite onaylı,572.0233,30,2026,6,25
H00012,320.01.0003,IRS26704282,2026-03-31,10000,10000,148.9266,1,YERLİ,45.2667,İthalat dosyası,H,,32899.8138,45,2026,3,14
H00004,320.01.0026,IRS26704283,2026-05-01,500,0.5,33.5612,1,YERLİ,46.4333,İthalat dosyası,H,,361.3915,0,2026,5,18
H00001,320.01.0026,IRS26704284,2026-04-26,2000,2,72.3724,1,YERLİ,45.85,Kısmi teslim,H,Kalite onaylı,3156.9204,45,2026,4,17
H00016,320.01.0007,IRS26704285,2026-05-13,5000,5000,63.9677,1,İTHAL,46.4333,Mal kabul,H,,6888.1277,30,2026,5,20
H00005,320.01.0007,IRS26704286,2026-04-18,250,0.25,62.8847,1,İTHAL,45.85,Mal kabul,H,Kalite onaylı,342.8828,45,2026,4,16
D00011,320.01.0007,IRS26704287,2026-06-27,120,120,109.7995,1,İTHAL,47.0167,Mal kabul,H,Şartlı kabul,280.2396,60,2026,6,26
D00012,320.01.0009,IRS26704288,2026-04-29,250,250,227.7762,1,İTHAL,45.85,Numune kabul,E,,1241.964,60,2026,4,18
D00006,320.01.0009,IRS26704289,2026-05-10,500,500,244.7015,1,İTHAL,46.4333,Numune kabul,E,Şartlı kabul,2634.9786,90,2026,5,19
H00012,320.01.0010,IRS26704291,2026-04-13,1000,1000,141.112,1,YERLİ,45.85,Kısmi teslim,E,Şartlı kabul,3077.6881,60,2026,4,16
D00009,320.01.0015,IRS26704292,2026-04-26,5000,5000,98.229,1,İTHAL,45.85,Numune kabul,E,Kalite onaylı,10711.9956,30,2026,4,17
D00012,320.01.0015,IRS26704293,2026-05-28,2000,2000,240.1476,1,İTHAL,46.4333,Numune kabul,E,Kalite onaylı,10343.7662,90,2026,5,22
D00008,320.01.0013,IRS26704294,2026-05-16,2000,2000,423.901,1,YERLİ,46.4333,İthalat dosyası,E,Şartlı kabul,18258.4912,0,2026,5,20
D00006,320.01.0004,IRS26704295,2026-04-08,250,250,274.5889,1,YERLİ,45.85,Mal kabul,H,,1497.2132,90,2026,4,15
H00011,320.01.0004,IRS26704296,2026-04-11,500,0.5,74.2574,1,YERLİ,45.85,Mal kabul,E,Kalite onaylı,809.7863,45,2026,4,15
H00007,320.01.0004,IRS26704297,2026-07-03,10000,10,145.321,1,YERLİ,47.6,Kısmi teslim,E,Şartlı kabul,30529.6218,90,2026,7,27
H00007,320.01.0007,IRS26704298,2026-04-08,10000,10,131.2874,1,İTHAL,45.85,Kısmi teslim,E,,28634.1112,30,2026,4,15
H00003,320.01.0007,IRS26704299,2026-07-05,2000,2,46.9783,1,İTHAL,47.6,Mal kabul,E,,1973.8782,45,2026,7,27
D00010,320.01.0007,IRS26704300,2026-04-12,500,500,456.0746,1,İTHAL,45.85,Mal kabul,H,Şartlı kabul,4973.5507,30,2026,4,15
H00007,320.01.0002,IRS26704301,2026-05-18,120,0.12,147.2841,1,YERLİ,46.4333,İthalat dosyası,E,Kalite onaylı,380.634,60,2026,5,21
H00006,320.01.0002,IRS26704302,2026-05-17,5000,5,145.2392,1,YERLİ,46.4333,İthalat dosyası,E,,15639.5518,90,2026,5,20
H00004,320.01.0028,IRS26704303,2026-05-31,5000,5,33.8669,1,YERLİ,46.4333,Numune kabul,E,,3646.8332,45,2026,5,22
D00004,320.01.0003,IRS26704304,2026-05-21,500,500,34.0944,1,YERLİ,46.4333,Sevk irsaliyesi,E,Kalite onaylı,367.1331,90,2026,5,21
D00009,320.01.0003,IRS26704305,2026-06-03,1000,1000,98.1643,1,YERLİ,47.0167,Sevk irsaliyesi,E,Kalite onaylı,2087.8603,0,2026,6,23
H00009,320.01.0005,IRS26704306,2026-07-02,500,0.5,30.9239,1,İTHAL,47.6,İthalat dosyası,H,,324.8309,30,2026,7,27
H00008,320.01.0005,IRS26704307,2026-04-16,10000,10,32.3029,1,İTHAL,45.85,Mal kabul,H,,7045.3435,0,2026,4,16
H00008,320.01.0003,IRS26704308,2026-04-17,10000,10,30.8301,1,YERLİ,45.85,İthalat dosyası,H,Kalite onaylı,6724.1221,45,2026,4,16
D00012,320.01.0003,IRS26704309,2026-04-24,10000,10000,229.3971,1,YERLİ,45.85,Kısmi teslim,H,,50032.0829,60,2026,4,17
D00001,320.01.0005,IRS26704310,2026-04-29,5000,5000,371.161,1,İTHAL,45.85,Kısmi teslim,E,Kalite onaylı,40475.5725,45,2026,4,18
D00012,320.01.0049,IRS26704311,2026-04-18,5000,5000,237.8431,1,YERLİ,45.85,Mal kabul,H,,25937.0883,90,2026,4,16
D00008,320.01.0049,IRS26704312,2026-05-08,5000,5000,405.8665,1,YERLİ,46.4333,İthalat dosyası,E,,43704.2489,90,2026,5,19
H00002,320.01.0036,IRS26704313,2026-06-05,1000,1,139.1006,1,İTHAL,47.0167,Sevk irsaliyesi,H,Kalite onaylı,2958.536,0,2026,6,23
