INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS
110281,2025-09-24,SIP25004804,1,M00015,120.01.0009,576,365.723,576,0,Cem A.,YURT_ICI,1,41.5,SK05,KA5,5076.059,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,5076.059,1,152
110282,2025-09-24,SIP25004804,2,M00003,120.01.0009,720,295.216,720,0,Cem A.,YURT_ICI,1,41.5,SK01,KA3,5121.8198,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,5121.8198,1,152
110283,2025-09-24,SIP25004805,1,M00009,120.01.0064,4800,422.4363,4800,0,Nurhan T.,YURT_ICI,1,41.5,SK03,KA3,48860.1022,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,9772.0204,39088.0818,1,20
110284,2025-09-24,SIP25004805,2,M00005,120.01.0064,576,594.196,576,0,Nurhan T.,YURT_ICI,1,41.5,SK02,KA6,8247.1541,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,1649.4308,6597.7233,1,20
110285,2025-09-24,SIP25004806,1,M00116,120.01.0014,4800,176.6276,4800,0,Kaan M.,BASKILI,1,41.5,SK12,KA1,20429.2164,KAPALI,2025,9,39,OD01,Peşin,1,0,20429.2164,0,1,88
110286,2025-09-24,SIP25004806,2,M00001,120.01.0014,360,435.2165,360,0,Kaan M.,BASKILI,1,41.5,SK01,KA6,3775.372,KAPALI,2025,9,39,OD01,Peşin,1,0,3775.372,0,1,88
110287,2025-09-24,SIP25004807,1,M00012,120.01.0027,960,542.3502,960,0,Deniz Y.,YURT_DISI,1,41.5,SK04,KA6,12545.9323,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,12545.9323,1,44
110288,2025-09-24,SIP25004807,2,M00007,120.01.0027,720,322.8748,720,0,Deniz Y.,YURT_DISI,1,41.5,SK03,KA3,5601.6833,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,5601.6833,1,44
110289,2025-09-24,SIP25004808,1,M00001,120.01.0011,960,410.7771,960,0,Bahar Ö.,YURT_ICI,1,41.5,SK01,KA6,9502.3136,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,1900.4627,7601.8509,1,126
110290,2025-09-24,SIP25004808,2,M00026,120.01.0011,4800,147.1451,4800,0,Bahar Ö.,YURT_ICI,1,41.5,SK09,KA1,17019.1923,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,3403.8385,13615.3538,1,126
110291,2025-09-24,SIP25004808,3,M00004,120.01.0011,720,697.1827,720,0,Bahar Ö.,YURT_ICI,1,41.5,SK02,KA1,12095.6999,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,2419.14,9676.5599,1,126
110292,2025-09-24,STKB25000365,1,M00033,120.01.0118,3000,279.8373,3000,0,Nurhan T.,YURT_ICI,1,41.5,SK11,KA4,20229.2024,KAPALI,2025,9,39,OD06,%50 Peşin + 45 Gün,0.5,45,10114.6012,10114.6012,1,6
110293,2025-09-25,STKB25000366,1,M00002,120.01.0002,960,615.2125,960,0,Nurhan T.,YURT_ICI,1,41.5,SK01,KA1,14231.4217,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,14231.4217,1,447
110294,2025-09-25,STK25000749,1,M00015,120.01.0063,3840,310.5929,3840,0,Kaan M.,BASKILI,1,41.5,SK05,KA5,28739.1985,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,28739.1985,1,17
110295,2025-09-25,SIP25004809,1,M00002,120.01.0032,3840,646.9595,3840,0,Cem A.,YURT_ICI,1,41.5,SK01,KA1,59863.2405,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,59863.2405,1,51
110296,2025-09-25,SIP25004809,2,M00001,120.01.0032,2400,436.8393,2400,0,Cem A.,YURT_ICI,1,41.5,SK01,KA6,25262.9957,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,25262.9957,1,51
110297,2025-09-25,SIP25004810,1,M00175,120.01.0006,360,207.2692,360,0,Selim K.,YURT_ICI,1,41.5,SK05,KA2,1797.9979,KAPALI,2025,9,39,OD05,%30 Peşin + 60 Gün,0.3,60,539.3994,1258.5985,0,218
110298,2025-09-25,SIP25004811,1,M00001,120.01.0007,240,391.8852,240,0,Bahar Ö.,YURT_ICI,1,41.5,SK01,KA6,2266.324,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,453.2648,1813.0592,0,154
110299,2025-09-25,SIP25004811,2,M00046,120.01.0007,360,233.1679,360,0,Bahar Ö.,YURT_ICI,1,41.5,SK16,KA4,2022.6613,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,404.5323,1618.129,1,154
110300,2025-09-25,SIP25004811,3,M00029,120.01.0007,2400,710.2212,2400,0,Bahar Ö.,YURT_ICI,1,41.5,SK10,KA1,41073.0333,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,8214.6067,32858.4266,1,154
110301,2025-09-25,SIP25004812,1,M00285,120.01.0004,1200,696.191,764.23,435.77,Nurhan T.,YURT_ICI,1,41.5,SK03,KA6,20130.8241,ACIK,2025,9,39,OD08,Akreditif,0.2,75,4026.1648,16104.6593,1,281
110302,2025-09-25,STK25000750,1,M00017,120.01.0007,3000,398.7761,3000,0,Bahar Ö.,YURT_ICI,1,41.5,SK06,KA6,28827.188,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,28827.188,1,155
110303,2025-09-25,SIP25004813,1,M00235,120.01.0006,1200,349.408,1200,0,Selim K.,YURT_ICI,1,41.5,SK03,KA3,10103.3639,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,2020.6728,8082.6911,1,219
110304,2025-09-25,STK25000751,1,M00148,120.01.0059,288,192.6199,288,0,Deniz Y.,YURT_DISI,1,41.5,SK10,KA3,1336.7357,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,1336.7357,1,24
110305,2025-09-25,STK25000751,2,M00001,120.01.0059,600,462.3002,600,0,Deniz Y.,YURT_DISI,1,41.5,SK01,KA6,6683.8583,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,6683.8583,1,24
110306,2025-09-25,STK25000751,3,M00005,120.01.0059,2400,500.8281,2400,0,Deniz Y.,YURT_DISI,1,41.5,SK02,KA6,28963.5528,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,28963.5528,1,24
110307,2025-09-25,STK25000751,4,M00004,120.01.0059,2880,672.9683,2880,0,Deniz Y.,YURT_DISI,1,41.5,SK02,KA1,46702.3784,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,46702.3784,1,24
110308,2025-09-25,SIP25004814,1,M00272,120.01.0076,5000,499.2622,5000,0,Kaan M.,BASKILI,1,41.5,SK01,KA5,60152.0723,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,12030.4145,48121.6578,1,14
110309,2025-09-25,STK25000752,1,M00020,120.01.0003,360,472.451,360,0,Bahar Ö.,YURT_ICI,1,41.5,SK07,KA1,4098.3701,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,4098.3701,1,368
110310,2025-09-25,STK25000752,2,M00078,120.01.0003,144,213.885,144,0,Bahar Ö.,YURT_ICI,1,41.5,SK15,KA5,742.1552,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,742.1552,1,368
110311,2025-09-25,SIP25004815,1,M00014,120.01.0003,2000,129.4575,1598.1,401.9,Bahar Ö.,YURT_ICI,1,41.5,SK05,KA4,6238.9157,ACIK,2025,9,39,OD05,%30 Peşin + 60 Gün,0.3,60,1871.6747,4367.241,0,369
110312,2025-09-26,SIP25004816,1,M00002,120.01.0004,5760,559.5325,5760,0,Nurhan T.,YURT_ICI,1,41.5,SK01,KA1,77660.4145,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,77660.4145,1,282
110313,2025-09-26,STK25000753,1,M00007,120.01.0047,1800,267.9304,1800,0,Selim K.,YURT_ICI,1,41.5,SK03,KA3,11621.0776,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,11621.0776,1,26
110314,2025-09-26,STK25000753,2,M00001,120.01.0047,72,407.0384,72,0,Selim K.,YURT_ICI,1,41.5,SK01,KA6,706.1871,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,706.1871,0,26
110315,2025-09-26,STK25000753,3,M00022,120.01.0047,5000,261.021,5000,0,Selim K.,YURT_ICI,1,41.5,SK08,KA6,31448.3133,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,31448.3133,1,26
110316,2025-09-26,STK25000753,4,M00011,120.01.0047,1200,572.1571,1200,0,Selim K.,YURT_ICI,1,41.5,SK04,KA4,16544.3017,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,16544.3017,1,26
110317,2025-09-26,STK25000753,5,M00002,120.01.0047,9600,647.3655,9600,0,Selim K.,YURT_ICI,1,41.5,SK01,KA1,149752.0193,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,149752.0193,1,26
110318,2025-09-26,SIP25004817,1,M00001,120.01.0028,1440,413.5554,1440,0,Selim K.,YURT_ICI,1,41.5,SK01,KA6,14349.8741,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,2869.9748,11479.8993,1,38
110319,2025-09-26,SIP25004818,1,M00001,120.01.0001,1440,423.5721,1440,0,Bahar Ö.,YURT_ICI,1,41.5,SK01,KA6,14697.4415,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,14697.4415,0,620
110320,2025-09-26,SIP25004819,1,M00010,120.01.0049,3000,550.6617,3000,0,Cem A.,YURT_ICI,1,41.5,SK04,KA6,39806.8699,KAPALI,2025,9,39,OD03,60 Gün Vadeli,0,60,0,39806.8699,1,28
110321,2025-09-26,SIP25004819,2,M00044,120.01.0049,144,689.9019,91.05,52.95,Cem A.,YURT_ICI,1,41.5,SK15,KA2,2393.8765,ACIK,2025,9,39,OD03,60 Gün Vadeli,0,60,0,2393.8765,1,28
110322,2025-09-26,STK25000754,1,M00011,120.01.0014,8000,651.6313,8000,0,Kaan M.,BASKILI,1,41.5,SK04,KA4,125615.6723,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,125615.6723,1,89
110323,2025-09-26,STK25000754,2,M00003,120.01.0014,7200,268.5701,7200,0,Kaan M.,BASKILI,1,41.5,SK01,KA3,46595.2945,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,46595.2945,1,89
110324,2025-09-26,STK25000754,3,M00003,120.01.0014,4800,293.9166,4800,0,Kaan M.,BASKILI,1,41.5,SK01,KA3,33995.173,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,33995.173,1,89
110325,2025-09-26,STK25000754,4,M00022,120.01.0014,2000,271.4309,2000,0,Kaan M.,BASKILI,1,41.5,SK08,KA6,13081.0072,KAPALI,2025,9,39,OD02,30 Gün Vadeli,0,30,0,13081.0072,1,89
110326,2025-09-26,SIP25004820,1,M00070,120.01.0001,288,219.8749,288,0,Bahar Ö.,YURT_ICI,1,41.5,SK15,KA2,1525.8788,KAPALI,2025,9,39,OD01,Peşin,1,0,1525.8788,0,1,621
110327,2025-09-26,SIP25004820,2,M00051,120.01.0001,8000,424.2046,8000,0,Bahar Ö.,YURT_ICI,1,41.5,SK02,KA5,81774.3807,KAPALI,2025,9,39,OD01,Peşin,1,0,81774.3807,0,1,621
110328,2025-09-26,SIP25004821,1,M00001,120.01.0027,360,478.5435,360,0,Deniz Y.,YURT_DISI,1,41.5,SK01,KA6,4151.2207,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,830.2441,3320.9766,0,45
110329,2025-09-26,SIP25004821,2,M00001,120.01.0027,1440,445.3494,1440,0,Deniz Y.,YURT_DISI,1,41.5,SK01,KA6,15453.0876,KAPALI,2025,9,39,OD08,Akreditif,0.2,75,3090.6175,12362.4701,1,45
110330,2025-09-26,SIP25004822,1,M00003,120.01.0004,7200,276.699,7200,0,Nurhan T.,YURT_ICI,1,41.5,SK01,KA3,48005.6096,KAPALI,2025,9,39,OD07,120 Gün Vadeli,0,120,0,48005.6096,1,283
110331,2025-09-26,SIP25004823,1,M00004,120.01.0053,4800,739.2911,4800,0,Bahar Ö.,YURT_ICI,1,41.5,SK02,KA1,85508.3682,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,85508.3682,1,27
110332,2025-09-26,SIP25004823,2,M00031,120.01.0053,720,237.1201,720,0,Bahar Ö.,YURT_ICI,1,41.5,SK11,KA3,4113.8909,KAPALI,2025,9,39,OD04,90 Gün Vadeli,0,90,0,4113.8909,1,27
110333,2025-09-29,SIP25004824,1,M00004,120.01.0036,1920,717.7613,1920,0,Bahar Ö.,YURT_ICI,1,41.5,SK02,KA1,33207.2698,KAPALI,2025,9,40,OD08,Akreditif,0.2,75,6641.454,26565.8158,0,33
110334,2025-09-29,STKB25000367,1,M00006,120.01.0006,1200,141.8706,1200,0,Selim K.,YURT_ICI,1,41.5,SK02,KA3,4102.2824,KAPALI,2025,9,40,OD03,60 Gün Vadeli,0,60,0,4102.2824,1,220
110335,2025-09-29,STKB25000367,2,M00009,120.01.0006,12000,351.6101,12000,0,Selim K.,YURT_ICI,1,41.5,SK03,KA3,101670.3904,KAPALI,2025,9,40,OD03,60 Gün Vadeli,0,60,0,101670.3904,1,220
110336,2025-09-29,SIP25004825,1,M00074,120.01.0088,5760,209.7636,5760,0,Selim K.,YURT_ICI,1,41.5,SK02,KA2,29114.1768,KAPALI,2025,9,40,OD04,90 Gün Vadeli,0,90,0,29114.1768,1,17
110337,2025-09-29,STKB25000368,1,M00004,120.01.0087,1920,769.5568,1920,0,Nurhan T.,YURT_ICI,1,41.5,SK02,KA1,35603.5917,KAPALI,2025,9,40,OD02,30 Gün Vadeli,0,30,0,35603.5917,0,15
110338,2025-09-29,STKB25000368,2,M00004,120.01.0087,4800,667.6029,4800,0,Nurhan T.,YURT_ICI,1,41.5,SK02,KA1,77216.721,KAPALI,2025,9,40,OD02,30 Gün Vadeli,0,30,0,77216.721,1,15
110339,2025-09-29,STKB25000368,3,M00005,120.01.0087,5760,561.3946,5760,0,Nurhan T.,YURT_ICI,1,41.5,SK02,KA6,77918.865,KAPALI,2025,9,40,OD02,30 Gün Vadeli,0,30,0,77918.865,1,15
110340,2025-09-29,SIP25004826,1,M00011,120.01.0069,8000,677.1736,8000,0,Bahar Ö.,YURT_ICI,1,41.5,SK04,KA4,130539.4892,KAPALI,2025,9,40,OD08,Akreditif,0.2,75,26107.8978,104431.5914,1,14
110341,2025-09-29,SIP25004826,2,M00012,120.01.0069,1440,501.5553,1440,0,Bahar Ö.,YURT_ICI,1,41.5,SK04,KA6,17403.3646,KAPALI,2025,9,40,OD08,Akreditif,0.2,75,3480.6729,13922.6917,1,14
110342,2025-09-29,SIP25004827,1,M00004,120.01.0001,2880,622.4648,1814.16,1065.84,Bahar Ö.,YURT_ICI,1,41.5,SK02,KA1,43197.5572,ACIK,2025,9,40,OD04,90 Gün Vadeli,0,90,0,43197.5572,1,622
110343,2025-09-29,SIP25004828,1,M00001,120.01.0138,240,408.1675,240,0,Elif S.,YURT_DISI,1,41.5,SK01,KA6,2360.4867,KAPALI,2025,9,40,OD07,120 Gün Vadeli,0,120,0,2360.4867,1,11
110344,2025-09-29,SIP25004828,2,M00002,120.01.0138,5760,573.1393,5760,0,Elif S.,YURT_DISI,1,41.5,SK01,KA1,79548.9727,KAPALI,2025,9,40,OD07,120 Gün Vadeli,0,120,0,79548.9727,0,11
110345,2025-09-29,STKB25000369,1,M00018,120.01.0003,360,244.5637,360,0,Bahar Ö.,YURT_ICI,1,41.5,SK06,KA1,2121.5164,KAPALI,2025,9,40,OD04,90 Gün Vadeli,0,90,0,2121.5164,1,370
110346,2025-09-29,SIP25004829,1,M00096,120.01.0066,240,85.0671,240,0,Cem A.,YURT_ICI,1,41.5,SK12,KA1,491.9543,KAPALI,2025,9,40,OD03,60 Gün Vadeli,0,60,0,491.9543,0,21
110347,2025-09-29,SIP25004830,1,M00001,120.01.0046,72,401.7784,72,0,Cem A.,YURT_ICI,1,41.5,SK01,KA6,697.0613,KAPALI,2025,9,40,OD06,%50 Peşin + 45 Gün,0.5,45,348.5306,348.5306,1,20
110348,2025-09-30,SIP25004831,1,M00013,120.01.0002,720,278.926,494.39,225.61,Nurhan T.,YURT_ICI,1,41.5,SK05,KA4,4839.1981,ACIK,2025,9,40,OD08,Akreditif,0.2,75,967.8396,3871.3585,1,448
110349,2025-09-30,STKB25000370,1,M00029,120.01.0029,2400,729.7949,2400,0,Kaan M.,BASKILI,1,41.5,SK10,KA1,42205.0063,KAPALI,2025,9,40,OD06,%50 Peşin + 45 Gün,0.5,45,21102.5032,21102.5032,1,40
110350,2025-09-30,SIP25004832,1,M00001,120.01.0013,600,475.8725,600,0,Bahar Ö.,YURT_ICI,1,41.5,SK01,KA6,6880.0843,KAPALI,2025,9,40,OD03,60 Gün Vadeli,0,60,0,6880.0843,1,118
110351,2025-09-30,SIP25004833,1,M00001,120.01.0040,2400,393.9777,2400,0,Selim K.,YURT_ICI,1,41.5,SK01,KA6,22784.2525,KAPALI,2025,9,40,OD08,Akreditif,0.2,75,4556.8505,18227.402,1,29
110352,2025-09-30,STKB25000371,1,M00002,120.01.0009,9600,572.1225,9600,0,Cem A.,YURT_ICI,1,41.5,SK01,KA1,132346.4096,KAPALI,2025,9,40,OD05,%30 Peşin + 60 Gün,0.3,60,39703.9229,92642.4867,1,153
110353,2025-09-30,SIP25004834,1,M00016,120.01.0009,5760,488.9474,5760,0,Cem A.,YURT_ICI,1,41.5,SK06,KA3,67863.5427,KAPALI,2025,9,40,OD08,Akreditif,0.2,75,13572.7085,54290.8342,1,154
110354,2025-09-30,SIP25004835,1,M00149,120.01.0021,1200,827.0434,1200,0,Bahar Ö.,YURT_ICI,1,41.5,SK01,KA5,23914.508,KAPALI,2025,9,40,OD02,30 Gün Vadeli,0,30,0,23914.508,0,62
110355,2025-10-01,SIP25004836,1,M00005,120.01.0037,2400,585.7951,2400,0,Deniz Y.,YURT_DISI,1,42.15,SK02,KA6,33354.8811,KAPALI,2025,10,40,OD02,30 Gün Vadeli,0,30,0,33354.8811,0,31
110356,2025-10-01,STK25000755,1,M00200,120.01.0014,1200,429.6514,1200,0,Kaan M.,BASKILI,1,42.15,SK11,KA5,12232.0683,KAPALI,2025,10,40,OD08,Akreditif,0.2,75,2446.4137,9785.6546,1,90
110357,2025-10-01,SIP25004837,1,M00256,120.01.0018,600,284.5765,600,0,Elif S.,YURT_DISI,1,42.15,SK05,KA1,4050.911,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,4050.911,1,70
110358,2025-10-01,SIP25004838,1,M00003,120.01.0001,360,284.3313,360,0,Bahar Ö.,YURT_ICI,1,42.15,SK01,KA3,2428.4524,KAPALI,2025,10,40,OD07,120 Gün Vadeli,0,120,0,2428.4524,1,623
110359,2025-10-01,STK25000756,1,M00006,120.01.0052,2000,136.0295,2000,0,Bahar Ö.,YURT_ICI,1,42.15,SK02,KA3,6454.5433,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,6454.5433,1,40
110360,2025-10-01,STK25000757,1,M00029,120.01.0001,960,719.931,960,0,Bahar Ö.,YURT_ICI,1,42.15,SK10,KA1,16397.005,KAPALI,2025,10,40,OD02,30 Gün Vadeli,0,30,0,16397.005,1,624
110361,2025-10-01,STK25000757,2,M00029,120.01.0001,1440,640.4409,1440,0,Bahar Ö.,YURT_ICI,1,42.15,SK10,KA1,21879.8315,KAPALI,2025,10,40,OD02,30 Gün Vadeli,0,30,0,21879.8315,1,624
110362,2025-10-01,STK25000757,3,M00022,120.01.0001,2000,308.7836,2000,0,Bahar Ö.,YURT_ICI,1,42.15,SK08,KA6,14651.6536,KAPALI,2025,10,40,OD02,30 Gün Vadeli,0,30,0,14651.6536,1,624
110363,2025-10-01,SIP25004839,1,M00001,120.01.0029,2400,405.1334,2400,0,Kaan M.,BASKILI,1,42.15,SK01,KA6,23068.094,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,23068.094,1,41
110364,2025-10-01,SIP25004839,2,M00257,120.01.0029,5760,177.3498,5760,0,Kaan M.,BASKILI,1,42.15,SK01,KA6,24235.7022,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,24235.7022,1,41
110365,2025-10-01,SIP25004840,1,M00002,120.01.0002,2400,676.2981,2400,0,Nurhan T.,YURT_ICI,1,42.15,SK01,KA1,38508.0769,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,38508.0769,0,449
110366,2025-10-01,SIP25004840,2,M00012,120.01.0002,2400,590.2336,2400,0,Nurhan T.,YURT_ICI,1,42.15,SK04,KA6,33607.6071,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,33607.6071,0,449
110367,2025-10-01,SIP25004840,3,M00045,120.01.0002,576,139.2001,576,0,Nurhan T.,YURT_ICI,1,42.15,SK15,KA3,1902.2362,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,1902.2362,1,449
110368,2025-10-01,SIP25004841,1,M00008,120.01.0015,240,716.103,240,0,Selim K.,YURT_ICI,1,42.15,SK03,KA4,4077.4548,KAPALI,2025,10,40,OD03,60 Gün Vadeli,0,60,0,4077.4548,1,89
110369,2025-10-01,SIP25004842,1,M00042,120.01.0001,240,768.872,240,0,Bahar Ö.,YURT_ICI,1,42.15,SK14,KA4,4377.9189,KAPALI,2025,10,40,OD03,60 Gün Vadeli,0,60,0,4377.9189,1,625
110370,2025-10-01,SIP25004842,2,M00006,120.01.0001,5000,134.2847,5000,0,Bahar Ö.,YURT_ICI,1,42.15,SK02,KA3,15929.3832,KAPALI,2025,10,40,OD03,60 Gün Vadeli,0,60,0,15929.3832,0,625
110371,2025-10-01,SIP25004843,1,M00002,120.01.0002,960,664.1135,960,0,Nurhan T.,YURT_ICI,1,42.15,SK01,KA1,15125.7167,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,7562.8584,7562.8584,1,450
110372,2025-10-01,SIP25004844,1,M00008,120.01.0001,360,734.0215,360,0,Bahar Ö.,YURT_ICI,1,42.15,SK03,KA4,6269.2228,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,6269.2228,0,626
110373,2025-10-02,SIP25004845,1,M00020,120.01.0015,600,516.8209,600,0,Selim K.,YURT_ICI,1,42.15,SK07,KA1,7356.8811,KAPALI,2025,10,40,OD07,120 Gün Vadeli,0,120,0,7356.8811,0,90
110374,2025-10-02,STK25000758,1,M00249,120.01.0005,480,152.6176,480,0,Elif S.,YURT_DISI,1,42.15,SK06,KA2,1737.994,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,868.997,868.997,1,226
110375,2025-10-02,STK25000758,2,M00011,120.01.0005,20000,618.2236,20000,0,Elif S.,YURT_DISI,1,42.15,SK04,KA4,293344.5314,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,146672.2657,146672.2657,1,226
110376,2025-10-02,SIP25004846,1,M00002,120.01.0024,2400,666.1665,2400,0,Cem A.,YURT_ICI,1,42.15,SK01,KA1,37931.1886,KAPALI,2025,10,40,OD05,%30 Peşin + 60 Gün,0.3,60,11379.3566,26551.832,0,48
110377,2025-10-02,SIP25004846,2,M00007,120.01.0024,4800,298.065,4800,0,Cem A.,YURT_ICI,1,42.15,SK03,KA3,33943.3452,KAPALI,2025,10,40,OD05,%30 Peşin + 60 Gün,0.3,60,10183.0036,23760.3416,1,48
110378,2025-10-02,STKB25000372,1,M00002,120.01.0001,9600,622.8134,6799.68,2800.32,Bahar Ö.,YURT_ICI,1,42.15,SK01,KA1,141850.7388,ACIK,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,70925.3694,70925.3694,1,627
110379,2025-10-02,SIP25004847,1,M00004,120.01.0006,720,749.853,720,0,Selim K.,YURT_ICI,1,42.15,SK02,KA1,12808.8769,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,12808.8769,1,221
110380,2025-10-02,SIP25004847,2,M00006,120.01.0006,8000,132.7874,8000,0,Selim K.,YURT_ICI,1,42.15,SK02,KA3,25202.828,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,25202.828,1,221
110381,2025-10-02,SIP25004848,1,M00038,120.01.0002,2400,128.3339,2400,0,Nurhan T.,YURT_ICI,1,42.15,SK13,KA2,7307.2683,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,3653.6341,3653.6341,1,451
110382,2025-10-02,SIP25004849,1,M00003,120.01.0050,720,265.7604,720,0,Nurhan T.,YURT_ICI,1,42.15,SK01,KA3,4539.6794,KAPALI,2025,10,40,OD08,Akreditif,0.2,75,907.9359,3631.7435,0,39
110383,2025-10-02,SIP25004850,1,M00191,120.01.0017,1440,673.8046,1440,0,Nurhan T.,YURT_ICI,1,42.15,SK01,KA4,23019.6589,KAPALI,2025,10,40,OD01,Peşin,1,0,23019.6589,0,1,75
110384,2025-10-02,SIP25004851,1,M00036,120.01.0008,960,255.0648,960,0,Nurhan T.,YURT_ICI,1,42.15,SK12,KA2,5809.3051,KAPALI,2025,10,40,OD03,60 Gün Vadeli,0,60,0,5809.3051,1,170
110385,2025-10-02,SIP25004852,1,M00021,120.01.0006,144,880.275,144,0,Selim K.,YURT_ICI,1,42.15,SK07,KA2,3007.3452,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,3007.3452,1,222
110386,2025-10-02,SIP25004852,2,M00006,120.01.0006,3000,162.9501,3000,0,Selim K.,YURT_ICI,1,42.15,SK02,KA3,11597.8719,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,11597.8719,1,222
110387,2025-10-02,SIP25004853,1,M00016,120.01.0009,288,605.2467,288,0,Cem A.,YURT_ICI,1,42.15,SK06,KA3,4135.4935,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,2067.7467,2067.7467,1,155
110388,2025-10-03,SIP25004854,1,M00001,120.01.0052,600,475.0191,600,0,Bahar Ö.,YURT_ICI,1,42.15,SK01,KA6,6761.8377,KAPALI,2025,10,40,OD08,Akreditif,0.2,75,1352.3675,5409.4702,1,41
110389,2025-10-03,SIP25004855,1,M00001,120.01.0075,960,389.0353,960,0,Nurhan T.,YURT_ICI,1,42.15,SK01,KA6,8860.5905,KAPALI,2025,10,40,OD05,%30 Peşin + 60 Gün,0.3,60,2658.1771,6202.4133,1,15
110390,2025-10-03,STK25000759,1,M00022,120.01.0103,8000,275.9079,8000,0,Selim K.,YURT_ICI,1,42.15,SK08,KA6,52366.8612,KAPALI,2025,10,40,OD04,90 Gün Vadeli,0,90,0,52366.8612,1,8
110391,2025-10-03,SIP25004856,1,M00002,120.01.0033,288,653.197,288,0,Pelin R.,BASKILI,1,42.15,SK01,KA1,4463.1254,KAPALI,2025,10,40,OD02,30 Gün Vadeli,0,30,0,4463.1254,1,32
110392,2025-10-03,SIP25004857,1,M00015,120.01.0092,288,343.8264,288,0,Cem A.,YURT_ICI,1,42.15,SK05,KA5,2349.2765,KAPALI,2025,10,40,OD06,%50 Peşin + 45 Gün,0.5,45,1174.6382,1174.6382,1,11
