INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,GONDERILEN,KALAN,SIPARIS_TEMSILCI,DEPARTMAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA,ODEKOD,ODEME_ACIKLAMA,PESINAT_ORANI,VADE_GUNU,PESIN_TUTAR,VADELI_TUTAR,RPT,KACINCI_SIPARIS,MUSTERI_SIP_NO,TESLIM_YERI,EK_ACIKLAMA_1,EK_ACIKLAMA_2,EK_ACIKLAMA_3_MALZEME,EK_ACIKLAMA_4,EK_ACIKLAMA_5
111551,2025-12-19,STK25000805,1,M00089,120.01.0002,720,414.3295,720,0,Cem A.,YURT_ICI,1,43.45,SK04,KA5,6865.7593,KAPALI,2025,12,51,OD06,%50 Peşin + 45 Gün,0.5,45,3432.8796,3432.8796,1,494,PO-68478,Liman Teslim (FOB),Vidalı Kapak,60 adet/koli,"Krom 0,25mm",Paletli,
111552,2025-12-19,SIP25005449,1,M00002,120.01.0004,20000,679.0328,20000,0,Bahar Ö.,YURT_ICI,1,43.45,SK11,KA5,312558.2509,KAPALI,2025,12,51,OD07,120 Gün Vadeli,0,120,0,312558.2509,1,307,PO-49314,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,Numune onaylı
111553,2025-12-19,SIP25005450,1,M00001,120.01.0002,5000,465.3086,5000,0,Cem A.,YURT_ICI,1,43.45,SK12,KA2,53545.2934,KAPALI,2025,12,51,OD08,Akreditif,0.2,75,10709.0587,42836.2347,1,495,PO-26129,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Krom 0,25mm",Kolili,Acil
111554,2025-12-19,SIP25005451,1,M00204,120.01.0139,360,87.1794,360,0,Deniz Y.,YURT_DISI,1,43.45,SK08,KA4,722.3149,KAPALI,2025,12,51,OD05,%30 Peşin + 60 Gün,0.3,60,216.6945,505.6204,1,11,PO-27539,Liman Teslim (FOB),Vidalı Kapak,12 adet/koli,"Teneke 0,22mm",Kolili,
111555,2025-12-19,SIP25005452,1,M00004,120.01.0035,3840,738.8024,3840,0,Nurhan T.,YURT_ICI,1,43.45,SK01,KA6,65293.4687,KAPALI,2025,12,51,OD05,%30 Peşin + 60 Gün,0.3,60,19588.0406,45705.4281,1,49,PO-35211,Liman Teslim (FOB),Geçme Kapak,48 adet/koli,"Krom 0,25mm",Paletli,
111556,2025-12-19,SIP25005453,1,M00006,120.01.0026,576,787.8111,576,0,Nurhan T.,YURT_ICI,1,43.45,SK08,KA4,10443.7099,KAPALI,2025,12,51,OD08,Akreditif,0.2,75,2088.742,8354.9679,1,41,PO-32532,CIF Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,Numune onaylı
111557,2025-12-22,SIP25005454,1,M00187,120.01.0003,9600,349.078,9600,0,Pelin R.,BASKILI,1,43.45,SK11,KA4,77126.5547,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,23137.9664,53988.5883,1,419,PO-94117,Liman Teslim (FOB),Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,Acil
111558,2025-12-22,SIP25005455,1,M00004,120.01.0004,576,829.0953,576,0,Bahar Ö.,YURT_ICI,1,43.45,SK01,KA6,10990.9987,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,10990.9987,1,308,PO-80707,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Paletli,
111559,2025-12-22,SIP25005456,1,M00013,120.01.0070,144,599.6239,144,0,Cem A.,YURT_ICI,1,43.45,SK10,KA3,1987.2461,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,397.4492,1589.7969,1,20,PO-93657,Fabrika Teslim,Geçme Kapak,24 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
111560,2025-12-22,SIP25005457,1,M00001,120.01.0013,5000,419.4558,5000,0,Deniz Y.,YURT_DISI,1,43.45,SK12,KA2,48268.7917,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,24134.3959,24134.3959,1,125,PO-81573,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Paletli,Acil
111561,2025-12-22,SIP25005457,2,M00036,120.01.0013,4800,409.5843,4800,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA3,45247.5176,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,22623.7588,22623.7588,1,125,PO-20433,Liman Teslim (FOB),Kapaksız,60 adet/koli,"Teneke 0,22mm",Kolili,
111562,2025-12-22,SIP25005457,3,M00002,120.01.0013,600,679.9356,600,0,Deniz Y.,YURT_DISI,1,43.45,SK11,KA5,9389.2143,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,4694.6071,4694.6071,1,125,PO-94616,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Kolili,
111563,2025-12-22,STK25000806,1,M00001,120.01.0022,8000,492.4094,8000,0,Bahar Ö.,YURT_ICI,1,43.45,SK12,KA2,90662.2601,KAPALI,2025,12,52,OD01,Peşin,1,0,90662.2601,0,1,60,PO-73372,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
111564,2025-12-22,STK25000806,2,M00001,120.01.0022,20000,449.9681,20000,0,Bahar Ö.,YURT_ICI,1,43.45,SK12,KA2,207119.954,KAPALI,2025,12,52,OD01,Peşin,1,0,207119.954,0,0,60,PO-55938,Antrepo,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Paletli,
111565,2025-12-22,SIP25005458,1,M00007,120.01.0004,1440,590.7937,1440,0,Bahar Ö.,YURT_ICI,1,43.45,SK04,KA5,19579.8142,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,9789.9071,9789.9071,1,309,PO-50880,Liman Teslim (FOB),Kolay Açılır,48 adet/koli,"Teneke 0,18mm",Kolili,Acil
111566,2025-12-22,SIP25005459,1,M00023,120.01.0131,8000,747.8518,8000,0,Cem A.,YURT_ICI,1,43.45,SK01,KA6,137694.2325,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,137694.2325,1,7,PO-17075,Fabrika Teslim,Kolay Açılır,100 adet/koli,"Krom 0,25mm",Paletli,Numune onaylı
111567,2025-12-22,SIP25005460,1,M00030,120.01.0011,1200,228.7169,1200,0,Selim K.,YURT_ICI,1,43.45,SK01,KA4,6316.6923,KAPALI,2025,12,52,OD02,30 Gün Vadeli,0,30,0,6316.6923,1,138,PO-97442,Antrepo,Kapaksız,24 adet/koli,"Teneke 0,20mm",Dökme,
111568,2025-12-22,SIP25005461,1,M00024,120.01.0022,144,294.1262,144,0,Bahar Ö.,YURT_ICI,1,43.45,SK11,KA1,974.7796,KAPALI,2025,12,52,OD02,30 Gün Vadeli,0,30,0,974.7796,1,61,PO-34943,Fabrika Teslim,Kolay Açılır,24 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
111569,2025-12-22,SIP25005462,1,M00004,120.01.0002,9600,838.9095,9600,0,Cem A.,YURT_ICI,1,43.45,SK01,KA6,185351.6962,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,37070.3392,148281.357,0,496,PO-79536,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,
111570,2025-12-22,SIP25005462,2,M00075,120.01.0002,5760,150.975,5760,0,Cem A.,YURT_ICI,1,43.45,SK01,KA3,20014.1772,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,4002.8354,16011.3418,1,496,PO-96348,Fabrika Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,20mm",Kolili,Acil
111571,2025-12-22,SIP25005462,3,M00067,120.01.0002,2400,161.1248,2400,0,Cem A.,YURT_ICI,1,43.45,SK04,KA4,8899.8739,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,1779.9748,7119.8991,1,496,PO-81785,Liman Teslim (FOB),Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Kolili,Numune onaylı
111572,2025-12-22,SIP25005463,1,M00008,120.01.0007,1200,775.9857,1200,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA2,21431.1356,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,6429.3407,15001.7949,1,190,PO-53806,CIF Teslim,Kolay Açılır,60 adet/koli,"Teneke 0,20mm",Paletli,
111573,2025-12-22,SIP25005464,1,M00210,120.01.0064,2000,79.998,2000,0,Elif S.,YURT_DISI,1,43.45,SK01,KA4,3682.3015,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,1104.6905,2577.611,1,27,PO-97392,CIF Teslim,Geçme Kapak,100 adet/koli,"Krom 0,25mm",Kolili,
111574,2025-12-22,SIP25005464,2,M00005,120.01.0064,2400,308.3095,2400,0,Elif S.,YURT_DISI,1,43.45,SK04,KA3,17029.7537,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,5108.9261,11920.8276,1,27,PO-77205,CIF Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Paletli,Numune onaylı
111575,2025-12-22,SIP25005464,3,M00248,120.01.0064,144,467.9257,144,0,Elif S.,YURT_DISI,1,43.45,SK12,KA2,1550.7779,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,465.2334,1085.5445,1,27,PO-70198,CIF Teslim,Vidalı Kapak,24 adet/koli,"Teneke 0,18mm",Dökme,
111576,2025-12-23,SIP25005465,1,M00047,120.01.0040,1800,680.3144,1800,0,Kaan M.,BASKILI,1,43.45,SK12,KA1,28183.3353,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,28183.3353,1,35,PO-88639,Müşteri Deposu,Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Paletli,
111577,2025-12-23,SIP25005465,2,M00062,120.01.0040,960,259.338,960,0,Kaan M.,BASKILI,1,43.45,SK01,KA4,5729.9075,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,5729.9075,1,35,PO-87691,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Teneke 0,18mm",Dökme,Acil
111578,2025-12-23,SIP25005466,1,M00077,120.01.0033,240,510.8972,240,0,Kaan M.,BASKILI,1,43.45,SK04,KA5,2821.9868,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,564.3974,2257.5894,1,27,PO-33815,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,
111579,2025-12-23,SIP25005467,1,M00001,120.01.0007,8000,396.5013,8000,0,Deniz Y.,YURT_DISI,1,43.45,SK12,KA2,73003.6916,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,36501.8458,36501.8458,0,191,PO-59390,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Kolili,
111580,2025-12-23,SIP25005467,2,M00055,120.01.0007,600,572.5924,600,0,Deniz Y.,YURT_DISI,1,43.45,SK02,KA5,7906.9146,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,3953.4573,3953.4573,1,191,PO-88341,Müşteri Deposu,Kolay Açılır,12 adet/koli,"Teneke 0,22mm",Dökme,
111581,2025-12-23,SIP25005467,3,M00008,120.01.0007,7200,991.2998,7200,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA2,164266.0198,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,82133.0099,82133.0099,1,191,PO-13988,Antrepo,Kolay Açılır,60 adet/koli,"Krom 0,25mm",Dökme,Numune onaylı
111582,2025-12-23,SIP25005468,1,M00011,120.01.0017,720,526.1671,720,0,Selim K.,YURT_ICI,1,43.45,SK01,KA3,8718.9945,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,1743.7989,6975.1956,1,74,PO-22383,Fabrika Teslim,Vidalı Kapak,60 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
111583,2025-12-23,SIP25005469,1,M00015,120.01.0004,360,821.2203,360,0,Bahar Ö.,YURT_ICI,1,43.45,SK01,KA3,6804.1268,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,6804.1268,1,310,PO-36699,CIF Teslim,Vidalı Kapak,12 adet/koli,"Teneke 0,20mm",Paletli,Acil
111584,2025-12-23,SIP25005470,1,M00011,120.01.0010,360,601.8175,360,0,Selim K.,YURT_ICI,1,43.45,SK01,KA3,4986.29,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,1495.887,3490.403,0,135,PO-86697,Müşteri Deposu,Vidalı Kapak,60 adet/koli,"Teneke 0,18mm",Kolili,Acil
111585,2025-12-23,SIP25005470,2,M00116,120.01.0010,3840,339.855,3840,0,Selim K.,YURT_ICI,1,43.45,SK02,KA3,30035.5167,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,9010.655,21024.8617,1,135,PO-17410,Liman Teslim (FOB),Kapaksız,48 adet/koli,"Krom 0,25mm",Dökme,
111586,2025-12-23,SIP25005471,1,M00019,120.01.0034,2000,147.3472,2000,0,Nurhan T.,YURT_ICI,1,43.45,SK05,KA6,6782.3797,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,3391.1899,3391.1899,1,36,PO-35620,Müşteri Deposu,Vidalı Kapak,100 adet/koli,"Krom 0,25mm",Kolili,
111587,2025-12-23,SIP25005471,2,M00018,120.01.0034,576,200.8798,576,0,Nurhan T.,YURT_ICI,1,43.45,SK07,KA3,2662.9865,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,1331.4932,1331.4932,1,36,PO-90290,Müşteri Deposu,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,
111588,2025-12-23,SIP25005472,1,M00001,120.01.0005,600,460.4102,600,0,Selim K.,YURT_ICI,1,43.45,SK12,KA2,6357.7933,KAPALI,2025,12,52,OD01,Peşin,1,0,6357.7933,0,1,267,PO-92024,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
111589,2025-12-23,SIP25005472,2,M00035,120.01.0005,4800,163.8476,4800,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,18100.5404,KAPALI,2025,12,52,OD01,Peşin,1,0,18100.5404,0,0,267,PO-55034,Fabrika Teslim,Vidalı Kapak,60 adet/koli,"Teneke 0,20mm",Paletli,Acil
111590,2025-12-23,SIP25005472,3,M00081,120.01.0005,360,137.7612,360,0,Selim K.,YURT_ICI,1,43.45,SK01,KA4,1141.4046,KAPALI,2025,12,52,OD01,Peşin,1,0,1141.4046,0,1,267,PO-59070,Liman Teslim (FOB),Geçme Kapak,60 adet/koli,"Teneke 0,18mm",Dökme,Acil
111591,2025-12-23,SIP25005473,1,M00008,120.01.0008,12000,985.0149,12000,0,Selim K.,YURT_ICI,1,43.45,SK01,KA2,272040.939,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,136020.4695,136020.4695,0,200,PO-63762,Fabrika Teslim,Kolay Açılır,60 adet/koli,"Teneke 0,22mm",Dökme,Acil
111592,2025-12-23,SIP25005473,2,M00078,120.01.0008,2400,678.7418,1854.33,545.67,Selim K.,YURT_ICI,1,43.45,SK01,KA3,37490.9165,ACIK,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,18745.4582,18745.4582,1,200,PO-79887,Liman Teslim (FOB),Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Dökme,Acil
111593,2025-12-23,SIP25005473,3,M00005,120.01.0008,9600,371.0832,9600,0,Selim K.,YURT_ICI,1,43.45,SK04,KA3,81988.4631,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,40994.2315,40994.2315,1,200,PO-36191,Antrepo,Vidalı Kapak,48 adet/koli,"Krom 0,25mm",Dökme,Acil
111594,2025-12-23,SIP25005474,1,M00040,120.01.0072,960,187.448,960,0,Nurhan T.,YURT_ICI,1,43.45,SK01,KA6,4141.5438,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,4141.5438,1,18,PO-91821,Müşteri Deposu,Kapaksız,48 adet/koli,"Krom 0,25mm",Dökme,
111595,2025-12-23,SIP25005475,1,M00009,120.01.0011,1440,743.2088,1440,0,Selim K.,YURT_ICI,1,43.45,SK01,KA1,24631.0857,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,24631.0857,1,139,PO-76838,CIF Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Kolili,Numune onaylı
111596,2025-12-23,SIP25005475,2,M00004,120.01.0011,5760,875.9651,5760,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,116123.3366,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,116123.3366,1,139,PO-22228,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Dökme,Numune onaylı
111597,2025-12-23,SIP25005476,1,M00043,120.01.0013,72,634.8369,72,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA5,1051.9737,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,1051.9737,1,126,PO-50793,CIF Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
111598,2025-12-23,SIP25005476,2,M00001,120.01.0013,5000,451.7037,5000,0,Deniz Y.,YURT_DISI,1,43.45,SK12,KA2,51979.7123,KAPALI,2025,12,52,OD07,120 Gün Vadeli,0,120,0,51979.7123,1,126,PO-82995,Müşteri Deposu,Geçme Kapak,100 adet/koli,"Teneke 0,22mm",Dökme,Acil
111599,2025-12-24,SIP25005477,1,M00005,120.01.0006,9600,371.657,9600,0,Bahar Ö.,YURT_ICI,1,43.45,SK04,KA3,82115.2405,KAPALI,2025,12,52,OD02,30 Gün Vadeli,0,30,0,82115.2405,1,222,PO-42725,Fabrika Teslim,Vidalı Kapak,48 adet/koli,"Krom 0,25mm",Dökme,Numune onaylı
111600,2025-12-24,SIP25005477,2,M00007,120.01.0006,9600,604.0037,9600,0,Bahar Ö.,YURT_ICI,1,43.45,SK04,KA5,133450.76,KAPALI,2025,12,52,OD02,30 Gün Vadeli,0,30,0,133450.76,1,222,PO-11308,CIF Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,20mm",Kolili,
111601,2025-12-24,SIP25005478,1,M00010,120.01.0019,1800,550.8018,1800,0,Cem A.,YURT_ICI,1,43.45,SK01,KA3,22818.0262,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,22818.0262,1,83,PO-49346,Antrepo,Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Kolili,
111602,2025-12-24,STK25000807,1,M00007,120.01.0021,288,651.9713,288,0,Bahar Ö.,YURT_ICI,1,43.45,SK04,KA5,4321.4668,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,1296.44,3025.0268,1,73,PO-50297,CIF Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,20mm",Kolili,Acil
111603,2025-12-24,STK25000807,2,M00080,120.01.0021,3000,606.5236,3000,0,Bahar Ö.,YURT_ICI,1,43.45,SK01,KA6,41877.3487,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,12563.2046,29314.1441,1,73,PO-55092,Liman Teslim (FOB),Kolay Açılır,100 adet/koli,"Teneke 0,22mm",Kolili,
111604,2025-12-24,STK25000807,3,M00037,120.01.0021,360,337.0105,360,0,Bahar Ö.,YURT_ICI,1,43.45,SK01,KA3,2792.2619,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,837.6786,1954.5833,1,73,PO-85062,CIF Teslim,Kapaksız,12 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
111605,2025-12-24,SIP25005479,1,M00003,120.01.0050,600,362.716,600,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA6,5008.7365,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,2504.3682,2504.3682,1,36,PO-87940,CIF Teslim,Geçme Kapak,12 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
111606,2025-12-24,SIP25005479,2,M00010,120.01.0050,7200,558.0682,7200,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA3,92476.2035,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,46238.1018,46238.1018,1,36,PO-75471,Antrepo,Geçme Kapak,60 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
111607,2025-12-24,SIP25005480,1,M00002,120.01.0008,2000,653.446,2000,0,Selim K.,YURT_ICI,1,43.45,SK11,KA5,30078.0667,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,15039.0333,15039.0333,1,201,PO-32534,CIF Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,20mm",Kolili,
111608,2025-12-24,SIP25005480,2,M00014,120.01.0008,4800,316.8102,4800,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,34998.5952,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,17499.2976,17499.2976,0,201,PO-34265,Müşteri Deposu,Kapaksız,24 adet/koli,"Krom 0,25mm",Kolili,Acil
111609,2025-12-24,SIP25005480,3,M00023,120.01.0008,1200,825.8125,1200,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,22807.2497,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,11403.6249,11403.6249,1,201,PO-86865,Müşteri Deposu,Kolay Açılır,100 adet/koli,"Teneke 0,20mm",Paletli,
111610,2025-12-24,SIP25005481,1,M00004,120.01.0125,576,768.2472,576,0,Kaan M.,BASKILI,1,43.45,SK01,KA6,10184.3587,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,5092.1794,5092.1794,1,7,PO-26756,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Paletli,
111611,2025-12-24,SIP25005482,1,M00006,120.01.0011,288,858.3003,288,0,Selim K.,YURT_ICI,1,43.45,SK08,KA4,5689.0791,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,5689.0791,1,140,PO-77947,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
111612,2025-12-24,STK25000808,1,M00043,120.01.0016,72,548.0377,72,0,Cem A.,YURT_ICI,1,43.45,SK01,KA5,908.1407,KAPALI,2025,12,52,OD02,30 Gün Vadeli,0,30,0,908.1407,1,97,PO-85522,Antrepo,Geçme Kapak,12 adet/koli,"Krom 0,25mm",Dökme,
111613,2025-12-24,SIP25005483,1,M00001,120.01.0002,12000,502.9776,12000,0,Cem A.,YURT_ICI,1,43.45,SK12,KA2,138912.1105,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,41673.6332,97238.4774,1,497,PO-72654,Liman Teslim (FOB),Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Kolili,
111614,2025-12-24,SIP25005483,2,M00002,120.01.0002,5000,662.6722,5000,0,Cem A.,YURT_ICI,1,43.45,SK11,KA5,76256.87,KAPALI,2025,12,52,OD05,%30 Peşin + 60 Gün,0.3,60,22877.061,53379.809,0,497,PO-21324,Fabrika Teslim,Geçme Kapak,100 adet/koli,"Teneke 0,18mm",Dökme,Numune onaylı
111615,2025-12-24,SIP25005484,1,M00004,120.01.0032,576,763.7493,576,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,10124.7318,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,10124.7318,1,59,PO-59039,Liman Teslim (FOB),Geçme Kapak,48 adet/koli,"Teneke 0,20mm",Dökme,
111616,2025-12-24,SIP25005485,1,M00004,120.01.0045,288,817.4912,288,0,Nurhan T.,YURT_ICI,1,43.45,SK01,KA6,5418.5838,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,5418.5838,1,35,PO-51323,Fabrika Teslim,Geçme Kapak,48 adet/koli,"Teneke 0,22mm",Paletli,Acil
111617,2025-12-24,SIP25005485,2,M00201,120.01.0045,240,672.5474,240,0,Nurhan T.,YURT_ICI,1,43.45,SK01,KA1,3714.8763,KAPALI,2025,12,52,OD04,90 Gün Vadeli,0,90,0,3714.8763,1,35,PO-67503,CIF Teslim,Kolay Açılır,12 adet/koli,"Teneke 0,20mm",Paletli,Numune onaylı
111618,2025-12-25,SIP25005486,1,M00220,120.01.0019,360,220.3067,360,0,Cem A.,YURT_ICI,1,43.45,SK05,KA5,1825.3259,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,912.663,912.663,0,84,PO-83660,CIF Teslim,Geçme Kapak,60 adet/koli,"Teneke 0,18mm",Paletli,Acil
111619,2025-12-25,SIP25005486,2,M00009,120.01.0019,144,726.7711,144,0,Cem A.,YURT_ICI,1,43.45,SK01,KA1,2408.6315,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,1204.3157,1204.3157,1,84,PO-15753,Antrepo,Geçme Kapak,12 adet/koli,"Teneke 0,22mm",Dökme,Numune onaylı
111620,2025-12-25,SIP25005487,1,M00004,120.01.0008,576,849.6733,576,0,Selim K.,YURT_ICI,1,43.45,SK01,KA6,11263.7933,KAPALI,2025,12,52,OD08,Akreditif,0.2,75,2252.7587,9011.0346,1,202,PO-23006,Antrepo,Geçme Kapak,48 adet/koli,"Teneke 0,18mm",Kolili,
111621,2025-12-25,SIP25005488,1,M00014,120.01.0114,288,348.3323,288,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA6,2308.8539,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,2308.8539,1,10,PO-58186,Müşteri Deposu,Kapaksız,24 adet/koli,"Teneke 0,18mm",Paletli,Acil
111622,2025-12-25,SIP25005488,2,M00030,120.01.0114,2880,230.0972,2880,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA4,15251.552,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,15251.552,1,10,PO-97223,Müşteri Deposu,Kapaksız,24 adet/koli,"Teneke 0,20mm",Paletli,
111623,2025-12-25,SIP25005488,3,M00075,120.01.0114,9600,134.8435,9600,0,Deniz Y.,YURT_DISI,1,43.45,SK01,KA3,29792.8101,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,29792.8101,0,10,PO-86538,CIF Teslim,Kolay Açılır,48 adet/koli,"Teneke 0,20mm",Kolili,
111624,2025-12-25,SIP25005488,4,M00006,120.01.0114,2400,847.0524,2400,0,Deniz Y.,YURT_DISI,1,43.45,SK08,KA4,46787.7045,KAPALI,2025,12,52,OD03,60 Gün Vadeli,0,60,0,46787.7045,1,10,PO-91078,Antrepo,Geçme Kapak,48 adet/koli,"Krom 0,25mm",Dökme,
111625,2025-12-25,SIP25005489,1,M00012,120.01.0064,2400,320.1677,2400,0,Elif S.,YURT_DISI,1,43.45,SK01,KA1,17684.7521,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,8842.3761,8842.3761,1,28,PO-95668,Antrepo,Kapaksız,48 adet/koli,"Krom 0,25mm",Dökme,
111626,2025-12-25,SIP25005489,2,M00012,120.01.0064,960,281.1071,960,0,Elif S.,YURT_DISI,1,43.45,SK01,KA1,6210.8818,KAPALI,2025,12,52,OD06,%50 Peşin + 45 Gün,0.5,45,3105.4409,3105.4409,0,28,PO-36023,CIF Teslim,Kapaksız,48 adet/koli,"Teneke 0,22mm",Paletli,Numune onaylı
