STOK_KODU,STHAR_CARIKOD,FISNO,STHAR_TARIH,STHAR_GCMIK,STHAR_GCMIK2,STHAR_NF,STHAR_GCKOD,DOLAR_KURU,TUTAR_USD,YIL,AY,STHAR_SIPNUM,STRA_SIPKONT,SIP_INC,AY_BASLANGICI,SIPARIS_TEMSILCISI,TEMSILCI_GRUP
M00034,120.01.0014,FT26513378,2026-05-28,1200,50,269.3074,4,46.4333,6959.8517,2026,5,SIP26006236,3,113378,2026-05-01,Kaan M.,BASKILI
M00065,120.01.0014,FT26513379,2026-05-10,3000,30,296.3226,4,46.4333,19145.0489,2026,5,SIP26006236,4,113379,2026-05-01,Kaan M.,BASKILI
M00004,120.01.0051,FT26513380,2026-05-22,720,30,814.0255,4,46.4333,12622.3714,2026,5,SIP26006237,1,113380,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0051,FT26513381,2026-04-27,360,30,433.9495,4,45.85,3407.2371,2026,4,SIP26006237,2,113381,2026-04-01,Bahar Ö.,YURT_ICI
M00006,120.01.0051,FT26513382,2026-04-28,5000,50,162.6991,4,45.85,17742.5409,2026,4,SIP26006237,3,113382,2026-04-01,Bahar Ö.,YURT_ICI
M00002,120.01.0051,FT26513383,2026-05-02,1440,30,644.3269,4,46.4333,19982.0115,2026,5,SIP26006237,4,113383,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0040,FT26513384,2026-04-25,72,6,434.877,4,45.85,682.9039,2026,4,SIP26006238,1,113384,2026-04-01,Selim K.,YURT_ICI
M00261,120.01.0002,FT26513385,2026-05-01,360,6,523.5591,4,46.4333,4059.1833,2026,5,SIP26006239,1,113385,2026-05-01,Nurhan T.,YURT_ICI
M00112,120.01.0014,FT26513386,2026-05-05,1200,50,638.4374,4,46.4333,16499.4709,2026,5,SIP26006240,1,113386,2026-05-01,Kaan M.,BASKILI
M00002,120.01.0010,FT26513387,2026-05-28,3840,80,703.8348,4,46.4333,58206.624,2026,5,SIP26006241,1,113387,2026-05-01,Nurhan T.,YURT_ICI
M00001,120.01.0017,FT26513388,2026-05-27,1440,120,464.3999,4,46.4333,14402.0747,2026,5,SIP26006242,1,113388,2026-05-01,Nurhan T.,YURT_ICI
M00001,120.01.0017,FT26513389,2026-05-14,253.14,21.09,526.8498,4,46.4333,2872.2223,2026,5,SIP26006242,2,113389,2026-05-01,Nurhan T.,YURT_ICI
M00001,120.01.0017,FT26513390,2026-05-26,600,50,502.2499,4,46.4333,6489.9531,2026,5,SIP26006242,3,113390,2026-05-01,Nurhan T.,YURT_ICI
M00006,120.01.0017,FT26513391,2026-05-11,1922.58,19.23,141.7637,4,46.4333,5869.7541,2026,5,SIP26006242,4,113391,2026-05-01,Nurhan T.,YURT_ICI
M00006,120.01.0136,FT26513392,2026-05-02,574.91,5.75,173.667,4,46.4333,2150.2434,2026,5,SIP26006243,1,113392,2026-05-01,Selim K.,YURT_ICI
M00059,120.01.0136,FT26513393,2026-04-30,2400,200,98.6804,4,45.85,5165.3863,2026,4,SIP26006243,2,113393,2026-04-01,Selim K.,YURT_ICI
M00005,120.01.0136,FT26513394,2026-06-03,576,12,635.9587,4,47.0167,7791.1085,2026,6,SIP26006243,3,113394,2026-06-01,Selim K.,YURT_ICI
M00039,120.01.0059,FT26513395,2026-05-31,28.72,2.39,410.0604,4,46.4333,253.6312,2026,5,SIP26006244,1,113395,2026-05-01,Deniz Y.,YURT_DISI
M00007,120.01.0059,FT26513396,2026-05-11,3000,50,314.5239,4,46.4333,20321.0132,2026,5,SIP26006244,2,113396,2026-05-01,Deniz Y.,YURT_DISI
M00028,120.01.0039,FT26513397,2026-05-18,288,12,359.1571,4,46.4333,2227.6522,2026,5,SIP26006245,1,113397,2026-05-01,Bahar Ö.,YURT_ICI
M00330,120.01.0039,FT26513398,2026-05-10,170.42,14.2,642.3804,4,46.4333,2357.6715,2026,5,SIP26006245,2,113398,2026-05-01,Bahar Ö.,YURT_ICI
M00008,120.01.0139,FT26513399,2026-05-06,2400,200,827.5388,4,46.4333,42773.034,2026,5,SIP26006246,1,113399,2026-05-01,Bahar Ö.,YURT_ICI
M00020,120.01.0139,FT26513400,2026-05-13,1440,120,525.88,4,46.4333,16308.7095,2026,5,SIP26006246,2,113400,2026-05-01,Bahar Ö.,YURT_ICI
M00068,120.01.0139,FT26513401,2026-05-02,480,20,80.2719,4,46.4333,829.8034,2026,5,SIP26006246,3,113401,2026-05-01,Bahar Ö.,YURT_ICI
M00002,120.01.0002,FT26513402,2026-05-03,5760,120,618.8911,4,46.4333,76772.763,2026,5,SIP26006247,1,113402,2026-05-01,Nurhan T.,YURT_ICI
M00004,120.01.0003,FT26513403,2026-05-26,2880,120,768.6441,4,46.4333,47674.7293,2026,5,SIP26006248,1,113403,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0003,FT26513404,2026-06-06,72,6,445.7416,4,47.0167,682.5957,2026,6,SIP26006248,2,113404,2026-06-01,Bahar Ö.,YURT_ICI
M00001,120.01.0003,FT26513405,2026-05-27,1675.9,139.66,478.4006,4,46.4333,17266.7367,2026,5,SIP26006248,3,113405,2026-05-01,Bahar Ö.,YURT_ICI
M00004,120.01.0003,FT26513406,2026-04-28,2880,120,689.1796,4,45.85,43289.7982,2026,4,SIP26006248,4,113406,2026-04-01,Bahar Ö.,YURT_ICI
M00001,120.01.0013,FT26513407,2026-05-25,2400,200,443.9988,4,46.4333,22948.9853,2026,5,SIP26006249,1,113407,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0013,FT26513408,2026-05-15,72,6,534.003,4,46.4333,828.0311,2026,5,SIP26006249,2,113408,2026-05-01,Bahar Ö.,YURT_ICI
M00019,120.01.0013,FT26513409,2026-05-31,4800,200,580.6222,4,46.4333,60021.2899,2026,5,SIP26006249,3,113409,2026-05-01,Bahar Ö.,YURT_ICI
M00030,120.01.0013,FT26513410,2026-06-03,360,6,361.3978,4,47.0167,2767.1701,2026,6,SIP26006249,4,113410,2026-06-01,Bahar Ö.,YURT_ICI
M00012,120.01.0009,FT26513411,2026-04-30,2400,50,559.2133,4,45.85,29271.7976,2026,4,SIP26006250,1,113411,2026-04-01,Cem A.,YURT_ICI
M00006,120.01.0020,FT26513412,2026-05-30,5000,50,166.8223,4,46.4333,17963.6489,2026,5,STK26000974,1,113412,2026-05-01,Deniz Y.,YURT_DISI
M00003,120.01.0020,FT26513413,2026-05-15,290.55,4.84,283.6619,4,46.4333,1774.9754,2026,5,STK26000974,2,113413,2026-05-01,Deniz Y.,YURT_DISI
M00024,120.01.0056,FT26513414,2026-04-30,20000,200,457.6915,4,45.85,199647.3282,2026,4,SIP26006251,1,113414,2026-04-01,Nurhan T.,YURT_ICI
M00006,120.01.0056,FT26513415,2026-05-11,1200,12,139.9685,4,46.4333,3617.279,2026,5,SIP26006251,2,113415,2026-05-01,Nurhan T.,YURT_ICI
M00017,120.01.0051,FT26513416,2026-05-16,8000,80,480.207,4,46.4333,82734.9338,2026,5,SIP26006252,1,113416,2026-05-01,Bahar Ö.,YURT_ICI
M00026,120.01.0051,FT26513417,2026-06-01,1062.55,44.27,139.8743,4,47.0167,3161.0776,2026,6,SIP26006252,2,113417,2026-06-01,Bahar Ö.,YURT_ICI
M00008,120.01.0001,FT26513418,2026-04-28,600,50,799.8283,4,45.85,10466.6735,2026,4,STK26000975,1,113418,2026-04-01,Bahar Ö.,YURT_ICI
M00055,120.01.0018,FT26513419,2026-05-24,1122.52,23.39,610.9112,4,46.4333,14768.7121,2026,5,STK26000976,1,113419,2026-05-01,Elif S.,YURT_DISI
M00049,120.01.0018,FT26513420,2026-05-21,1800,30,345.9025,4,46.4333,13409.0082,2026,5,STK26000976,2,113420,2026-05-01,Elif S.,YURT_DISI
M00023,120.01.0024,FT26513421,2026-05-31,1440,30,231.4569,4,46.4333,7177.9937,2026,5,SIP26006253,1,113421,2026-05-01,Cem A.,YURT_ICI
M00246,120.01.0024,FT26513422,2026-05-06,2815.45,46.92,88.6923,4,46.4333,5377.7943,2026,5,SIP26006253,2,113422,2026-05-01,Cem A.,YURT_ICI
M00002,120.01.0024,FT26513423,2026-05-09,960,20,622.0503,4,46.4333,12860.7764,2026,5,SIP26006253,3,113423,2026-05-01,Cem A.,YURT_ICI
M00269,120.01.0089,FT26513424,2026-05-28,1941.6,19.42,780.8454,4,46.4333,32650.9085,2026,5,SIP26006254,1,113424,2026-05-01,Kaan M.,BASKILI
M00028,120.01.0037,FT26513425,2026-05-26,144,6,424.5656,4,46.4333,1316.6724,2026,5,SIP26006255,1,113425,2026-05-01,Deniz Y.,YURT_DISI
M00019,120.01.0003,FT26513426,2026-05-22,123.21,5.13,502.4422,4,46.4333,1333.2221,2026,5,SIP26006256,1,113426,2026-05-01,Bahar Ö.,YURT_ICI
M00020,120.01.0001,FT26513427,2026-05-01,600,50,484.6977,4,46.4333,6263.1478,2026,5,SIP26006257,1,113427,2026-05-01,Bahar Ö.,YURT_ICI
M00008,120.01.0003,FT26513428,2026-05-19,144,12,815.7374,4,46.4333,2529.7833,2026,5,SIP26006258,1,113428,2026-05-01,Bahar Ö.,YURT_ICI
M00011,120.01.0001,FT26513429,2026-05-16,5000,50,681.1229,4,46.4333,73344.2271,2026,5,SIP26006259,1,113429,2026-05-01,Bahar Ö.,YURT_ICI
M00072,120.01.0001,FT26513430,2026-06-01,126.5,5.27,460.3917,4,47.0167,1238.6992,2026,6,SIP26006260,1,113430,2026-06-01,Bahar Ö.,YURT_ICI
M00207,120.01.0005,FT26513431,2026-05-08,7200,120,678.852,4,46.4333,105263.5587,2026,5,SIP26006261,1,113431,2026-05-01,Elif S.,YURT_DISI
M00024,120.01.0014,FT26513432,2026-05-20,1200,12,451.3138,4,46.4333,11663.538,2026,5,SIP26006262,1,113432,2026-05-01,Kaan M.,BASKILI
M00023,120.01.0014,FT26513433,2026-06-04,833,17.35,194.803,4,47.0167,3451.346,2026,6,SIP26006262,2,113433,2026-06-01,Kaan M.,BASKILI
M00033,120.01.0021,FT26513434,2026-05-26,2000,20,338.8132,4,46.4333,14593.5439,2026,5,SIP26006263,1,113434,2026-05-01,Bahar Ö.,YURT_ICI
M00119,120.01.0021,FT26513435,2026-06-06,2029.71,42.29,697.0701,4,47.0167,30092.5023,2026,6,SIP26006263,2,113435,2026-06-01,Bahar Ö.,YURT_ICI
M00013,120.01.0021,FT26513436,2026-06-10,64.99,2.71,309.049,4,47.0167,427.1906,2026,6,SIP26006263,3,113436,2026-06-01,Bahar Ö.,YURT_ICI
M00053,120.01.0021,FT26513437,2026-05-27,1200,50,781.8042,4,46.4333,20204.5739,2026,5,SIP26006263,4,113437,2026-05-01,Bahar Ö.,YURT_ICI
M00065,120.01.0001,FT26513438,2026-05-04,2000,20,326.3659,4,46.4333,14057.4071,2026,5,SIP26006264,1,113438,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0018,FT26513439,2026-05-18,960,80,461.4652,4,46.4333,9540.7088,2026,5,SIP26006265,1,113439,2026-05-01,Elif S.,YURT_DISI
M00025,120.01.0001,FT26513440,2026-05-07,600,6,319.6986,4,46.4333,4131.0689,2026,5,SIP26006266,1,113440,2026-05-01,Bahar Ö.,YURT_ICI
M00007,120.01.0004,FT26513441,2026-05-17,1200,20,339.987,4,46.4333,8786.4614,2026,5,SIP26006267,1,113441,2026-05-01,Nurhan T.,YURT_ICI
M00009,120.01.0004,FT26513442,2026-05-16,12000,200,451.5994,4,46.4333,116709.1893,2026,5,SIP26006267,2,113442,2026-05-01,Nurhan T.,YURT_ICI
M00002,120.01.0004,FT26513443,2026-05-17,1756.25,36.59,607.6543,4,46.4333,22983.3517,2026,5,SIP26006267,3,113443,2026-05-01,Nurhan T.,YURT_ICI
M00051,120.01.0004,FT26513444,2026-05-15,600,6,431.9288,4,46.4333,5581.2807,2026,5,SIP26006267,4,113444,2026-05-01,Nurhan T.,YURT_ICI
M00006,120.01.0004,FT26513445,2026-05-30,20000,200,146.2567,4,46.4333,62996.4702,2026,5,SIP26006267,5,113445,2026-05-01,Nurhan T.,YURT_ICI
M00003,120.01.0003,FT26513446,2026-05-15,4386.31,73.11,335.9788,4,46.4333,31738.1528,2026,5,SIP26006268,1,113446,2026-05-01,Bahar Ö.,YURT_ICI
M00037,120.01.0003,FT26513447,2026-06-08,144,6,494.8648,4,47.0167,1515.643,2026,6,SIP26006268,2,113447,2026-06-01,Bahar Ö.,YURT_ICI
M00046,120.01.0003,FT26513448,2026-06-03,360,6,241.2007,4,47.0167,1846.8385,2026,6,SIP26006269,1,113448,2026-06-01,Bahar Ö.,YURT_ICI
M00016,120.01.0016,FT26513449,2026-04-30,576,12,623.6057,4,45.85,7834.1741,2026,4,SIP26006270,1,113449,2026-04-01,Selim K.,YURT_ICI
M00066,120.01.0002,FT26513450,2026-06-01,1440,30,621.3655,4,47.0167,19030.8193,2026,6,SIP26006271,1,113450,2026-06-01,Nurhan T.,YURT_ICI
M00001,120.01.0039,FT26513451,2026-05-28,360,30,526.1909,4,46.4333,4079.5878,2026,5,SIP26006272,1,113451,2026-05-01,Bahar Ö.,YURT_ICI
M00032,120.01.0005,FT26513452,2026-06-03,1200,50,416.586,4,47.0167,10632.4604,2026,6,SIP26006273,1,113452,2026-06-01,Elif S.,YURT_DISI
M00005,120.01.0005,FT26513453,2026-05-24,5760,120,659.177,4,46.4333,81770.1848,2026,5,SIP26006273,2,113453,2026-05-01,Elif S.,YURT_DISI
M00064,120.01.0005,FT26513454,2026-05-14,4800,80,800.0748,4,46.4333,82707.0021,2026,5,SIP26006273,3,113454,2026-05-01,Elif S.,YURT_DISI
M00154,120.01.0005,FT26513455,2026-06-04,9600,200,80.9286,4,47.0167,16524.2256,2026,6,SIP26006273,4,113455,2026-06-01,Elif S.,YURT_DISI
M00010,120.01.0121,FT26513456,2026-05-11,2409.2,40.15,586.2365,4,46.4333,30416.9847,2026,5,SIP26006274,1,113456,2026-05-01,Selim K.,YURT_ICI
M00011,120.01.0001,FT26513457,2026-06-11,600,6,754.3704,4,47.0167,9626.8398,2026,6,SIP26006275,1,113457,2026-06-01,Bahar Ö.,YURT_ICI
M00016,120.01.0001,FT26513458,2026-06-02,9600,200,565.8757,4,47.0167,115542.0674,2026,6,SIP26006275,2,113458,2026-06-01,Bahar Ö.,YURT_ICI
M00051,120.01.0001,FT26513459,2026-05-20,3000,30,479.3379,4,46.4333,30969.4486,2026,5,SIP26006275,3,113459,2026-05-01,Bahar Ö.,YURT_ICI
M00019,120.01.0002,FT26513460,2026-06-05,2880,120,497.7274,4,47.0167,30488.2076,2026,6,SIP26006276,1,113460,2026-06-01,Nurhan T.,YURT_ICI
M00010,120.01.0002,FT26513461,2026-05-31,775.57,12.93,697.5578,4,46.4333,11651.2267,2026,5,SIP26006276,2,113461,2026-05-01,Nurhan T.,YURT_ICI
M00040,120.01.0002,FT26513462,2026-05-14,960,80,712.8471,4,46.4333,14737.9836,2026,5,SIP26006277,1,113462,2026-05-01,Nurhan T.,YURT_ICI
M00001,120.01.0006,FT26513463,2026-06-10,240,20,518.7937,4,47.0167,2648.2184,2026,6,STKB26000468,1,113463,2026-06-01,Selim K.,YURT_ICI
M00150,120.01.0002,FT26513464,2026-06-05,6173.01,102.88,480.7559,4,47.0167,63120.3589,2026,6,SIP26006278,1,113464,2026-06-01,Nurhan T.,YURT_ICI
M00222,120.01.0002,FT26513465,2026-05-03,9600,200,729.1245,4,46.4333,150745.1592,2026,5,SIP26006278,2,113465,2026-05-01,Nurhan T.,YURT_ICI
M00004,120.01.0002,FT26513466,2026-06-01,200.78,8.37,745.7604,4,47.0167,3184.6934,2026,6,STK26000977,1,113466,2026-06-01,Nurhan T.,YURT_ICI
M00016,120.01.0016,FT26513467,2026-05-19,288,6,605.9668,4,46.4333,3758.4759,2026,5,STK26000978,1,113467,2026-05-01,Selim K.,YURT_ICI
M00002,120.01.0016,FT26513468,2026-05-21,1440,30,605.2372,4,46.4333,18769.7529,2026,5,STK26000978,2,113468,2026-05-01,Selim K.,YURT_ICI
M00009,120.01.0003,FT26513469,2026-05-05,1800,30,394.5375,4,46.4333,15294.3577,2026,5,SIP26006279,1,113469,2026-05-01,Bahar Ö.,YURT_ICI
M00011,120.01.0017,FT26513470,2026-05-29,5000,50,679.5618,4,46.4333,73176.1258,2026,5,SIP26006280,1,113470,2026-05-01,Nurhan T.,YURT_ICI
M00015,120.01.0017,FT26513471,2026-05-26,288,6,400.7028,4,46.4333,2485.3372,2026,5,SIP26006280,2,113471,2026-05-01,Nurhan T.,YURT_ICI
M00032,120.01.0017,FT26513472,2026-05-21,4800,200,492.1034,4,46.4333,50870.7397,2026,5,SIP26006280,3,113472,2026-05-01,Nurhan T.,YURT_ICI
M00021,120.01.0017,FT26513473,2026-06-08,305.04,12.71,1055.3217,4,47.0167,6846.8296,2026,6,SIP26006280,4,113473,2026-06-01,Nurhan T.,YURT_ICI
M00003,120.01.0019,FT26513474,2026-05-09,403.42,6.72,310.9473,4,46.4333,2701.5603,2026,5,STK26000979,1,113474,2026-05-01,Selim K.,YURT_ICI
M00008,120.01.0019,FT26513475,2026-06-01,360,30,716.9906,4,47.0167,5489.8922,2026,6,STK26000979,2,113475,2026-06-01,Selim K.,YURT_ICI
M00086,120.01.0001,FT26513476,2026-05-17,111.05,2.31,414.1707,4,46.4333,990.5317,2026,5,STKB26000469,1,113476,2026-05-01,Bahar Ö.,YURT_ICI
M00003,120.01.0008,FT26513477,2026-06-04,1200,20,318.6923,4,47.0167,8133.9345,2026,6,SIP26006281,1,113477,2026-06-01,Nurhan T.,YURT_ICI
M00026,120.01.0039,FT26513478,2026-06-12,1763.63,73.48,147.5105,4,47.0167,5533.2242,2026,6,SIP26006282,1,113478,2026-06-01,Bahar Ö.,YURT_ICI
M00089,120.01.0039,FT26513479,2026-05-30,1093.12,45.55,484.2813,4,46.4333,11400.8174,2026,5,SIP26006282,2,113479,2026-05-01,Bahar Ö.,YURT_ICI
M00026,120.01.0005,FT26513480,2026-05-14,105.15,4.38,153.154,4,46.4333,346.8231,2026,5,STK26000980,1,113480,2026-05-01,Elif S.,YURT_DISI
M00005,120.01.0002,FT26513481,2026-05-12,187.21,3.9,658.0799,4,46.4333,2653.2497,2026,5,SIP26006283,1,113481,2026-05-01,Nurhan T.,YURT_ICI
M00006,120.01.0022,FT26513482,2026-05-24,10046.07,100.46,151.7404,4,46.4333,32829.7726,2026,5,SIP26006284,1,113482,2026-05-01,Cem A.,YURT_ICI
M00002,120.01.0025,FT26513483,2026-05-28,5760,120,706.0001,4,46.4333,87578.539,2026,5,SIP26006285,1,113483,2026-05-01,Bahar Ö.,YURT_ICI
M00001,120.01.0025,FT26513484,2026-06-06,1440,120,485.2325,4,47.0167,14861.4173,2026,6,SIP26006285,2,113484,2026-06-01,Bahar Ö.,YURT_ICI
M00008,120.01.0015,FT26513485,2026-06-04,1440,120,802.9817,4,47.0167,24593.2541,2026,6,SIP26006286,1,113485,2026-06-01,Selim K.,YURT_ICI
M00007,120.01.0015,FT26513486,2026-06-12,1878.85,31.31,328.1457,4,47.0167,13113.1396,2026,6,SIP26006286,2,113486,2026-06-01,Selim K.,YURT_ICI
M00046,120.01.0009,FT26513487,2026-05-09,3000,50,260.3673,4,46.4333,16822.02,2026,5,SIP26006287,1,113487,2026-05-01,Cem A.,YURT_ICI
M00001,120.01.0096,FT26513488,2026-05-08,360,30,430.8344,4,46.4333,3340.2835,2026,5,SIP26006288,1,113488,2026-05-01,Deniz Y.,YURT_DISI
M00263,120.01.0096,FT26513489,2026-05-28,960,80,620.2578,4,46.4333,12823.7168,2026,5,SIP26006288,2,113489,2026-05-01,Deniz Y.,YURT_DISI
M00012,120.01.0001,FT26513490,2026-05-10,3840,80,544.1822,4,46.4333,45003.4705,2026,5,SIP26006289,1,113490,2026-05-01,Bahar Ö.,YURT_ICI
M00003,120.01.0001,FT26513491,2026-05-06,6711.31,111.86,340.1723,4,46.4333,49167.3381,2026,5,SIP26006289,2,113491,2026-05-01,Bahar Ö.,YURT_ICI
M00195,120.01.0001,FT26513492,2026-05-22,600,50,553.7521,4,46.4333,7155.4522,2026,5,SIP26006289,3,113492,2026-05-01,Bahar Ö.,YURT_ICI
M00011,120.01.0003,FT26513493,2026-05-07,5000,50,723.1019,4,46.4333,77864.5821,2026,5,SIP26006290,1,113493,2026-05-01,Bahar Ö.,YURT_ICI
M00013,120.01.0008,FT26513494,2026-05-27,144,6,271.8856,4,46.4333,843.1778,2026,5,SIP26006291,1,113494,2026-05-01,Nurhan T.,YURT_ICI
M00126,120.01.0008,FT26513495,2026-05-12,4800,200,498.3555,4,46.4333,51517.0449,2026,5,SIP26006291,2,113495,2026-05-01,Nurhan T.,YURT_ICI
M00122,120.01.0008,FT26513496,2026-05-21,288,6,417.2514,4,46.4333,2587.979,2026,5,SIP26006291,3,113496,2026-05-01,Nurhan T.,YURT_ICI
M00008,120.01.0008,FT26513497,2026-05-24,81.78,6.82,763.7982,4,46.4333,1345.2289,2026,5,SIP26006291,4,113497,2026-05-01,Nurhan T.,YURT_ICI
M00057,120.01.0008,FT26513498,2026-05-02,360,6,512.886,4,46.4333,3976.4342,2026,5,SIP26006291,5,113498,2026-05-01,Nurhan T.,YURT_ICI
M00002,120.01.0018,FT26513499,2026-05-30,542.09,11.29,707.2292,4,46.4333,8256.6149,2026,5,SIP26006292,1,113499,2026-05-01,Elif S.,YURT_DISI
M00128,120.01.0007,FT26513500,2026-05-18,960,20,574.2721,4,46.4333,11872.9708,2026,5,STK26000981,1,113500,2026-05-01,Bahar Ö.,YURT_ICI
M00159,120.01.0007,FT26513501,2026-05-15,288,12,255.9129,4,46.4333,1587.2857,2026,5,STK26000981,2,113501,2026-05-01,Bahar Ö.,YURT_ICI
M00021,120.01.0007,FT26513502,2026-05-15,144,6,998.9059,4,46.4333,3097.8296,2026,5,STK26000981,3,113502,2026-05-01,Bahar Ö.,YURT_ICI
M00091,120.01.0007,FT26513503,2026-06-06,692.02,6.92,114.8989,4,47.0167,1691.1509,2026,6,STK26000981,4,113503,2026-06-01,Bahar Ö.,YURT_ICI
M00003,120.01.0014,FT26513504,2026-06-03,7200,120,307.5075,4,47.0167,47090.7997,2026,6,SIP26006293,1,113504,2026-06-01,Kaan M.,BASKILI
M00001,120.01.0014,FT26513505,2026-05-25,360,30,433.6545,4,46.4333,3362.1479,2026,5,SIP26006293,2,113505,2026-05-01,Kaan M.,BASKILI
M00001,120.01.0075,FT26513506,2026-05-26,240,20,518.0332,4,46.4333,2677.5605,2026,5,STKB26000470,1,113506,2026-05-01,Nurhan T.,YURT_ICI
M00012,120.01.0075,FT26513507,2026-05-24,9600,200,638.5892,4,46.4333,132027.1512,2026,5,STKB26000470,2,113507,2026-05-01,Nurhan T.,YURT_ICI
M00006,120.01.0136,FT26513508,2026-06-09,5000,50,145.7634,4,47.0167,15501.2368,2026,6,SIP26006294,1,113508,2026-06-01,Selim K.,YURT_ICI
M00045,120.01.0136,FT26513509,2026-06-14,413.6,8.62,165.152,4,47.0167,1452.8214,2026,6,SIP26006294,2,113509,2026-06-01,Selim K.,YURT_ICI
M00053,120.01.0001,FT26513510,2026-05-07,4800,200,840.2819,4,46.4333,86863.3743,2026,5,SIP26006295,1,113510,2026-05-01,Bahar Ö.,YURT_ICI
M00003,120.01.0001,FT26513511,2026-05-14,2539.98,42.33,270.338,4,46.4333,14787.9456,2026,5,SIP26006295,2,113511,2026-05-01,Bahar Ö.,YURT_ICI
M00038,120.01.0001,FT26513512,2026-05-05,2400,200,118.5527,4,46.4333,6127.6386,2026,5,SIP26006295,3,113512,2026-05-01,Bahar Ö.,YURT_ICI
M00012,120.01.0025,FT26513513,2026-05-30,299.32,6.24,546.5801,4,46.4333,3523.3842,2026,5,STKB26000471,1,113513,2026-05-01,Bahar Ö.,YURT_ICI
M00007,120.01.0040,FT26513514,2026-06-01,543.26,9.05,292.6703,4,47.0167,3381.6935,2026,6,SIP26006296,1,113514,2026-06-01,Selim K.,YURT_ICI
M00103,120.01.0018,FT26513515,2026-05-17,1792.63,29.88,348.0646,4,46.4333,13437.577,2026,5,SIP26006297,1,113515,2026-05-01,Elif S.,YURT_DISI
M00103,120.01.0003,FT26513516,2026-06-14,4800,80,314.7508,4,47.0167,32133.345,2026,6,SIP26006298,1,113516,2026-06-01,Bahar Ö.,YURT_ICI
M00001,120.01.0003,FT26513517,2026-05-08,89.92,7.49,422.7038,4,46.4333,818.5833,2026,5,SIP26006298,2,113517,2026-05-01,Bahar Ö.,YURT_ICI
M00097,120.01.0001,FT26513518,2026-05-27,2400,200,507.5066,4,46.4333,26231.5157,2026,5,SIP26006299,1,113518,2026-05-01,Bahar Ö.,YURT_ICI
M00002,120.01.0018,FT26513519,2026-06-11,220.62,4.6,682.8914,4,47.0167,3204.3827,2026,6,STKB26000472,1,113519,2026-06-01,Elif S.,YURT_DISI
M00298,120.01.0040,FT26513520,2026-05-15,184.94,3.08,786.6868,4,46.4333,3133.3086,2026,5,SIP26006300,1,113520,2026-05-01,Selim K.,YURT_ICI
M00001,120.01.0040,FT26513521,2026-06-11,134.87,11.24,494.3196,4,47.0167,1417.9831,2026,6,SIP26006300,2,113521,2026-06-01,Selim K.,YURT_ICI
M00045,120.01.0040,FT26513522,2026-05-31,2137.86,44.54,181.7269,4,46.4333,8366.9838,2026,5,SIP26006300,3,113522,2026-05-01,Selim K.,YURT_ICI
M00002,120.01.0040,FT26513523,2026-05-14,5760,120,668.0231,4,46.4333,82867.5338,2026,5,SIP26006300,4,113523,2026-05-01,Selim K.,YURT_ICI
M00006,120.01.0004,FT26513524,2026-06-12,4348.83,43.49,151.8538,4,47.0167,14045.7829,2026,6,SIP26006301,1,113524,2026-06-01,Nurhan T.,YURT_ICI
M00196,120.01.0045,FT26513525,2026-06-02,2400,200,384.5493,4,47.0167,19629.5852,2026,6,SIP26006302,1,113525,2026-06-01,Selim K.,YURT_ICI
M00007,120.01.0114,FT26513526,2026-05-23,4777.94,79.63,336.9787,4,46.4333,34674.7703,2026,5,SIP26006303,1,113526,2026-05-01,Elif S.,YURT_DISI
M00003,120.01.0114,FT26513527,2026-06-08,171.56,2.86,290.0758,4,47.0167,1058.4623,2026,6,SIP26006303,2,113527,2026-06-01,Elif S.,YURT_DISI
M00004,120.01.0012,FT26513528,2026-05-25,96.2,4.01,775.6441,4,46.4333,1606.9709,2026,5,SIP26006304,1,113528,2026-05-01,Cem A.,YURT_ICI
M00006,120.01.0004,FT26513529,2026-05-13,3000,30,145.3968,4,46.4333,9393.9134,2026,5,STK26000982,1,113529,2026-05-01,Nurhan T.,YURT_ICI
M00024,120.01.0003,FT26513530,2026-05-29,2000,20,444.1092,4,46.4333,19128.9096,2026,5,SIP26006305,1,113530,2026-05-01,Bahar Ö.,YURT_ICI
M00007,120.01.0003,FT26513531,2026-06-11,10602.04,176.7,302.1027,4,47.0167,68122.7077,2026,6,SIP26006305,2,113531,2026-06-01,Bahar Ö.,YURT_ICI
M00208,120.01.0003,FT26513532,2026-06-05,159.44,1.59,90.0387,4,47.0167,305.3334,2026,6,SIP26006305,3,113532,2026-06-01,Bahar Ö.,YURT_ICI
M00001,120.01.0027,FT26513533,2026-06-14,240,20,516.277,4,47.0167,2635.3717,2026,6,SIP26006306,1,113533,2026-06-01,Deniz Y.,YURT_DISI
M00014,120.01.0027,FT26513534,2026-05-17,18002.57,180.03,138.3565,4,46.4333,53641.9461,2026,5,SIP26006306,2,113534,2026-05-01,Deniz Y.,YURT_DISI
M00003,120.01.0021,FT26513535,2026-05-07,720,12,301.9862,4,46.4333,4682.6322,2026,5,SIP26006307,1,113535,2026-05-01,Bahar Ö.,YURT_ICI
