STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00005,320.01.0003,IRS26703681,2026-01-16,2000,2000,385.4821,1,İTHAL,44.1,İthalat dosyası,E,Şartlı kabul,17482.1814,90,2026,1,3
D00004,320.01.0008,IRS25703682,2025-12-05,10000,10000,84.9363,1,YERLİ,43.45,Sevk irsaliyesi,E,,19548.0552,90,2025,12,49
D00002,320.01.0008,IRS25703683,2025-12-18,500,500,75.3634,1,YERLİ,43.45,Sevk irsaliyesi,H,Şartlı kabul,867.2428,0,2025,12,51
H00009,320.01.0008,IRS25703684,2025-12-07,5000,5,91.2613,1,YERLİ,43.45,İthalat dosyası,H,Şartlı kabul,10501.8757,30,2025,12,49
H00010,320.01.0002,IRS25703685,2025-11-05,1000,1,28.3279,1,YERLİ,42.8,Numune kabul,H,,661.8668,90,2025,11,45
D00004,320.01.0002,IRS26703686,2026-01-06,10000,10000,79.4159,1,YERLİ,44.1,Sevk irsaliyesi,E,,18008.1406,45,2026,1,2
H00001,320.01.0002,IRS25703687,2025-11-28,2000,2,60.5034,1,YERLİ,42.8,Sevk irsaliyesi,H,Şartlı kabul,2827.2617,30,2025,11,48
H00015,320.01.0010,IRS25703688,2025-11-11,10000,10,47.4061,1,YERLİ,42.8,Numune kabul,H,Şartlı kabul,11076.1916,60,2025,11,46
H00010,320.01.0010,IRS25703689,2025-12-16,1000,1,29.5963,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,681.1577,45,2025,12,51
H00015,320.01.0006,IRS25703690,2025-11-27,120,0.12,54.9008,1,YERLİ,42.8,Kısmi teslim,E,Kalite onaylı,153.9275,45,2025,11,48
D00011,320.01.0042,IRS25703691,2025-11-29,10000,10000,10.8909,1,YERLİ,42.8,Numune kabul,E,Kalite onaylı,2544.6028,30,2025,11,48
H00016,320.01.0042,IRS25703692,2025-11-11,10000,10000,101.6375,1,YERLİ,42.8,Mal kabul,H,,23747.0794,90,2025,11,46
D00004,320.01.0042,IRS26703693,2026-01-18,1000,1000,98.1085,1,YERLİ,44.1,Kısmi teslim,H,Şartlı kabul,2224.6825,0,2026,1,3
D00008,320.01.0035,IRS25703694,2025-11-11,120,120,425.6722,1,İTHAL,42.8,Mal kabul,E,Kalite onaylı,1193.4735,30,2025,11,46
H00016,320.01.0035,IRS25703695,2025-12-17,1000,1000,106.9011,1,İTHAL,43.45,İthalat dosyası,E,Kalite onaylı,2460.3245,30,2025,12,51
H00014,320.01.0018,IRS25703696,2025-12-05,250,0.25,46.1679,1,YERLİ,43.45,Sevk irsaliyesi,H,,265.6381,0,2025,12,49
H00003,320.01.0018,IRS25703697,2025-11-07,2000,2,95.641,1,YERLİ,42.8,İthalat dosyası,E,,4469.2056,30,2025,11,45
H00002,320.01.0002,IRS25703698,2025-10-31,1000,1,28.3954,1,YERLİ,42.15,Numune kabul,E,,673.675,0,2025,10,44
D00008,320.01.0002,IRS25703699,2025-11-11,10000,10000,416.1781,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,97237.8738,60,2025,11,46
D00003,320.01.0026,IRS25703700,2025-11-15,5000,5000,339.7066,1,YERLİ,42.8,Numune kabul,E,,39685.3505,90,2025,11,46
D00002,320.01.0035,IRS25703701,2025-11-10,10000,10000,71.5923,1,İTHAL,42.8,Sevk irsaliyesi,E,,16727.1729,0,2025,11,46
H00004,320.01.0022,IRS25703702,2025-12-16,2000,2,89.1018,1,YERLİ,43.45,İthalat dosyası,E,Kalite onaylı,4101.3487,30,2025,12,51
H00015,320.01.0022,IRS25703703,2025-10-21,120,0.12,57.8661,1,YERLİ,42.15,İthalat dosyası,H,,164.7433,0,2025,10,43
D00011,320.01.0048,IRS25703704,2025-12-07,500,500,12.2369,1,YERLİ,43.45,İthalat dosyası,E,Kalite onaylı,140.8159,60,2025,12,49
H00016,320.01.0048,IRS25703705,2025-11-28,250,250,111.8861,1,YERLİ,42.8,Numune kabul,H,,653.5403,0,2025,11,48
H00001,320.01.0048,IRS25703706,2025-11-16,120,0.12,72.6718,1,YERLİ,42.8,Numune kabul,H,,203.7527,0,2025,11,46
D00010,320.01.0003,IRS25703707,2025-11-05,250,250,241.3476,1,İTHAL,42.8,Numune kabul,H,,1409.7407,90,2025,11,45
D00010,320.01.0012,IRS25703708,2025-12-24,10000,10000,233.2383,1,YERLİ,43.45,İthalat dosyası,H,,53679.7008,0,2025,12,52
H00009,320.01.0012,IRS25703709,2025-11-03,5000,5,95.9117,1,YERLİ,42.8,İthalat dosyası,E,Kalite onaylı,11204.6379,60,2025,11,45
H00014,320.01.0003,IRS25703710,2025-11-09,500,0.5,49.0949,1,İTHAL,42.8,Mal kabul,E,,573.5386,90,2025,11,45
H00011,320.01.0003,IRS25703711,2025-12-16,1000,1,53.0059,1,İTHAL,43.45,Sevk irsaliyesi,H,Kalite onaylı,1219.9287,30,2025,12,51
H00011,320.01.0050,IRS25703712,2025-11-29,500,0.5,49.6776,1,YERLİ,42.8,Kısmi teslim,H,Kalite onaylı,580.3458,90,2025,11,48
D00009,320.01.0018,IRS25703713,2025-12-12,2000,2000,326.4716,1,YERLİ,43.45,Mal kabul,E,Şartlı kabul,15027.4614,0,2025,12,50
D00003,320.01.0025,IRS25703714,2025-12-19,250,250,377.2023,1,İTHAL,43.45,Kısmi teslim,H,Şartlı kabul,2170.3239,45,2025,12,51
D00004,320.01.0025,IRS25703715,2025-10-29,120,120,92.1226,1,İTHAL,42.15,Kısmi teslim,E,,262.2707,45,2025,10,44
H00003,320.01.0002,IRS25703716,2025-11-15,500,0.5,101.5583,1,YERLİ,42.8,Numune kabul,E,Kalite onaylı,1186.4287,45,2025,11,46
D00005,320.01.0017,IRS25703717,2025-11-09,5000,5000,317.3282,1,YERLİ,42.8,İthalat dosyası,E,Kalite onaylı,37071.0514,60,2025,11,45
H00016,320.01.0017,IRS25703718,2025-10-25,2000,2000,96.7334,1,YERLİ,42.15,Kısmi teslim,E,Şartlı kabul,4589.9597,45,2025,10,43
H00014,320.01.0017,IRS25703719,2025-11-20,250,0.25,43.6091,1,YERLİ,42.8,Mal kabul,H,Şartlı kabul,254.7261,30,2025,11,47
H00007,320.01.0010,IRS25703720,2025-11-04,10000,10,63.6536,1,YERLİ,42.8,Sevk irsaliyesi,E,Şartlı kabul,14872.3364,45,2025,11,45
D00010,320.01.0010,IRS25703721,2025-11-17,2000,2000,273.5774,1,YERLİ,42.8,Sevk irsaliyesi,H,,12783.9907,45,2025,11,47
H00009,320.01.0010,IRS26703722,2026-01-20,250,0.25,112.5763,1,YERLİ,44.1,Kısmi teslim,E,,638.1876,60,2026,1,4
D00005,320.01.0012,IRS25703723,2025-11-30,10000,10000,317.6727,1,YERLİ,42.8,Kısmi teslim,E,,74222.5935,45,2025,11,48
H00008,320.01.0003,IRS25703724,2025-11-06,5000,5,79.3367,1,İTHAL,42.8,Mal kabul,E,,9268.3061,45,2025,11,45
H00016,320.01.0003,IRS25703725,2025-11-07,10000,10000,102.042,1,İTHAL,42.8,Mal kabul,E,Kalite onaylı,23841.5888,30,2025,11,45
D00012,320.01.0014,IRS25703726,2025-11-07,10000,10000,153.9032,1,YERLİ,42.8,İthalat dosyası,H,,35958.6916,0,2025,11,45
D00008,320.01.0003,IRS25703727,2025-12-15,10000,10000,353.3542,1,İTHAL,43.45,İthalat dosyası,H,Şartlı kabul,81324.3268,60,2025,12,51
H00011,320.01.0003,IRS25703728,2025-11-29,1000,1,51.0112,1,İTHAL,42.8,Numune kabul,E,,1191.8505,0,2025,11,48
H00008,320.01.0005,IRS25703729,2025-12-30,1000,1,71.0575,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,1635.3855,90,2025,12,1
D00005,320.01.0009,IRS25703730,2025-12-29,500,500,320.82,1,YERLİ,43.45,Mal kabul,E,,3691.8297,90,2025,12,1
H00013,320.01.0018,IRS25703731,2025-12-16,250,250,112.4822,1,YERLİ,43.45,Sevk irsaliyesi,H,Şartlı kabul,647.1933,90,2025,12,51
H00007,320.01.0004,IRS25703732,2025-10-30,2000,2,63.7238,1,YERLİ,42.15,İthalat dosyası,E,Şartlı kabul,3023.6679,0,2025,10,44
D00002,320.01.0004,IRS26703733,2026-01-30,500,500,76.6285,1,YERLİ,44.1,Sevk irsaliyesi,E,Kalite onaylı,868.8039,45,2026,1,5
D00011,320.01.0009,IRS25703734,2025-11-12,2000,2000,10.8936,1,YERLİ,42.8,Sevk irsaliyesi,H,Kalite onaylı,509.0467,60,2025,11,46
H00016,320.01.0001,IRS25703735,2025-12-27,500,500,116.7388,1,YERLİ,43.45,Kısmi teslim,H,Kalite onaylı,1343.3694,60,2025,12,52
H00003,320.01.0002,IRS26703736,2026-02-02,250,0.25,98.1237,1,YERLİ,44.6833,Kısmi teslim,H,,548.9954,90,2026,2,6
H00016,320.01.0002,IRS25703737,2025-11-25,5000,5000,112.8541,1,YERLİ,42.8,Mal kabul,H,Şartlı kabul,13183.8902,45,2025,11,48
D00003,320.01.0003,IRS25703738,2025-12-30,1000,1000,417.9524,1,İTHAL,43.45,Mal kabul,H,,9619.1577,45,2025,12,1
H00001,320.01.0003,IRS25703739,2025-11-15,5000,5,68.0285,1,İTHAL,42.8,Sevk irsaliyesi,E,Kalite onaylı,7947.2547,0,2025,11,46
D00004,320.01.0003,IRS25703740,2025-11-26,1000,1000,80.1481,1,İTHAL,42.8,İthalat dosyası,H,,1872.6192,0,2025,11,48
D00007,320.01.0003,IRS25703741,2025-12-27,500,500,92.625,1,İTHAL,43.45,Numune kabul,E,Şartlı kabul,1065.8803,0,2025,12,52
H00002,320.01.0003,IRS25703742,2025-11-28,500,0.5,23.3888,1,İTHAL,42.8,Numune kabul,H,,273.2336,60,2025,11,48
H00016,320.01.0005,IRS25703743,2025-12-23,250,250,98.1453,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,564.7025,45,2025,12,52
H00008,320.01.0005,IRS25703744,2025-11-29,250,0.25,84.0242,1,YERLİ,42.8,İthalat dosyası,H,,490.7956,60,2025,11,48
H00001,320.01.0005,IRS25703745,2025-12-05,250,0.25,65.0959,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,374.5449,60,2025,12,49
H00004,320.01.0012,IRS26703746,2026-02-07,500,0.5,97.7468,1,YERLİ,44.6833,Kısmi teslim,H,Şartlı kabul,1093.7733,90,2026,2,6
D00009,320.01.0007,IRS25703747,2025-11-29,1000,1000,294.679,1,YERLİ,42.8,Mal kabul,E,Şartlı kabul,6885.0234,30,2025,11,48
D00006,320.01.0007,IRS25703748,2025-11-27,120,120,370.5113,1,YERLİ,42.8,Sevk irsaliyesi,H,,1038.8167,60,2025,11,48
D00004,320.01.0004,IRS26703749,2026-01-05,250,250,79.911,1,YERLİ,44.1,Numune kabul,H,Şartlı kabul,453.0102,30,2026,1,2
H00010,320.01.0004,IRS26703750,2026-01-29,1000,1,32.6776,1,YERLİ,44.1,Kısmi teslim,E,Şartlı kabul,740.9887,90,2026,1,5
D00012,320.01.0011,IRS26703751,2026-02-05,10000,10000,178.0434,1,YERLİ,44.6833,İthalat dosyası,E,Kalite onaylı,39845.6247,30,2026,2,6
H00008,320.01.0011,IRS26703752,2026-01-04,500,0.5,89.3494,1,YERLİ,44.1,Mal kabul,H,Kalite onaylı,1013.0317,30,2026,1,1
D00007,320.01.0011,IRS25703753,2025-12-25,500,500,96.0719,1,YERLİ,43.45,Mal kabul,E,Kalite onaylı,1105.5455,30,2025,12,52
D00005,320.01.0030,IRS25703754,2025-11-17,10000,10000,397.437,1,YERLİ,42.8,Numune kabul,H,Şartlı kabul,92859.1121,30,2025,11,47
D00007,320.01.0030,IRS26703755,2026-01-24,5000,5000,109.7494,1,YERLİ,44.1,İthalat dosyası,E,,12443.2426,0,2026,1,4
D00003,320.01.0002,IRS26703756,2026-02-02,1000,1000,405.8067,1,YERLİ,44.6833,Numune kabul,E,Şartlı kabul,9081.8427,90,2026,2,6
H00007,320.01.0020,IRS25703757,2025-12-15,10000,10,56.7857,1,YERLİ,43.45,Kısmi teslim,E,,13069.206,90,2025,12,51
H00011,320.01.0001,IRS25703758,2025-12-12,10000,10,46.2509,1,YERLİ,43.45,Numune kabul,H,Şartlı kabul,10644.626,45,2025,12,50
H00003,320.01.0001,IRS26703759,2026-02-02,250,0.25,95.6511,1,YERLİ,44.6833,İthalat dosyası,H,Kalite onaylı,535.1613,30,2026,2,6
H00001,320.01.0001,IRS26703760,2026-01-29,120,0.12,65.9092,1,YERLİ,44.1,Mal kabul,H,Şartlı kabul,179.3448,60,2026,1,5
D00008,320.01.0040,IRS26703761,2026-01-27,10000,10000,414.4366,1,YERLİ,44.1,Mal kabul,H,Kalite onaylı,93976.5533,0,2026,1,5
H00012,320.01.0040,IRS25703762,2025-12-15,1000,1000,41.0557,1,YERLİ,43.45,Kısmi teslim,E,Şartlı kabul,944.8953,60,2025,12,51
D00008,320.01.0020,IRS25703763,2025-12-26,10000,10000,434.5007,1,YERLİ,43.45,Kısmi teslim,E,Şartlı kabul,100000.1611,30,2025,12,52
D00010,320.01.0001,IRS25703764,2025-11-16,250,250,235.2933,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,1374.3768,30,2025,11,46
H00014,320.01.0001,IRS26703765,2026-02-01,10000,10,41.0108,1,YERLİ,44.6833,Kısmi teslim,H,,9178.1046,45,2026,2,5
H00012,320.01.0001,IRS25703766,2025-11-22,250,250,40.3295,1,YERLİ,42.8,Sevk irsaliyesi,E,Kalite onaylı,235.5695,30,2025,11,47
D00011,320.01.0014,IRS25703768,2025-12-19,2000,2000,13.2746,1,YERLİ,43.45,Numune kabul,H,Kalite onaylı,611.0288,60,2025,12,51
D00007,320.01.0034,IRS25703769,2025-11-23,1000,1000,103.5123,1,YERLİ,42.8,İthalat dosyası,H,Kalite onaylı,2418.5117,90,2025,11,47
D00003,320.01.0009,IRS25703770,2025-12-05,120,120,386.5945,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,1067.6948,30,2025,12,49
H00003,320.01.0009,IRS25703771,2025-11-25,500,0.5,87.0745,1,YERLİ,42.8,Kısmi teslim,H,Kalite onaylı,1017.2255,45,2025,11,48
H00001,320.01.0050,IRS25703772,2025-11-15,2500,2.5,59.3576,1,YERLİ,42.8,Numune kabul,H,,3467.1495,60,2025,11,46
D00007,320.01.0050,IRS26703773,2026-02-06,10000,10000,113.5828,1,YERLİ,44.6833,Numune kabul,E,,25419.5191,60,2026,2,6
D00010,320.01.0050,IRS26703774,2026-02-10,120,120,263.6592,1,YERLİ,44.6833,İthalat dosyası,E,,708.0745,45,2026,2,7
D00002,320.01.0003,IRS25703776,2025-12-09,250,250,70.5035,1,İTHAL,43.45,İthalat dosyası,E,Kalite onaylı,405.6588,90,2025,12,50
D00007,320.01.0016,IRS25703777,2025-12-02,500,500,99.3391,1,YERLİ,43.45,İthalat dosyası,E,Şartlı kabul,1143.1427,30,2025,12,49
H00015,320.01.0016,IRS25703778,2025-12-04,120,0.12,54.7274,1,YERLİ,43.45,Sevk irsaliyesi,E,Şartlı kabul,151.1459,60,2025,12,49
H00014,320.01.0023,IRS26703779,2026-01-02,5000,5,46.2861,1,İTHAL,44.1,Sevk irsaliyesi,E,Şartlı kabul,5247.8571,45,2026,1,1
H00009,320.01.0014,IRS25703780,2025-12-03,2000,2,103.9361,1,YERLİ,43.45,Sevk irsaliyesi,H,,4784.1703,0,2025,12,49
H00002,320.01.0014,IRS25703781,2025-12-28,1000,1,28.069,1,YERLİ,43.45,İthalat dosyası,E,,646.0069,30,2025,12,52
H00014,320.01.0002,IRS25703782,2025-11-24,5000,5,44.9657,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,5253.0023,45,2025,11,48
D00003,320.01.0002,IRS26703783,2026-02-16,10000,10000,383.1685,1,YERLİ,44.6833,Numune kabul,E,Kalite onaylı,85752.0595,90,2026,2,8
D00006,320.01.0013,IRS26703784,2026-02-04,250,250,446.123,1,YERLİ,44.6833,Numune kabul,H,Şartlı kabul,2496.0276,45,2026,2,6
D00012,320.01.0013,IRS25703785,2025-12-09,500,500,162.3881,1,YERLİ,43.45,Sevk irsaliyesi,H,Şartlı kabul,1868.6778,90,2025,12,50
D00008,320.01.0039,IRS25703786,2025-12-30,10000,10000,389.7602,1,YERLİ,43.45,Numune kabul,H,Şartlı kabul,89703.153,60,2025,12,1
D00011,320.01.0039,IRS25703787,2025-12-18,1000,1000,12.0425,1,YERLİ,43.45,Sevk irsaliyesi,E,,277.1577,60,2025,12,51
D00011,320.01.0030,IRS25703788,2025-11-21,2000,2000,11.7253,1,YERLİ,42.8,İthalat dosyası,E,Şartlı kabul,547.9112,90,2025,11,47
H00011,320.01.0030,IRS25703789,2025-12-06,500,0.5,42.9363,1,YERLİ,43.45,Mal kabul,E,,494.0886,60,2025,12,49
H00003,320.01.0030,IRS25703790,2025-11-26,120,0.12,101.3579,1,YERLİ,42.8,Numune kabul,E,Şartlı kabul,284.181,90,2025,11,48
H00001,320.01.0013,IRS25703791,2025-11-25,250,0.25,67.2766,1,YERLİ,42.8,Numune kabul,H,Kalite onaylı,392.9708,0,2025,11,48
H00014,320.01.0029,IRS25703792,2025-11-14,250,0.25,49.1605,1,YERLİ,42.8,Numune kabul,E,,287.1525,45,2025,11,46
H00001,320.01.0004,IRS25703793,2025-12-19,500,0.5,66.5742,1,YERLİ,43.45,Sevk irsaliyesi,H,,766.1013,45,2025,12,51
D00007,320.01.0004,IRS25703794,2025-12-10,120,120,109.2928,1,YERLİ,43.45,İthalat dosyası,H,Kalite onaylı,301.8443,90,2025,12,50
D00010,320.01.0004,IRS25703795,2025-11-25,120,120,266.5208,1,YERLİ,42.8,Kısmi teslim,E,Kalite onaylı,747.2546,60,2025,11,48
D00009,320.01.0033,IRS25703796,2025-12-18,2000,2000,296.1517,1,YERLİ,43.45,Mal kabul,H,Şartlı kabul,13631.8389,45,2025,12,51
H00001,320.01.0003,IRS25703797,2025-12-08,120,0.12,72.0421,1,İTHAL,43.45,İthalat dosyası,E,Şartlı kabul,198.9655,45,2025,12,50
D00012,320.01.0019,IRS26703798,2026-02-13,250,250,162.9862,1,YERLİ,44.6833,Numune kabul,H,,911.8966,90,2026,2,7
H00004,320.01.0019,IRS26703799,2026-02-17,10000,10,99.9363,1,YERLİ,44.6833,Sevk irsaliyesi,E,Şartlı kabul,22365.4699,45,2026,2,8
H00005,320.01.0026,IRS25703800,2025-12-06,5000,5,65.1852,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,7501.1738,30,2025,12,49
D00009,320.01.0026,IRS26703801,2026-02-20,250,250,315.313,1,YERLİ,44.6833,İthalat dosyası,H,Kalite onaylı,1764.1546,45,2026,2,8
H00010,320.01.0005,IRS25703802,2025-12-26,1000,1,31.5615,1,YERLİ,43.45,İthalat dosyası,E,Şartlı kabul,726.3867,30,2025,12,52
D00010,320.01.0019,IRS25703803,2025-12-12,2000,2000,294.0964,1,YERLİ,43.45,Numune kabul,H,,13537.2336,45,2025,12,50
D00004,320.01.0019,IRS25703804,2025-12-03,2000,2000,84.2991,1,YERLİ,43.45,Mal kabul,H,Kalite onaylı,3880.2808,45,2025,12,49
D00003,320.01.0001,IRS26703805,2026-01-12,250,250,389.8929,1,YERLİ,44.1,Mal kabul,E,Kalite onaylı,2210.2772,45,2026,1,3
D00006,320.01.0010,IRS25703807,2025-11-26,500,500,357.4006,1,YERLİ,42.8,İthalat dosyası,E,Şartlı kabul,4175.2407,45,2025,11,48
D00005,320.01.0010,IRS25703808,2025-12-02,1000,1000,354.2213,1,YERLİ,43.45,Kısmi teslim,H,,8152.389,60,2025,12,49
D00010,320.01.0001,IRS26703809,2026-01-08,10000,10000,296.0878,1,YERLİ,44.1,Mal kabul,E,Kalite onaylı,67140.0907,90,2026,1,2
D00010,320.01.0028,IRS26703810,2026-01-13,250,250,281.3908,1,YERLİ,44.1,Numune kabul,H,Kalite onaylı,1595.1859,60,2026,1,3
D00009,320.01.0028,IRS25703811,2025-12-07,2000,2000,329.6157,1,YERLİ,43.45,İthalat dosyası,E,Şartlı kabul,15172.1841,60,2025,12,49
D00006,320.01.0001,IRS25703812,2025-12-04,250,250,430.3208,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,2475.954,0,2025,12,49
H00014,320.01.0005,IRS26703813,2026-02-16,500,0.5,46.9575,1,YERLİ,44.6833,Numune kabul,H,Şartlı kabul,525.448,90,2026,2,8
H00006,320.01.0005,IRS25703814,2025-12-19,1000,1,127.2703,1,YERLİ,43.45,Sevk irsaliyesi,E,,2929.1208,0,2025,12,51
D00001,320.01.0005,IRS25703815,2025-12-05,500,500,47.6805,1,YERLİ,43.45,Kısmi teslim,H,Kalite onaylı,548.6824,0,2025,12,49
D00012,320.01.0017,IRS26703816,2026-02-25,5000,5000,162.9106,1,YERLİ,44.6833,Numune kabul,H,Kalite onaylı,18229.4728,90,2026,2,9
H00012,320.01.0017,IRS25703817,2025-12-20,2000,2000,35.8448,1,YERLİ,43.45,Sevk irsaliyesi,H,,1649.9333,0,2025,12,51
D00003,320.01.0017,IRS25703818,2025-12-14,500,500,430.2851,1,YERLİ,43.45,Mal kabul,H,,4951.4971,90,2025,12,50
D00009,320.01.0010,IRS25703819,2025-11-30,250,250,298.3323,1,YERLİ,42.8,Kısmi teslim,H,,1742.5952,60,2025,11,48
H00003,320.01.0010,IRS25703820,2025-12-22,500,0.5,87.6304,1,YERLİ,43.45,Sevk irsaliyesi,H,Kalite onaylı,1008.4051,0,2025,12,52
D00005,320.01.0042,IRS25703821,2025-12-01,2000,2000,362.0185,1,YERLİ,43.45,İthalat dosyası,H,Şartlı kabul,16663.6824,90,2025,12,49
H00003,320.01.0002,IRS25703822,2025-12-10,2000,2,107.399,1,YERLİ,43.45,İthalat dosyası,E,Şartlı kabul,4943.5673,0,2025,12,50
H00004,320.01.0040,IRS25703823,2025-12-14,2000,2,84.67,1,YERLİ,43.45,Sevk irsaliyesi,E,,3897.3533,0,2025,12,50
D00012,320.01.0005,IRS26703826,2026-01-23,120,120,170.8587,1,YERLİ,44.1,İthalat dosyası,E,Şartlı kabul,464.9216,90,2026,1,4
H00001,320.01.0012,IRS26703827,2026-01-25,1000,1,73.3095,1,YERLİ,44.1,İthalat dosyası,H,Kalite onaylı,1662.3469,60,2026,1,4
D00007,320.01.0012,IRS25703828,2025-12-01,5000,5000,106.1355,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,12213.5213,0,2025,12,49
D00004,320.01.0017,IRS25703829,2025-12-03,120,120,87.3827,1,YERLİ,43.45,Numune kabul,H,,241.3331,45,2025,12,49
D00010,320.01.0017,IRS25703830,2025-12-19,120,120,239.2244,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,660.6888,30,2025,12,51
D00001,320.01.0011,IRS26703831,2026-03-02,1000,1000,41.8611,1,YERLİ,45.2667,İthalat dosyası,E,Kalite onaylı,924.7659,45,2026,3,10
D00002,320.01.0011,IRS25703832,2025-12-12,2000,2000,77.8991,1,YERLİ,43.45,Kısmi teslim,E,Kalite onaylı,3585.6893,90,2025,12,50
H00007,320.01.0011,IRS25703833,2025-12-14,1000,1,63.9993,1,YERLİ,43.45,Numune kabul,E,Şartlı kabul,1472.9413,45,2025,12,50
H00006,320.01.0028,IRS25703834,2025-12-08,1000,1,148.0702,1,YERLİ,43.45,Kısmi teslim,H,,3407.8297,60,2025,12,50
D00011,320.01.0028,IRS25703835,2025-11-28,2000,2000,10.8523,1,YERLİ,42.8,Numune kabul,H,Şartlı kabul,507.1168,90,2025,11,48
D00005,320.01.0002,IRS26703836,2026-02-19,1000,1000,339.1975,1,YERLİ,44.6833,İthalat dosyası,E,,7591.147,90,2026,2,8
H00010,320.01.0009,IRS25703837,2025-12-24,120,0.12,31.8806,1,YERLİ,43.45,Numune kabul,H,Kalite onaylı,88.0477,0,2025,12,52
D00009,320.01.0049,IRS25703838,2025-12-05,2000,2000,325.1927,1,YERLİ,43.45,Mal kabul,H,Kalite onaylı,14968.5938,45,2025,12,49
D00003,320.01.0049,IRS25703839,2025-12-10,10000,10000,415.8286,1,YERLİ,43.45,Mal kabul,E,,95702.7848,60,2025,12,50
D00006,320.01.0017,IRS25703840,2025-12-16,5000,5000,367.8601,1,YERLİ,43.45,İthalat dosyası,H,Kalite onaylı,42331.4269,90,2025,12,51
H00005,320.01.0017,IRS26703841,2026-01-24,500,0.5,65.566,1,YERLİ,44.1,Kısmi teslim,E,Şartlı kabul,743.3787,0,2026,1,4
H00005,320.01.0022,IRS26703843,2026-02-25,10000,10,63.3883,1,YERLİ,44.6833,İthalat dosyası,E,,14186.1277,0,2026,2,9
H00015,320.01.0022,IRS26703844,2026-01-02,250,0.25,46.4454,1,YERLİ,44.1,Kısmi teslim,H,Şartlı kabul,263.2959,45,2026,1,1
D00007,320.01.0022,IRS26703845,2026-01-02,120,120,108.4113,1,YERLİ,44.1,İthalat dosyası,H,Şartlı kabul,294.9967,45,2026,1,1
D00005,320.01.0002,IRS25703846,2025-12-23,1000,1000,364.2844,1,YERLİ,43.45,İthalat dosyası,E,,8383.9908,60,2025,12,52
H00009,320.01.0002,IRS25703848,2025-12-25,120,0.12,110.8353,1,YERLİ,43.45,Mal kabul,H,Kalite onaylı,306.1044,60,2025,12,52
D00005,320.01.0002,IRS25703849,2025-12-15,2000,2000,353.5615,1,YERLİ,43.45,İthalat dosyası,H,,16274.4074,90,2025,12,51
D00011,320.01.0001,IRS25703850,2025-12-19,10000,10000,12.4584,1,YERLİ,43.45,Mal kabul,H,,2867.2957,90,2025,12,51
H00005,320.01.0001,IRS26703851,2026-01-11,120,0.12,73.3104,1,YERLİ,44.1,İthalat dosyası,E,,199.4841,60,2026,1,2
D00012,320.01.0001,IRS26703852,2026-03-05,120,120,153.4795,1,YERLİ,45.2667,Mal kabul,H,Kalite onaylı,406.8673,90,2026,3,10
H00015,320.01.0046,IRS25703853,2025-12-22,120,0.12,46.4924,1,YERLİ,43.45,Kısmi teslim,E,Şartlı kabul,128.4025,60,2025,12,52
H00013,320.01.0013,IRS26703854,2026-03-05,10000,10000,110.7783,1,YERLİ,45.2667,Kısmi teslim,H,Kalite onaylı,24472.3605,0,2026,3,10
D00004,320.01.0013,IRS26703855,2026-01-20,10000,10000,94.0168,1,YERLİ,44.1,Numune kabul,E,,21319.0023,60,2026,1,4
D00009,320.01.0010,IRS25703856,2025-12-28,5000,5000,328.8395,1,YERLİ,43.45,Mal kabul,H,Kalite onaylı,37841.1392,45,2025,12,52
H00014,320.01.0010,IRS26703857,2026-03-03,1000,1,47.9384,1,YERLİ,45.2667,İthalat dosyası,E,Şartlı kabul,1059.0213,90,2026,3,10
H00011,320.01.0010,IRS26703858,2026-03-02,1000,1,52.5452,1,YERLİ,45.2667,Mal kabul,E,,1160.7915,60,2026,3,10
H00015,320.01.0002,IRS25703859,2025-12-12,500,0.5,51.1998,1,YERLİ,43.45,İthalat dosyası,E,,589.1807,45,2025,12,50
D00004,320.01.0002,IRS26703860,2026-01-17,250,250,90.3027,1,YERLİ,44.1,Sevk irsaliyesi,E,,511.9201,45,2026,1,3
D00009,320.01.0004,IRS25703862,2025-12-30,2000,2000,345.8728,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,15920.4971,90,2025,12,1
D00009,320.01.0004,IRS25703863,2025-12-20,5000,5000,340.1795,1,YERLİ,43.45,Mal kabul,E,Kalite onaylı,39146.0875,0,2025,12,51
