TAKIPNO,ISEMRINO,STOK_KODU,SIPARIS_NO,SIPKONT,REFISEMRINO,TESLIM_TARIHI,KAPATILDI,OPKODU,MAKINE_ID,MAKINE_KODU,VERIMLILIK,VERIMTAKIP,ISTKODU,ISTISIM,STHAR_CARIKOD,MAMUL,STOK_ADI,KOD_1,KOD_4,PARCA,KALIP,YIL,HAFTA,URETIM,FIRE,GERC_ARIZA,GERC_HATBOS,GERC_ISLEM,GERC_HAZIRLIK,TEO_ISLEM,TEO_HAZIRLIK_TAKIPSIZ,TEO_HAZIRLIK_TAKIPLI,DURUM_ADI,FIREORANI_MINFIRE,FIREORANI_URETIM
908068,IE26908068,M00001,STK26000875,1,RF908068,2026-04-07,E,OP01,27,KSM-04,0.8557,H,KSM,KESIM,120.01.0003,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,13,604,18,21.1,24.1,3.6,52,3.8,41.6,49.4,TAMAMLANDI,0.018,0.0283
908069,IE26908069,M00001,STK26000875,1,RF908069,2026-04-02,H,OP02,32,MTB-03,0.9469,H,MTB,MATBAA,120.01.0003,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,13,616,3,32.5,4.9,6,135.2,4.7,108.2,128.4,TAMAMLANDI,0.0042,0.0051
908070,IE26908070,M00001,STK26000875,1,RF908070,2026-04-19,E,OP03,35,MNT-03,0.7247,E,MNT,MONTAJ,120.01.0003,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,14,602,12,65.5,37.1,2.2,138.1,1.7,110.5,131.2,TAMAMLANDI,0.0135,0.0204
908071,IE26908071,M00001,SIP26005576,1,RF908071,2026-03-11,E,OP01,27,KSM-04,0.7321,H,KSM,KESIM,120.01.0002,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,7,2923,138,51.9,21.8,16.1,55.6,14.6,44.5,52.8,TAMAMLANDI,0.0318,0.0451
908072,IE26908072,M00001,SIP26005576,1,RF908072,2026-03-15,E,OP02,31,MTB-02,0.5684,H,MTB,MATBAA,120.01.0002,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,7,2973,45,75.9,22.5,13.5,80.3,12.5,64.2,76.3,TAMAMLANDI,0.01,0.015
908073,IE26908073,M00001,SIP26005576,1,RF908073,2026-03-02,E,OP03,36,MNT-04,0.7201,E,MNT,MONTAJ,120.01.0002,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,7,3069,26,17.1,26.2,23.9,89.3,21.2,71.4,84.8,TAMAMLANDI,0.0068,0.0083
908074,IE26908074,M00001,STKB26000417,4,RF908074,2026-05-23,E,OP01,28,KSM-05,0.9765,H,KSM,KESIM,120.01.0006,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,20,20430,236,0,0,338.2,34.3,278,27.4,32.6,TAMAMLANDI,0.0088,0.0114
908075,IE26908075,M00001,STKB26000417,4,RF908075,2026-06-11,E,OP02,14,PRS-14,0.7303,E,PRS,PRES,120.01.0006,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,21,20306,719,0,8.8,228.5,116.1,210.9,92.9,110.3,TAMAMLANDI,0.0286,0.0342
908076,IE26908076,M00001,STKB26000417,4,RF908076,2026-06-10,H,OP03,44,MNT-12,0.6996,E,MNT,MONTAJ,120.01.0006,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,21,20758,218,0,0,102.4,49.4,78.2,39.5,46.9,TAMAMLANDI,0.0089,0.0104
908077,IE25908077,M00103,SIP25005073,3,RF908077,2025-12-13,E,OP01,29,KSM-06,0.6895,H,KSM,KESIM,120.01.0007,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,SK04,B2,2 Parça,185-115,2025,45,955,29,34.2,30.3,7.7,117.3,7.6,93.8,111.4,TAMAMLANDI,0.0247,0.0297
908078,IE25908078,M00103,SIP25005073,3,RF908078,2025-11-27,E,OP02,30,MTB-01,1.0168,H,MTB,MATBAA,120.01.0007,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,SK04,B2,2 Parça,185-115,2025,45,971,2,59.3,21.2,16.9,22.2,16.2,17.8,21.1,TAMAMLANDI,0.0014,0.0015
908079,IE25908079,M00103,SIP25005073,3,RF908079,2025-12-10,E,OP03,33,MNT-01,1.0023,E,MNT,MONTAJ,120.01.0007,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,DIKDORTGEN KUTU 185-115 VERNIKLI 2 PARÇA,SK04,B2,2 Parça,185-115,2025,45,957,30,0.9,11.7,3.5,51.9,2.6,41.5,49.3,TAMAMLANDI,0.026,0.0309
908080,IE26908080,M00004,SIP26006886,3,RF908080,2026-08-12,E,OP01,29,KSM-06,0.763,H,KSM,KESIM,120.01.0097,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2026,30,285,4,95.2,1.5,1.9,40,1.9,32,38,TAMAMLANDI,0.0095,0.0109
908081,IE26908081,M00004,SIP26006886,3,RF908081,2026-08-04,E,OP02,31,MTB-02,0.8831,H,MTB,MATBAA,120.01.0097,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2026,31,286,6,69.1,0,3.3,135.6,3.3,108.5,128.8,TAMAMLANDI,0.0176,0.0206
908082,IE26908082,M00004,SIP26006886,3,RF908082,2026-09-02,E,OP03,16,PRS-16,0.6467,E,PRS,PRES,120.01.0097,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2026,31,291,4,0,32.1,1.1,37,0.9,29.6,35.1,TAMAMLANDI,0.01,0.0149
908083,IE26908083,M00004,SIP26006886,3,RF908083,2026-09-01,E,OP04,34,MNT-02,0.9811,E,MNT,MONTAJ,120.01.0097,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2026,31,284,6,81.3,0,1.2,106.6,1.1,85.3,101.3,TAMAMLANDI,0.0152,0.0204
908084,IE25908084,M00002,SIP25004159,1,RF908084,2025-08-02,E,OP01,25,KSM-02,1.0051,H,KSM,KESIM,120.01.0094,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,27,5155,120,0,17.8,28.3,57.4,24.9,45.9,54.5,TAMAMLANDI,0.018,0.0227
908085,IE25908085,M00002,SIP25004159,1,RF908085,2025-07-10,E,OP02,31,MTB-02,0.9021,H,MTB,MATBAA,120.01.0094,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,27,4998,156,13.5,0,51.7,121.1,54,96.9,115,TAMAMLANDI,0.025,0.0302
908086,IE25908086,M00002,SIP25004159,1,RF908086,2025-08-01,E,OP03,41,MNT-09,0.5937,E,MNT,MONTAJ,120.01.0094,TEPSI 325-125 MAT LAK 3 PARÇA,TEPSI 325-125 MAT LAK 3 PARÇA,SK11,B4,3 Parça,325-125,2025,28,5050,200,66.7,25.3,29.1,25.7,30.5,20.6,24.4,TAMAMLANDI,0.0328,0.0382
908087,IE25908087,M00001,SIP25004144,3,RF908087,2025-07-06,E,OP01,27,KSM-04,0.6967,H,KSM,KESIM,120.01.0117,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,27,1228,17,0,8.8,8.2,87.1,6.2,69.7,82.7,TAMAMLANDI,0.0132,0.0142
908088,IE25908088,M00001,SIP25004144,3,RF908088,2025-07-09,O,OP02,45,DJT-01,1.0108,H,DJT,DIJITAL,120.01.0117,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,27,1219,25,10.7,28.4,10,99.4,10.3,79.5,94.4,TAMAMLANDI,0.0158,0.0199
908089,IE25908089,M00001,SIP25004144,3,RF908089,2025-07-25,E,OP03,23,PRS-23,0.8133,E,PRS,PRES,120.01.0117,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,27,1247,10,15.5,1.9,15.4,66,13.8,52.8,62.7,TAMAMLANDI,0.0078,0.0086
908090,IE25908090,M00001,SIP25004144,3,RF908090,2025-07-17,E,OP04,48,MNT-14,1.0877,E,MNT,MONTAJ,120.01.0117,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2025,27,1184,52,0,0,16.6,66.4,17.4,53.1,63.1,TAMAMLANDI,0.0363,0.0421
908091,IE26908091,M00026,SIP26005772,1,RF908091,2026-03-20,H,OP01,29,KSM-06,0.9053,H,KSM,KESIM,120.01.0002,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,SK06,B1,2 Parça,125-085,2026,11,12307,308,30.7,35.2,74,83.7,69,67,79.5,TAMAMLANDI,0.0231,0.0244
908092,IE26908092,M00026,SIP26005772,1,RF908092,2026-04-19,E,OP02,13,PRS-13,1.0778,E,PRS,PRES,120.01.0002,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,SK06,B1,2 Parça,125-085,2026,11,11961,416,77.2,0,79,71.6,76.9,57.3,68,TAMAMLANDI,0.0225,0.0336
908093,IE26908093,M00026,SIP26005772,1,RF908093,2026-04-09,E,OP03,39,MNT-07,0.8372,E,MNT,MONTAJ,120.01.0002,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,ALTIGEN KUTU 125-085 LITOGRAFI 2 PARÇA,SK06,B1,2 Parça,125-085,2026,11,11981,197,0,19.3,81.9,47.1,69.4,37.7,44.7,TAMAMLANDI,0.0138,0.0162
908094,IE26908094,M00006,SIP26006636,2,RF908094,2026-08-04,E,OP01,28,KSM-05,0.8532,H,KSM,KESIM,120.01.0039,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,29,287,5,87.4,6.6,1.5,83,1.4,66.4,78.8,TAMAMLANDI,0.0184,0.0192
908095,IE26908095,M00006,SIP26006636,2,RF908095,2026-08-11,E,OP02,46,DJT-02,0.8617,H,DJT,DIJITAL,120.01.0039,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,29,294,1,20,11.7,1.5,82.6,1.2,66.1,78.5,TAMAMLANDI,0.0024,0.0039
908096,IE26908096,M00006,SIP26006636,2,RF908096,2026-08-13,E,OP03,21,PRS-21,0.5589,E,PRS,PRES,120.01.0039,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,29,292,2,42.3,31.5,2.4,138.3,2.1,110.6,131.4,TAMAMLANDI,0.0058,0.0068
908097,IE26908097,M00006,SIP26006636,2,RF908097,2026-08-20,E,OP04,38,MNT-06,0.9259,E,MNT,MONTAJ,120.01.0039,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,29,284,9,59.6,12.4,1.6,123.5,1.3,98.8,117.3,TAMAMLANDI,0.0294,0.0319
908098,IE26908098,M00003,SIP26006061,1,RF908098,2026-05-18,E,OP01,24,KSM-01,1.0243,H,KSM,KESIM,120.01.0070,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,18,1465,6,73.4,18.2,6.5,99.7,6.7,79.8,94.7,TAMAMLANDI,0.0038,0.004
908099,IE26908099,M00003,SIP26006061,1,RF908099,2026-06-01,E,OP02,32,MTB-03,0.8148,H,MTB,MATBAA,120.01.0070,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,18,1497,23,31.7,19.5,10.1,118.7,7.9,95,112.8,TAMAMLANDI,0.0123,0.0147
908100,IE26908100,M00003,SIP26006061,1,RF908100,2026-05-27,E,OP03,38,MNT-06,0.8194,E,MNT,MONTAJ,120.01.0070,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,SK01,B3,2 Parça,120-105,2026,18,1501,13,0,2,7.8,22.8,8.2,18.2,21.7,TAMAMLANDI,0.0068,0.0083
908101,IE25908101,M00004,SIP25004766,1,RF908101,2025-10-21,E,OP01,29,KSM-06,1.0371,H,KSM,KESIM,120.01.0008,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,42,3849,94,14.4,12.8,50.1,32.9,39.8,26.3,31.3,TAMAMLANDI,0.0174,0.0238
908102,IE25908102,M00004,SIP25004766,1,RF908102,2025-11-03,E,OP02,15,PRS-15,0.6266,E,PRS,PRES,120.01.0008,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,42,3824,40,0,0,12.4,52.7,10.3,42.2,50.1,TAMAMLANDI,0.0088,0.0103
908103,IE25908103,M00004,SIP25004766,1,RF908103,2025-10-31,E,OP03,40,MNT-08,0.7454,E,MNT,MONTAJ,120.01.0008,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,SK01,B4,3 Parça,210-255,2025,42,3842,127,37.8,35.6,66.3,133.2,63.2,106.6,126.5,TAMAMLANDI,0.031,0.0321
908104,IE26908104,M00011,SIP26005934,1,RF908104,2026-05-05,E,OP01,24,KSM-01,0.6659,H,KSM,KESIM,120.01.0014,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,14,1818,1,38.7,8.7,10.3,127.7,8.2,102.2,121.3,TAMAMLANDI,0.0004,0.0005
908105,IE26908105,M00011,SIP26005934,1,RF908105,2026-04-15,E,OP02,45,DJT-01,0.7285,H,DJT,DIJITAL,120.01.0014,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,14,1856,14,50.8,22.3,23.9,49.1,19.9,39.3,46.6,TAMAMLANDI,0.006,0.0072
908106,IE26908106,M00011,SIP26005934,1,RF908106,2026-04-26,E,OP03,2,PRS-02,0.8664,E,PRS,PRES,120.01.0014,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,14,1852,22,0,11.6,12,128.2,11.1,102.6,121.8,TAMAMLANDI,0.0113,0.0116
908107,IE26908107,M00011,SIP26005934,1,RF908107,2026-05-01,E,OP04,39,MNT-07,0.6764,E,MNT,MONTAJ,120.01.0014,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,14,1803,29,25.8,1.1,6.1,72.3,6.2,57.8,68.7,TAMAMLANDI,0.0096,0.0154
908108,IE26908108,M00140,SIP26006694,1,RF908108,2026-08-15,E,OP01,25,KSM-02,0.7827,H,KSM,KESIM,120.01.0018,TEPSI 325-125 VERNIKLI 2 PARÇA,TEPSI 325-125 VERNIKLI 2 PARÇA,SK11,B2,2 Parça,325-125,2026,30,12334,243,9.4,0,40.5,117.7,40.7,94.2,111.8,TAMAMLANDI,0.0123,0.0193
908109,IE26908109,M00140,SIP26006694,1,RF908109,2026-08-04,E,OP02,45,DJT-01,0.8638,H,DJT,DIJITAL,120.01.0018,TEPSI 325-125 VERNIKLI 2 PARÇA,TEPSI 325-125 VERNIKLI 2 PARÇA,SK11,B2,2 Parça,325-125,2026,30,11991,170,17.6,16.9,159.4,36.5,130.8,29.2,34.7,TAMAMLANDI,0.0124,0.0139
908110,IE26908110,M00140,SIP26006694,1,RF908110,2026-08-21,E,OP03,10,PRS-10,1.0321,E,PRS,PRES,120.01.0018,TEPSI 325-125 VERNIKLI 2 PARÇA,TEPSI 325-125 VERNIKLI 2 PARÇA,SK11,B2,2 Parça,325-125,2026,30,12299,320,0,0,161.2,140.6,128.1,112.5,133.6,TAMAMLANDI,0.0239,0.0253
908111,IE26908111,M00140,SIP26006694,1,RF908111,2026-08-17,E,OP04,33,MNT-01,0.5717,E,MNT,MONTAJ,120.01.0018,TEPSI 325-125 VERNIKLI 2 PARÇA,TEPSI 325-125 VERNIKLI 2 PARÇA,SK11,B2,2 Parça,325-125,2026,30,12366,319,61.4,2.3,90.3,46.6,89.1,37.3,44.3,TAMAMLANDI,0.024,0.0251
908112,IE26908112,M00011,SIP26005553,2,RF908112,2026-03-16,E,OP01,29,KSM-06,0.6871,H,KSM,KESIM,120.01.0004,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,7,4871,59,42.9,0,41.1,28.4,38.1,22.7,27,TAMAMLANDI,0.0075,0.012
908113,IE26908113,M00011,SIP26005553,2,RF908113,2026-03-20,E,OP02,46,DJT-02,0.9792,H,DJT,DIJITAL,120.01.0004,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,7,4881,44,0,0,62,29.3,63.6,23.4,27.8,TAMAMLANDI,0.0068,0.0091
908114,IE26908114,M00011,SIP26005553,2,RF908114,2026-03-11,E,OP03,7,PRS-07,0.89,E,PRS,PRES,120.01.0004,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,7,4770,105,0,22.2,24.2,75.9,24.1,60.7,72.1,TAMAMLANDI,0.0177,0.0216
908115,IE26908115,M00011,SIP26005553,2,RF908115,2026-03-01,E,OP04,33,MNT-01,0.6802,E,MNT,MONTAJ,120.01.0004,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,SK01,B3,3 Parça,120-105,2026,7,4848,44,24.7,4.5,24.2,109.9,19.8,87.9,104.4,TAMAMLANDI,0.0059,0.0088
908116,IE26908116,M00005,SIP26005988,1,RF908116,2026-04-17,E,OP01,28,KSM-05,0.7307,H,KSM,KESIM,120.01.0003,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,SK04,B4,2 Parça,145-095,2026,14,9570,306,4.4,0,113,97.9,111.5,78.3,93,TAMAMLANDI,0.0195,0.031
908117,IE26908117,M00005,SIP26005988,1,RF908117,2026-05-06,H,OP02,46,DJT-02,0.6565,H,DJT,DIJITAL,120.01.0003,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,SK04,B4,2 Parça,145-095,2026,15,9467,217,33.5,6.2,86.4,136.4,85.1,109.1,129.6,TAMAMLANDI,0.0146,0.0224
908118,IE26908118,M00005,SIP26005988,1,RF908118,2026-04-28,H,OP03,3,PRS-03,0.9407,E,PRS,PRES,120.01.0003,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,SK04,B4,2 Parça,145-095,2026,15,9534,80,13.6,35.9,57.5,93.7,56.8,75,89,TAMAMLANDI,0.0077,0.0083
908119,IE26908119,M00005,SIP26005988,1,RF908119,2026-04-17,E,OP04,42,MNT-10,0.6729,E,MNT,MONTAJ,120.01.0003,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,SK04,B4,2 Parça,145-095,2026,15,10056,64,34.6,0,55.6,26.3,57.4,21,25,TAMAMLANDI,0.0042,0.0063
908120,IE26908120,M00001,SIP26005994,1,RF908120,2026-04-22,E,OP01,24,KSM-01,0.6474,H,KSM,KESIM,120.01.0027,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,15,594,27,41.6,18.5,3.8,40.7,3.6,32.6,38.7,TAMAMLANDI,0.0279,0.0423
908121,IE26908121,M00001,SIP26005994,1,RF908121,2026-04-25,E,OP02,46,DJT-02,1.043,H,DJT,DIJITAL,120.01.0027,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,16,593,15,86.2,16.1,5.5,68.6,5.1,54.9,65.2,TAMAMLANDI,0.018,0.0254
908122,IE26908122,M00001,SIP26005994,1,RF908122,2026-04-17,H,OP03,2,PRS-02,1.094,E,PRS,PRES,120.01.0027,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,16,612,10,0,0,2,125,1.8,100,118.8,TAMAMLANDI,0.0119,0.0164
908123,IE26908123,M00001,SIP26005994,1,RF908123,2026-05-14,E,OP04,35,MNT-03,0.7649,E,MNT,MONTAJ,120.01.0027,KAPAK 090-065 HAM TENEKE 2 PARÇA,KAPAK 090-065 HAM TENEKE 2 PARÇA,SK12,B3,2 Parça,090-065,2026,16,595,24,2.5,1.9,4.1,39.9,4.3,31.9,37.9,TAMAMLANDI,0.0308,0.0384
908124,IE25908124,M00193,SIP25005207,3,RF908124,2025-12-25,E,OP01,27,KSM-04,0.7157,H,KSM,KESIM,120.01.0011,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,255-205,2025,50,1181,35,8.4,0,15.2,85,13,68,80.8,TAMAMLANDI,0.0234,0.0285
908125,IE25908125,M00193,SIP25005207,3,RF908125,2025-12-23,E,OP02,12,PRS-12,1.005,E,PRS,PRES,120.01.0011,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,255-205,2025,50,1240,9,0,0.8,4.1,34.5,4.1,27.6,32.8,TAMAMLANDI,0.0062,0.0071
908126,IE25908126,M00193,SIP25005207,3,RF908126,2025-12-27,E,OP03,34,MNT-02,1.0123,E,MNT,MONTAJ,120.01.0011,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,YUVARLAK KUTU 255-205 VERNIKLI 2 PARÇA,SK01,B2,2 Parça,255-205,2025,50,1241,8,34.3,19.5,20.7,49.5,17.4,39.6,47,TAMAMLANDI,0.0063,0.0065
908127,IE26908127,M00006,SIP26006137,1,RF908127,2026-05-20,E,OP01,27,KSM-04,0.7153,H,KSM,KESIM,120.01.0002,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,19,1447,32,0,13.8,12.3,52.1,9.4,41.7,49.5,TAMAMLANDI,0.0207,0.0221
908128,IE26908128,M00006,SIP26006137,1,RF908128,2026-06-01,E,OP02,31,MTB-02,0.7418,H,MTB,MATBAA,120.01.0002,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,19,1437,30,41.3,0,6.2,139.8,5.8,111.8,132.8,TAMAMLANDI,0.0137,0.0203
908129,IE26908129,M00006,SIP26006137,1,RF908129,2026-05-21,E,OP03,2,PRS-02,0.9319,E,PRS,PRES,120.01.0002,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,19,1446,42,10.7,23.8,8,89.1,6.9,71.3,84.6,TAMAMLANDI,0.0277,0.0283
908130,IE26908130,M00006,SIP26006137,1,RF908130,2026-05-29,H,OP04,42,MNT-10,0.8003,E,MNT,MONTAJ,120.01.0002,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,SK08,B3,3 Parça,175-205,2026,19,1447,22,14.3,34.8,6,19.3,5,15.4,18.3,TAMAMLANDI,0.0096,0.0145
908131,IE26908131,M00010,SIP26006643,1,RF908131,2026-07-30,E,OP01,28,KSM-05,0.7301,H,KSM,KESIM,120.01.0011,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,30,1210,43,35.6,19.2,7.9,82.8,7.2,66.2,78.7,TAMAMLANDI,0.025,0.034
908132,IE26908132,M00010,SIP26006643,1,RF908132,2026-08-18,O,OP02,31,MTB-02,0.567,H,MTB,MATBAA,120.01.0011,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,30,1161,49,57.1,22.9,4.2,130.5,4.2,104.4,124,TAMAMLANDI,0.0366,0.0411
908133,IE26908133,M00010,SIP26006643,1,RF908133,2026-08-21,E,OP03,18,PRS-18,1.0422,E,PRS,PRES,120.01.0011,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,YUVARLAK KUTU 255-205 MAT LAK 3 PARÇA,SK01,B4,3 Parça,255-205,2026,30,1209,39,7.5,10.3,4.8,126.8,4.4,101.4,120.5,TAMAMLANDI,0.0292,0.0318
