INCKEYNO,TAKIP_ID,ISEMRINO,TARIH,YIL,HAFTA,BASLANGICTARIH,BITISTARIHSAAT,DEVAM_EDIYOR,URETILENMIKTAR,FIREMIKTAR,ACIKLAMA,BRUT_SURE,MOLA,NET_SURE,AKTIVITEKODU,AKTIVITE_ADI,ARIZAKODU,ARIZA_ADI,SURE_DAHIL,HAZIRLIK,ISLEM,ARIZA,HATBOS,STDSURE_ISLEM,KONFIGURASYON_ID,STANDARTHAZIRLIK,STANDARTMIKTAR,STANDARTSURE,ADDK
3017214,906715,IE25906715,2025-12-16,2025,51,2025-12-16 17:00:00,2025-12-16 18:42:30,0,0,0,,108.6,6.1,102.5,A01,HAZIRLIK,,,E,102.5,0,0,0,20.7,1035,92.2,1000,18.216,247.2
3017215,906715,IE25906715,2025-12-16,2025,51,2025-12-16 18:42:30,2025-12-16 19:04:30,0,2941,96,,23.3,1.3,22,A02,ISLEM,,,E,0,22,0,14.5,18.3,1035,92.2,1000,18.216,173.8
3017216,906715,IE25906715,2025-12-16,2025,51,2025-12-16 19:04:30,2025-12-16 20:04:18,0,0,0,Sac Sıkışması,63.4,3.6,59.8,A03,DURMA,AR07,Sac Sıkışması,H,0,0,59.8,0,23.6,1035,92.2,1000,18.216,179
3017217,906716,IE25906716,2025-12-17,2025,51,2025-12-17 11:30:00,2025-12-17 13:14:18,0,0,0,,110.6,6.3,104.3,A01,HAZIRLIK,,,E,104.3,0,0,0,23.5,1036,93.9,1000,23.732,204.8
3017218,906716,IE25906716,2025-12-17,2025,51,2025-12-17 13:14:18,2025-12-17 13:36:00,0,3011,39,,23,1.3,21.7,A02,ISLEM,,,E,0,21.7,0,4.2,20,1036,93.9,1000,23.732,255.5
3017219,906717,IE25906717,2025-10-31,2025,44,2025-10-31 08:15:00,2025-10-31 08:48:54,0,0,0,,35.9,2,33.9,A01,HAZIRLIK,,,E,33.9,0,0,0,48.5,1037,30.5,1000,5.576,273.9
3017220,906717,IE25906717,2025-10-31,2025,44,2025-10-31 08:48:54,2025-10-31 09:46:36,0,9796,164,,61.2,3.5,57.7,A02,ISLEM,,,E,0,57.7,0,0,58.2,1037,30.5,1000,5.576,145
3017221,906717,IE25906717,2025-10-31,2025,44,2025-10-31 09:46:36,2025-10-31 10:06:12,0,0,0,Kalıp Değişimi,20.8,1.2,19.6,A03,DURMA,AR01,Kalıp Değişimi,H,0,0,19.6,0,52.2,1037,30.5,1000,5.576,319.8
3017222,906718,IE25906718,2025-11-01,2025,44,2025-11-01 10:45:00,2025-11-01 12:07:30,0,0,0,,87.5,5,82.5,A01,HAZIRLIK,,,E,82.5,0,0,0,111.3,1038,74.2,1000,7.97,261.7
3017223,906718,IE25906718,2025-11-01,2025,44,2025-11-01 12:07:30,2025-11-01 13:54:48,0,9505,105,,113.7,6.4,107.3,A02,ISLEM,,,E,0,107.3,0,3.6,98.3,1038,74.2,1000,7.97,86
3017224,906718,IE25906718,2025-11-01,2025,44,2025-11-01 13:54:48,2025-11-01 14:45:30,0,0,0,Malzeme Bekleme,53.7,3,50.7,A03,DURMA,AR06,Malzeme Bekleme,H,0,0,50.7,0,95,1038,74.2,1000,7.97,138.9
3017225,906719,IE25906719,2025-11-02,2025,44,2025-11-02 08:00:00,2025-11-02 08:19:30,0,0,0,,20.7,1.2,19.5,A01,HAZIRLIK,,,E,19.5,0,0,0,28.8,1039,17.6,1000,7.185,122.9
3017226,906719,IE25906719,2025-11-02,2025,44,2025-11-02 08:19:30,2025-11-02 08:51:30,0,9580,171,,33.9,1.9,32,A02,ISLEM,,,E,0,32,0,0,31.3,1039,17.6,1000,7.185,79.3
3017227,906719,IE25906719,2025-11-02,2025,44,2025-11-02 08:51:30,2025-11-02 09:21:12,0,0,0,Hidrolik Kaçak,31.5,1.8,29.7,A03,DURMA,AR04,Hidrolik Kaçak,H,0,0,29.7,0,31.3,1039,17.6,1000,7.185,331.7
3017228,906720,IE25906720,2025-11-03,2025,45,2025-11-03 10:00:00,2025-11-03 12:09:48,0,0,0,,137.6,7.8,129.8,A01,HAZIRLIK,,,E,129.8,0,0,0,49.1,1000,116.8,1000,6.737,85.1
3017229,906720,IE25906720,2025-11-03,2025,45,2025-11-03 12:09:48,2025-11-03 13:02:48,0,9328,346,,56.2,3.2,53,A02,ISLEM,,,E,0,53,0,0,44.8,1000,116.8,1000,6.737,57.1
3017230,906720,IE25906720,2025-11-03,2025,45,2025-11-03 13:02:48,2025-11-03 13:17:42,0,0,0,Mekanik Arıza,15.8,0.9,14.9,A03,DURMA,AR03,Mekanik Arıza,H,0,0,14.9,0,43.2,1000,116.8,1000,6.737,210
3017231,906721,IE26906721,2026-04-01,2026,14,2026-04-01 20:30:00,2026-04-01 20:53:12,0,0,0,,24.6,1.4,23.2,A01,HAZIRLIK,,,E,23.2,0,0,0,9.4,1001,20.9,1000,18.676,177.4
3017232,906721,IE26906721,2026-04-01,2026,14,2026-04-01 20:53:12,2026-04-01 21:03:12,0,2985,32,,10.6,0.6,10,A02,ISLEM,,,E,0,10,0,9.7,9.3,1001,20.9,1000,18.676,203.5
3017233,906721,IE26906721,2026-04-01,2026,14,2026-04-01 21:03:12,2026-04-01 22:31:30,0,0,0,Elektrik Arızası,93.6,5.3,88.3,A03,DURMA,AR02,Elektrik Arızası,H,0,0,88.3,0,9.6,1001,20.9,1000,18.676,159.5
3017234,906722,IE26906722,2026-04-02,2026,14,2026-04-02 14:00:00,2026-04-02 15:24:42,0,0,0,,89.8,5.1,84.7,A01,HAZIRLIK,,,E,84.7,0,0,0,27,1002,76.2,1000,21.642,155.1
3017235,906722,IE26906722,2026-04-02,2026,14,2026-04-02 15:24:42,2026-04-02 15:54:54,0,3078,95,,32,1.8,30.2,A02,ISLEM,,,E,0,30.2,0,6.4,28.7,1002,76.2,1000,21.642,124.5
3017236,906722,IE26906722,2026-04-02,2026,14,2026-04-02 15:54:54,2026-04-02 17:25:24,0,0,0,Kalite Duruşu,95.9,5.4,90.5,A03,DURMA,AR11,Kalite Duruşu,H,0,0,90.5,0,24.6,1002,76.2,1000,21.642,253.7
3017237,906723,IE26906723,2026-04-03,2026,14,2026-04-03 07:30:00,2026-04-03 09:33:54,0,0,0,,131.3,7.4,123.9,A01,HAZIRLIK,,,E,123.9,0,0,0,12.2,1003,111.5,1000,22.545,50.6
3017238,906723,IE26906723,2026-04-03,2026,14,2026-04-03 09:33:54,2026-04-03 09:46:06,0,3009,63,,12.9,0.7,12.2,A02,ISLEM,,,E,0,12.2,0,0,12.2,1003,111.5,1000,22.545,319.7
3017239,906723,IE26906723,2026-04-03,2026,14,2026-04-03 09:46:06,2026-04-03 10:21:18,0,0,0,Elektrik Arızası,37.3,2.1,35.2,A03,DURMA,AR02,Elektrik Arızası,H,0,0,35.2,0,12.4,1003,111.5,1000,22.545,271.2
3017240,906724,IE25906724,2025-06-30,2025,27,2025-06-30 12:45:00,2025-06-30 13:58:00,0,0,0,,77.4,4.4,73,A01,HAZIRLIK,,,E,73,0,0,0,0.3,1004,65.7,1000,142.268,309.5
3017241,906724,IE25906724,2025-06-30,2025,27,2025-06-30 13:58:00,2025-06-30 13:58:18,0,70,2,,0.3,0,0.3,A02,ISLEM,,,E,0,0.3,0,5.3,0.3,1004,65.7,1000,142.268,122.9
3017242,906725,IE25906725,2025-07-01,2025,27,2025-07-01 20:00:00,2025-07-01 20:42:00,0,0,0,,44.5,2.5,42,A01,HAZIRLIK,,,E,42,0,0,0,0.3,1005,37.8,1000,142.495,253.7
3017243,906725,IE25906725,2025-07-01,2025,27,2025-07-01 20:42:00,2025-07-01 20:42:18,0,73,0,,0.3,0,0.3,A02,ISLEM,,,E,0,0.3,0,0,0.3,1005,37.8,1000,142.495,53.5
3017244,906726,IE25906726,2025-07-02,2025,27,2025-07-02 19:45:00,2025-07-02 20:49:24,0,0,0,,68.3,3.9,64.4,A01,HAZIRLIK,,,E,64.4,0,0,0,0.5,1006,58,1000,147.727,122
3017245,906726,IE25906726,2025-07-02,2025,27,2025-07-02 20:49:24,2025-07-02 20:50:00,0,72,1,,0.6,0,0.6,A02,ISLEM,,,E,0,0.6,0,0,0.5,1006,58,1000,147.727,305.3
3017246,906726,IE25906726,2025-07-02,2025,27,2025-07-02 20:50:00,2025-07-02 21:12:00,0,0,0,Malzeme Bekleme,23.3,1.3,22,A03,DURMA,AR06,Malzeme Bekleme,H,0,0,22,0,0.6,1006,58,1000,147.727,163.5
3017247,906727,IE25906727,2025-07-03,2025,27,2025-07-03 11:15:00,2025-07-03 12:54:06,0,0,0,,105,5.9,99.1,A01,HAZIRLIK,,,E,99.1,0,0,0,0.4,1007,89.2,1000,175.837,339.7
3017248,906727,IE25906727,2025-07-03,2025,27,2025-07-03 12:54:06,2025-07-03 12:54:30,0,73,1,,0.4,0,0.4,A02,ISLEM,,,E,0,0.4,0,3.6,0.4,1007,89.2,1000,175.837,135.6
3017249,906728,IE26906728,2026-07-12,2026,28,2026-07-12 16:30:00,2026-07-12 18:50:06,0,0,0,,148.5,8.4,140.1,A01,HAZIRLIK,,,E,140.1,0,0,0,6.2,1008,126.1,1000,40.737,164.8
3017250,906728,IE26906728,2026-07-12,2026,28,2026-07-12 18:50:06,2026-07-12 18:56:18,0,1208,5,,6.6,0.4,6.2,A02,ISLEM,,,E,0,6.2,0,12.2,5.8,1008,126.1,1000,40.737,172
3017251,906729,IE26906729,2026-07-13,2026,29,2026-07-13 13:45:00,2026-07-13 14:35:12,0,0,0,,53.2,3,50.2,A01,HAZIRLIK,,,E,50.2,0,0,0,12.1,1009,45.2,1000,49.262,309.9
3017252,906729,IE26906729,2026-07-13,2026,29,2026-07-13 14:35:12,2026-07-13 14:48:06,0,1222,1,,13.7,0.8,12.9,A02,ISLEM,,,E,0,12.9,0,0,13.7,1009,45.2,1000,49.262,229.8
3017253,906729,IE26906729,2026-07-13,2026,29,2026-07-13 14:48:06,2026-07-13 16:03:24,0,0,0,Sac Sıkışması,79.8,4.5,75.3,A03,DURMA,AR07,Sac Sıkışması,H,0,0,75.3,0,13.9,1009,45.2,1000,49.262,194.3
3017254,906730,IE26906730,2026-07-14,2026,29,2026-07-14 18:30:00,2026-07-14 19:24:30,0,0,0,,57.8,3.3,54.5,A01,HAZIRLIK,,,E,54.5,0,0,0,18.6,1010,49.1,1000,56.774,302.7
3017255,906730,IE26906730,2026-07-14,2026,29,2026-07-14 19:24:30,2026-07-14 19:45:24,0,1195,24,,22.2,1.3,20.9,A02,ISLEM,,,E,0,20.9,0,42.7,20.3,1010,49.1,1000,56.774,315
3017256,906730,IE26906730,2026-07-14,2026,29,2026-07-14 19:45:24,2026-07-14 21:26:24,0,0,0,Malzeme Bekleme,107.1,6.1,101,A03,DURMA,AR06,Malzeme Bekleme,H,0,0,101,0,19.2,1010,49.1,1000,56.774,334.6
3017257,906731,IE26906731,2026-06-01,2026,23,2026-06-01 15:00:00,2026-06-01 15:26:54,0,0,0,,28.5,1.6,26.9,A01,HAZIRLIK,,,E,26.9,0,0,0,272.4,1011,24.2,1000,2.522,198.8
3017258,906731,IE26906731,2026-06-01,2026,23,2026-06-01 15:26:54,2026-06-01 20:50:54,0,19920,622,,343.4,19.4,324,A02,ISLEM,,,E,0,324,0,19.6,331.6,1011,24.2,1000,2.522,227.7
3017259,906731,IE26906731,2026-06-01,2026,23,2026-06-01 20:50:54,2026-06-01 22:03:12,0,0,0,Personel Yetersizliği,76.6,4.3,72.3,A03,DURMA,AR12,Personel Yetersizliği,H,0,0,72.3,0,355.6,1011,24.2,1000,2.522,198.2
3017260,906732,IE26906732,2026-06-02,2026,23,2026-06-02 20:00:00,2026-06-02 20:24:06,0,0,0,,25.5,1.4,24.1,A01,HAZIRLIK,,,E,24.1,0,0,0,114.3,1012,21.7,1000,2.503,253
3017261,906732,IE26906732,2026-06-02,2026,23,2026-06-02 20:24:06,2026-06-02 22:39:18,0,20018,309,,143.3,8.1,135.2,A02,ISLEM,,,E,0,135.2,0,4.5,110.7,1012,21.7,1000,2.503,71.1
3017262,906733,IE26906733,2026-06-03,2026,23,2026-06-03 12:45:00,2026-06-03 13:26:18,0,0,0,,43.8,2.5,41.3,A01,HAZIRLIK,,,E,41.3,0,0,0,72.2,1013,37.2,1000,3.213,81
3017263,906733,IE26906733,2026-06-03,2026,23,2026-06-03 13:26:18,2026-06-03 14:43:24,0,20155,134,,81.7,4.6,77.1,A02,ISLEM,,,E,0,77.1,0,29.8,84.4,1013,37.2,1000,3.213,244.9
3017264,906733,IE26906733,2026-06-03,2026,23,2026-06-03 14:43:24,2026-06-03 15:45:12,0,0,0,Kalıp Değişimi,65.5,3.7,61.8,A03,DURMA,AR01,Kalıp Değişimi,H,0,0,61.8,0,62.6,1013,37.2,1000,3.213,299.5
3017265,906734,IE26906734,2026-04-05,2026,14,2026-04-05 13:30:00,2026-04-05 15:00:12,0,0,0,,95.6,5.4,90.2,A01,HAZIRLIK,,,E,90.2,0,0,0,14.4,1014,81.2,1000,40.159,333.7
3017266,906734,IE26906734,2026-04-05,2026,14,2026-04-05 15:00:12,2026-04-05 15:16:00,0,1218,4,,16.7,0.9,15.8,A02,ISLEM,,,E,0,15.8,0,0,16.7,1014,81.2,1000,40.159,279.7
3017267,906734,IE26906734,2026-04-05,2026,14,2026-04-05 15:16:00,2026-04-05 16:11:00,0,0,0,Mekanik Arıza,58.3,3.3,55,A03,DURMA,AR03,Mekanik Arıza,H,0,0,55,0,15,1014,81.2,1000,40.159,110.9
3017268,906735,IE26906735,2026-04-06,2026,15,2026-04-06 20:15:00,2026-04-06 21:34:54,0,0,0,,84.7,4.8,79.9,A01,HAZIRLIK,,,E,79.9,0,0,0,7.9,1015,71.9,1000,50.066,88.4
3017269,906735,IE26906735,2026-04-06,2026,15,2026-04-06 21:34:54,2026-04-06 21:43:30,0,1188,26,,9.1,0.5,8.6,A02,ISLEM,,,E,0,8.6,0,4.7,8.4,1015,71.9,1000,50.066,97.2
3017270,906736,IE26906736,2026-04-07,2026,15,2026-04-07 15:00:00,2026-04-07 16:05:12,0,0,0,,69.1,3.9,65.2,A01,HAZIRLIK,,,E,65.2,0,0,0,8.5,1016,58.7,1000,54.083,91.3
3017271,906736,IE26906736,2026-04-07,2026,15,2026-04-07 16:05:12,2026-04-07 16:13:42,0,1220,7,,9,0.5,8.5,A02,ISLEM,,,E,0,8.5,0,8.2,8.2,1016,58.7,1000,54.083,251.2
3017272,906736,IE26906736,2026-04-07,2026,15,2026-04-07 16:13:42,2026-04-07 16:39:06,0,0,0,Mekanik Arıza,26.9,1.5,25.4,A03,DURMA,AR03,Mekanik Arıza,H,0,0,25.4,0,8.5,1016,58.7,1000,54.083,330.8
3017273,906737,IE26906737,2026-04-02,2026,14,2026-04-02 15:00:00,2026-04-02 15:40:36,0,0,0,,43,2.4,40.6,A01,HAZIRLIK,,,E,40.6,0,0,0,13.4,1017,36.5,1000,28.619,258.2
3017274,906737,IE26906737,2026-04-02,2026,14,2026-04-02 15:40:36,2026-04-02 15:53:48,0,2368,42,,14,0.8,13.2,A02,ISLEM,,,E,0,13.2,0,7.7,11.4,1017,36.5,1000,28.619,243.3
3017275,906737,IE26906737,2026-04-02,2026,14,2026-04-02 15:53:48,2026-04-02 16:16:06,0,0,0,Kalıp Değişimi,23.6,1.3,22.3,A03,DURMA,AR01,Kalıp Değişimi,H,0,0,22.3,0,14.4,1017,36.5,1000,28.619,317.5
3017276,906738,IE26906738,2026-04-03,2026,14,2026-04-03 20:45:00,2026-04-03 21:12:42,0,0,0,,29.4,1.7,27.7,A01,HAZIRLIK,,,E,27.7,0,0,0,16.1,1018,24.9,1000,23.533,236.9
3017277,906738,IE26906738,2026-04-03,2026,14,2026-04-03 21:12:42,2026-04-03 21:28:42,0,2416,79,,17,1,16,A02,ISLEM,,,E,0,16,0,17.5,12.9,1018,24.9,1000,23.533,295
3017278,906739,IE26906739,2026-04-04,2026,14,2026-04-04 11:00:00,2026-04-04 12:54:36,0,0,0,,121.5,6.9,114.6,A01,HAZIRLIK,,,E,114.6,0,0,0,9.8,1019,103.1,1000,20.985,323.3
3017279,906739,IE26906739,2026-04-04,2026,14,2026-04-04 12:54:36,2026-04-04 13:05:36,0,2467,41,,11.7,0.7,11,A02,ISLEM,,,E,0,11,0,16.6,9.6,1019,103.1,1000,20.985,211.7
3017280,906739,IE26906739,2026-04-04,2026,14,2026-04-04 13:05:36,2026-04-04 13:34:42,0,0,0,Ayar / Numune Onayı,30.8,1.7,29.1,A03,DURMA,AR05,Ayar / Numune Onayı,H,0,0,29.1,0,9.3,1019,103.1,1000,20.985,257.1
3017281,906740,IE26906740,2026-04-05,2026,14,2026-04-05 15:00:00,2026-04-05 17:19:48,0,0,0,,148.2,8.4,139.8,A01,HAZIRLIK,,,E,139.8,0,0,0,12.7,1020,125.8,1000,30.77,136.6
3017282,906740,IE26906740,2026-04-05,2026,14,2026-04-05 17:19:48,2026-04-05 17:31:54,0,2394,48,,12.8,0.7,12.1,A02,ISLEM,,,E,0,12.1,0,0,11.8,1020,125.8,1000,30.77,228.7
3017283,906741,IE25906741,2025-07-23,2025,30,2025-07-23 14:00:00,2025-07-23 16:22:30,0,0,0,,151,8.5,142.5,A01,HAZIRLIK,,,E,142.5,0,0,0,84,1021,128.2,1000,6.262,254.6
3017284,906741,IE25906741,2025-07-23,2025,30,2025-07-23 16:22:30,2025-07-23 18:04:54,0,12052,110,,108.5,6.1,102.4,A02,ISLEM,,,E,0,102.4,0,0,110.7,1021,128.2,1000,6.262,72.9
3017285,906742,IE25906742,2025-07-24,2025,30,2025-07-24 18:45:00,2025-07-24 19:33:00,0,0,0,,50.9,2.9,48,A01,HAZIRLIK,,,E,48,0,0,0,84.2,1022,43.2,1000,6.401,312.2
3017286,906742,IE25906742,2025-07-24,2025,30,2025-07-24 19:33:00,2025-07-24 20:55:24,0,11825,183,,87.3,4.9,82.4,A02,ISLEM,,,E,0,82.4,0,14.3,67.5,1022,43.2,1000,6.401,313.7
3017287,906742,IE25906742,2025-07-24,2025,30,2025-07-24 20:55:24,2025-07-24 21:40:48,0,0,0,Elektrik Arızası,48.1,2.7,45.4,A03,DURMA,AR02,Elektrik Arızası,H,0,0,45.4,0,82,1022,43.2,1000,6.401,217
3017288,906743,IE25906743,2025-07-25,2025,30,2025-07-25 09:15:00,2025-07-25 10:59:24,0,0,0,,110.7,6.3,104.4,A01,HAZIRLIK,,,E,104.4,0,0,0,41.4,1023,94,1000,5.088,151
3017289,906743,IE25906743,2025-07-25,2025,30,2025-07-25 10:59:24,2025-07-25 11:47:06,0,11818,344,,50.6,2.9,47.7,A02,ISLEM,,,E,0,47.7,0,0,51.1,1023,94,1000,5.088,164.5
3017290,906744,IE25906744,2025-07-26,2025,30,2025-07-26 17:15:00,2025-07-26 17:35:36,0,0,0,,21.8,1.2,20.6,A01,HAZIRLIK,,,E,20.6,0,0,0,40.9,1024,18.5,1000,4.578,81.8
3017291,906744,IE25906744,2025-07-26,2025,30,2025-07-26 17:35:36,2025-07-26 18:18:18,0,12180,256,,45.3,2.6,42.7,A02,ISLEM,,,E,0,42.7,0,5.4,42.9,1024,18.5,1000,4.578,66.5
3017292,906745,IE25906745,2025-10-07,2025,41,2025-10-07 12:15:00,2025-10-07 13:12:36,0,0,0,,61.1,3.5,57.6,A01,HAZIRLIK,,,E,57.6,0,0,0,42.5,1025,51.8,1000,4.325,187.3
3017293,906745,IE25906745,2025-10-07,2025,41,2025-10-07 13:12:36,2025-10-07 13:51:42,0,11756,475,,41.4,2.3,39.1,A02,ISLEM,,,E,0,39.1,0,18.5,33.9,1025,51.8,1000,4.325,261.5
3017294,906745,IE25906745,2025-10-07,2025,41,2025-10-07 13:51:42,2025-10-07 14:37:30,0,0,0,Kalıp Değişimi,48.5,2.7,45.8,A03,DURMA,AR01,Kalıp Değişimi,H,0,0,45.8,0,41,1025,51.8,1000,4.325,172.5
3017295,906746,IE25906746,2025-10-08,2025,41,2025-10-08 12:00:00,2025-10-08 12:52:30,0,0,0,,55.6,3.1,52.5,A01,HAZIRLIK,,,E,52.5,0,0,0,37.3,1026,47.2,1000,4.727,156.1
3017296,906746,IE25906746,2025-10-08,2025,41,2025-10-08 12:52:30,2025-10-08 13:33:48,0,12258,406,,43.8,2.5,41.3,A02,ISLEM,,,E,0,41.3,0,0.9,44.3,1026,47.2,1000,4.727,277.3
3017297,906746,IE25906746,2025-10-08,2025,41,2025-10-08 13:33:48,2025-10-08 14:18:24,0,0,0,Ayar / Numune Onayı,47.3,2.7,44.6,A03,DURMA,AR05,Ayar / Numune Onayı,H,0,0,44.6,0,40,1026,47.2,1000,4.727,53.3
3017298,906747,IE25906747,2025-10-09,2025,41,2025-10-09 15:15:00,2025-10-09 15:49:54,0,0,0,,37,2.1,34.9,A01,HAZIRLIK,,,E,34.9,0,0,0,52.6,1027,31.4,1000,4.58,144.9
3017299,906747,IE25906747,2025-10-09,2025,41,2025-10-09 15:49:54,2025-10-09 16:40:30,0,11859,219,,53.6,3,50.6,A02,ISLEM,,,E,0,50.6,0,6.9,46.9,1027,31.4,1000,4.58,315.3
3017300,906747,IE25906747,2025-10-09,2025,41,2025-10-09 16:40:30,2025-10-09 17:12:30,0,0,0,Kalite Duruşu,33.9,1.9,32,A03,DURMA,AR11,Kalite Duruşu,H,0,0,32,0,55.1,1027,31.4,1000,4.58,308.1
3017301,906748,IE26906748,2026-04-18,2026,16,2026-04-18 08:00:00,2026-04-18 09:49:48,0,0,0,,116.4,6.6,109.8,A01,HAZIRLIK,,,E,109.8,0,0,0,23.7,1028,98.8,1000,13.497,170.2
3017302,906748,IE26906748,2026-04-18,2026,16,2026-04-18 09:49:48,2026-04-18 10:13:48,0,3807,50,,25.4,1.4,24,A02,ISLEM,,,E,0,24,0,39.6,25,1028,98.8,1000,13.497,199.1
3017303,906748,IE26906748,2026-04-18,2026,16,2026-04-18 10:13:48,2026-04-18 10:57:18,0,0,0,Hidrolik Kaçak,46.1,2.6,43.5,A03,DURMA,AR04,Hidrolik Kaçak,H,0,0,43.5,0,21,1028,98.8,1000,13.497,305.1
3017304,906749,IE26906749,2026-04-19,2026,16,2026-04-19 15:30:00,2026-04-19 17:39:00,0,0,0,,136.7,7.7,129,A01,HAZIRLIK,,,E,129,0,0,0,12.6,1029,116.1,1000,14.322,225.5
3017305,906749,IE26906749,2026-04-19,2026,16,2026-04-19 17:39:00,2026-04-19 17:52:42,0,3982,40,,14.5,0.8,13.7,A02,ISLEM,,,E,0,13.7,0,0.6,12.6,1029,116.1,1000,14.322,79.2
3017306,906749,IE26906749,2026-04-19,2026,16,2026-04-19 17:52:42,2026-04-19 18:25:24,0,0,0,Planlı Bakım,34.7,2,32.7,A03,DURMA,AR08,Planlı Bakım,H,0,0,32.7,0,15,1029,116.1,1000,14.322,184.4
3017307,906750,IE26906750,2026-04-20,2026,17,2026-04-20 10:00:00,2026-04-20 10:28:18,0,0,0,,30,1.7,28.3,A01,HAZIRLIK,,,E,28.3,0,0,0,32.7,1030,25.5,1000,12.678,227.5
3017308,906750,IE26906750,2026-04-20,2026,17,2026-04-20 10:28:18,2026-04-20 11:00:18,0,4010,33,,33.9,1.9,32,A02,ISLEM,,,E,0,32,0,19.9,35.1,1030,25.5,1000,12.678,258.1
3017309,906750,IE26906750,2026-04-20,2026,17,2026-04-20 11:00:18,2026-04-20 11:06:42,0,0,0,Ayar / Numune Onayı,6.8,0.4,6.4,A03,DURMA,AR05,Ayar / Numune Onayı,H,0,0,6.4,0,34.6,1030,25.5,1000,12.678,84.8
3017310,906751,IE26906751,2026-04-26,2026,17,2026-04-26 16:15:00,2026-04-26 16:43:00,0,0,0,,29.7,1.7,28,A01,HAZIRLIK,,,E,28,0,0,0,40.8,1031,25.2,1000,5.317,157.3
3017311,906751,IE26906751,2026-04-26,2026,17,2026-04-26 16:43:00,2026-04-26 17:26:24,0,11993,297,,46,2.6,43.4,A02,ISLEM,,,E,0,43.4,0,2,45.4,1031,25.2,1000,5.317,78.6
3017312,906752,IE26906752,2026-04-27,2026,18,2026-04-27 15:00:00,2026-04-27 17:23:30,0,0,0,,152.1,8.6,143.5,A01,HAZIRLIK,,,E,143.5,0,0,0,56.7,1032,129.2,1000,5.694,297
3017313,906752,IE26906752,2026-04-27,2026,18,2026-04-27 17:23:30,2026-04-27 18:27:18,0,12121,272,,67.6,3.8,63.8,A02,ISLEM,,,E,0,63.8,0,0,54.9,1032,129.2,1000,5.694,206
3017314,906753,IE26906753,2026-04-28,2026,18,2026-04-28 09:45:00,2026-04-28 10:31:48,0,0,0,,49.6,2.8,46.8,A01,HAZIRLIK,,,E,46.8,0,0,0,172.2,1033,42.1,1000,5.371,113.5
3017315,906753,IE26906753,2026-04-28,2026,18,2026-04-28 10:31:48,2026-04-28 13:16:54,0,11722,365,,175,9.9,165.1,A02,ISLEM,,,E,0,165.1,0,3.6,152,1033,42.1,1000,5.371,313.5
3017316,906753,IE26906753,2026-04-28,2026,18,2026-04-28 13:16:54,2026-04-28 13:29:48,0,0,0,Malzeme Bekleme,13.7,0.8,12.9,A03,DURMA,AR06,Malzeme Bekleme,H,0,0,12.9,0,136,1033,42.1,1000,5.371,297.1
3017317,906754,IE26906754,2026-04-29,2026,18,2026-04-29 16:45:00,2026-04-29 18:42:54,0,0,0,,125,7.1,117.9,A01,HAZIRLIK,,,E,117.9,0,0,0,68.4,1034,106.1,1000,5.947,171.6
3017318,906754,IE26906754,2026-04-29,2026,18,2026-04-29 18:42:54,2026-04-29 19:46:06,0,12071,424,,67,3.8,63.2,A02,ISLEM,,,E,0,63.2,0,18.3,55.8,1034,106.1,1000,5.947,185.8
3017319,906754,IE26906754,2026-04-29,2026,18,2026-04-29 19:46:06,2026-04-29 20:15:30,0,0,0,Elektrik Arızası,31.2,1.8,29.4,A03,DURMA,AR02,Elektrik Arızası,H,0,0,29.4,0,55.5,1034,106.1,1000,5.947,175
3017320,906755,IE26906755,2026-05-02,2026,18,2026-05-02 15:30:00,2026-05-02 17:23:48,0,0,0,,120.6,6.8,113.8,A01,HAZIRLIK,,,E,113.8,0,0,0,2.5,1035,102.4,1000,157.663,82.2
3017321,906755,IE26906755,2026-05-02,2026,18,2026-05-02 17:23:48,2026-05-02 17:26:12,0,242,5,,2.5,0.1,2.4,A02,ISLEM,,,E,0,2.4,0,0,2.5,1035,102.4,1000,157.663,151.8
3017322,906756,IE26906756,2026-05-03,2026,18,2026-05-03 06:45:00,2026-05-03 07:11:00,0,0,0,,27.6,1.6,26,A01,HAZIRLIK,,,E,26,0,0,0,2.5,1036,23.4,1000,194.941,115.9
3017323,906756,IE26906756,2026-05-03,2026,18,2026-05-03 07:11:00,2026-05-03 07:13:36,0,247,3,,2.8,0.2,2.6,A02,ISLEM,,,E,0,2.6,0,2.5,2.4,1036,23.4,1000,194.941,230.4
3017324,906756,IE26906756,2026-05-03,2026,18,2026-05-03 07:13:36,2026-05-03 07:30:54,0,0,0,Mekanik Arıza,18.3,1,17.3,A03,DURMA,AR03,Mekanik Arıza,H,0,0,17.3,0,2.4,1036,23.4,1000,194.941,287.1
3017325,906757,IE26906757,2026-05-04,2026,19,2026-05-04 20:45:00,2026-05-04 22:24:54,0,0,0,,105.9,6,99.9,A01,HAZIRLIK,,,E,99.9,0,0,0,0.9,1037,89.9,1000,166.633,220.2
3017326,906757,IE26906757,2026-05-04,2026,19,2026-05-04 22:24:54,2026-05-04 22:25:48,0,244,9,,1,0.1,0.9,A02,ISLEM,,,E,0,0.9,0,15.9,0.8,1037,89.9,1000,166.633,112
