ID,YIL,HAFTA,GRUP,TOPLAM
907106,2025,31,KESIM,302.2
907107,2025,31,DIJITAL,189.5
907108,2025,31,PRES,618.1
907109,2025,31,MONTAJ,217.5
907110,2025,44,KESIM,263.8
907111,2025,44,PRES,264.9
907112,2025,44,MONTAJ,267.9
907113,2025,27,KESIM,312.6
907114,2025,27,PRES,237.6
907115,2025,27,MONTAJ,497.6
907116,2025,47,KESIM,500.4
907117,2025,47,MATBAA,152.9
907118,2025,48,PRES,264.1
907119,2025,48,MONTAJ,603.1
907120,2025,48,KESIM,162.8
907121,2025,48,MATBAA,402.9
907122,2025,48,MONTAJ,251
907123,2026,30,KESIM,525.1
907124,2026,30,MATBAA,420.4
907125,2026,30,MONTAJ,261.1
907126,2025,26,KESIM,508.5
907127,2025,26,PRES,354.4
907128,2025,26,MONTAJ,584
907129,2026,9,KESIM,331
907130,2026,9,PRES,259.8
907131,2026,9,MONTAJ,200.5
907132,2026,15,KESIM,452.7
907133,2026,15,MATBAA,418.6
907134,2026,15,PRES,603
907135,2026,16,MONTAJ,282.6
907136,2026,22,KESIM,527.9
907137,2026,22,DIJITAL,541.8
907138,2026,22,PRES,411.4
907139,2026,23,MONTAJ,456.1
907140,2025,30,KESIM,574
907141,2025,30,MATBAA,125.7
907142,2025,30,MONTAJ,441.1
907143,2026,12,KESIM,505
907144,2026,12,DIJITAL,422.4
907145,2026,12,PRES,398.4
907146,2026,12,MONTAJ,229.5
907147,2025,29,KESIM,122.1
907148,2025,29,MATBAA,297.5
907149,2025,29,PRES,429.8
907150,2025,29,MONTAJ,159.4
907151,2025,47,KESIM,247.2
907152,2025,47,MATBAA,534.5
907153,2025,47,MONTAJ,488.9
907154,2026,25,KESIM,532.8
907155,2026,25,MATBAA,350.8
907156,2026,25,PRES,293.6
907157,2026,25,MONTAJ,157.1
907158,2025,42,KESIM,334.9
907159,2025,42,DIJITAL,503
907160,2025,42,PRES,445.7
907161,2025,42,MONTAJ,633.2
907162,2025,52,KESIM,348.8
907163,2025,52,DIJITAL,315.6
907164,2025,52,PRES,333.4
907165,2025,1,MONTAJ,169.9
907166,2025,30,KESIM,198.6
907167,2025,30,MATBAA,584.9
907168,2025,30,MONTAJ,217.3
907169,2025,43,KESIM,504.6
907170,2025,43,DIJITAL,302.2
907171,2025,43,PRES,319.3
907172,2025,43,MONTAJ,432
907173,2025,29,KESIM,406.4
907174,2025,29,PRES,534.9
907175,2025,29,MONTAJ,538.7
907176,2026,25,KESIM,478.6
907177,2026,26,MATBAA,344.5
907178,2026,26,MONTAJ,564.4
907182,2025,31,KESIM,311.3
907183,2025,31,MATBAA,351.1
907184,2025,31,MONTAJ,450.1
907185,2025,50,KESIM,409.8
907186,2025,51,DIJITAL,232.8
907187,2025,51,PRES,122.1
907188,2025,51,MONTAJ,533.4
907189,2026,8,KESIM,397.1
907190,2026,8,PRES,146.5
907191,2026,8,MONTAJ,246
907192,2025,52,KESIM,371.5
907193,2025,52,MATBAA,544.3
907194,2025,52,PRES,558.5
907195,2025,52,MONTAJ,455.4
907196,2025,27,KESIM,131.6
907197,2025,27,PRES,411.8
907198,2025,27,MONTAJ,490.5
907199,2026,28,KESIM,567.7
907200,2026,28,DIJITAL,422.3
907201,2026,29,PRES,610.8
907202,2026,29,MONTAJ,380.7
907203,2026,28,KESIM,605.1
907204,2026,28,PRES,146.3
907205,2026,28,MONTAJ,348.6
907206,2025,36,KESIM,151.6
907207,2025,36,MATBAA,319.6
907208,2025,36,PRES,266
907209,2025,36,MONTAJ,442.5
907213,2026,17,KESIM,236
907214,2026,17,MATBAA,522.9
907215,2026,18,PRES,181.5
907216,2026,18,MONTAJ,380.1
907217,2025,41,KESIM,525.5
907218,2025,41,PRES,635.7
907219,2025,41,MONTAJ,523.2
907220,2026,18,KESIM,496.5
907221,2026,18,MATBAA,251.9
907222,2026,18,MONTAJ,283.8
907223,2025,29,KESIM,592.4
907224,2025,29,MATBAA,474.5
907225,2025,29,MONTAJ,295.2
907226,2025,38,KESIM,605.8
907227,2025,38,MATBAA,420.4
907228,2025,38,MONTAJ,155.5
907229,2026,19,KESIM,431.2
907230,2026,20,MATBAA,468.2
907231,2026,20,MONTAJ,285.8
907232,2025,44,KESIM,448.6
907233,2025,44,PRES,260
907234,2025,45,MONTAJ,137.6
907235,2025,34,KESIM,431.7
907236,2025,34,DIJITAL,613.1
907237,2025,35,PRES,436.1
907238,2025,35,MONTAJ,434.8
907239,2025,51,KESIM,231.6
907240,2025,51,MATBAA,589
907241,2025,51,MONTAJ,221.8
907242,2025,28,KESIM,519.1
907243,2025,28,MATBAA,341.8
907244,2025,28,PRES,218.4
907245,2025,29,MONTAJ,169.2
907246,2025,50,KESIM,329.9
907247,2025,50,MATBAA,187.5
907248,2025,50,MONTAJ,141.5
907249,2026,28,KESIM,248
907250,2026,28,MATBAA,312.7
907251,2026,29,MONTAJ,129.9
907252,2026,23,KESIM,223.6
907253,2026,23,PRES,564.9
907254,2026,23,MONTAJ,432.3
907255,2026,24,KESIM,189.6
907256,2026,24,PRES,138.6
907257,2026,24,MONTAJ,155.5
907258,2025,38,KESIM,168
907259,2025,38,MATBAA,588.8
907260,2025,38,PRES,513.7
907261,2025,38,MONTAJ,379.9
907262,2025,34,KESIM,159.5
907263,2025,34,MATBAA,621
907264,2025,34,MONTAJ,544.5
907265,2026,30,KESIM,358.8
907266,2026,30,MATBAA,541.5
907267,2026,31,MONTAJ,414.8
907268,2026,22,KESIM,574.2
907269,2026,23,MATBAA,339.3
907270,2026,23,PRES,238.9
907271,2026,23,MONTAJ,589.5
907272,2026,10,KESIM,192.1
907273,2026,10,DIJITAL,343.9
907274,2026,11,PRES,625.1
907275,2026,11,MONTAJ,311.1
907276,2026,25,KESIM,593.8
907277,2026,25,PRES,294.4
907278,2026,25,MONTAJ,487.8
907279,2026,22,KESIM,640
907280,2026,22,MATBAA,597.3
907281,2026,22,MONTAJ,178.4
907286,2025,34,KESIM,534
907287,2025,34,DIJITAL,180.3
907288,2025,34,PRES,521.3
907289,2025,35,MONTAJ,411
907290,2025,49,KESIM,214.1
907291,2025,49,MATBAA,494.2
907292,2025,49,MONTAJ,288.3
907293,2026,22,KESIM,556.6
907294,2026,22,PRES,576.2
907295,2026,22,MONTAJ,286.6
907296,2026,11,KESIM,380.4
907297,2026,11,PRES,138.2
907298,2026,11,MONTAJ,453.5
907299,2025,47,KESIM,215.2
907300,2025,47,MATBAA,632.1
907301,2025,47,PRES,487
907302,2025,48,MONTAJ,220.7
907303,2025,36,KESIM,489
907304,2025,36,DIJITAL,367.6
907305,2025,37,PRES,484.7
907306,2025,37,MONTAJ,226.8
907307,2025,30,KESIM,428.6
907308,2025,30,DIJITAL,453.6
907309,2025,30,PRES,375.8
907310,2025,31,MONTAJ,560.4
907311,2026,20,KESIM,496.5
907312,2026,20,PRES,562.3
907313,2026,20,MONTAJ,306.5
907314,2025,30,KESIM,446.8
907315,2025,30,PRES,534.2
907316,2025,30,MONTAJ,527.4
907317,2025,29,KESIM,396.8
907318,2025,29,MATBAA,478
907319,2025,29,PRES,618.5
907320,2025,30,MONTAJ,230.3
907321,2026,17,KESIM,136.4
907322,2026,17,MATBAA,179.7
907323,2026,17,PRES,392.1
907324,2026,17,MONTAJ,367.2
907325,2025,29,KESIM,477.5
907326,2025,30,PRES,383.5
907327,2025,30,MONTAJ,269.4
907328,2026,17,KESIM,320.5
907329,2026,17,MATBAA,183
907330,2026,18,PRES,374.1
907331,2026,18,MONTAJ,155.2
907332,2025,43,KESIM,461
907333,2025,43,MATBAA,392.5
907334,2025,43,PRES,563.2
907335,2025,43,MONTAJ,173.8
907336,2026,13,KESIM,204.8
907337,2026,14,DIJITAL,300.4
907338,2026,14,PRES,605.1
907339,2026,14,MONTAJ,321.3
907340,2026,25,KESIM,172.6
907341,2026,25,MATBAA,449.3
907342,2026,25,PRES,596.1
907343,2026,25,MONTAJ,210.9
907344,2025,30,KESIM,162.6
907345,2025,30,MATBAA,276.7
907346,2025,30,PRES,266.7
907347,2025,31,MONTAJ,625.3
907348,2025,30,KESIM,129.9
907349,2025,30,DIJITAL,297.5
907350,2025,30,PRES,224.1
907351,2025,30,MONTAJ,463.2
907352,2025,42,KESIM,307.2
907353,2025,42,PRES,276.7
907354,2025,43,MONTAJ,210.4
907355,2026,27,KESIM,440.6
907356,2026,27,DIJITAL,282.6
907357,2026,28,PRES,587.3
907358,2026,28,MONTAJ,438.7
907359,2026,27,KESIM,545.9
907360,2026,27,DIJITAL,152.5
907361,2026,28,PRES,141.6
907362,2026,28,MONTAJ,190.6
907363,2026,24,KESIM,293.8
907364,2026,25,MATBAA,172.7
907365,2026,25,MONTAJ,477.5
907366,2025,28,KESIM,200.4
907367,2025,28,DIJITAL,371.5
907368,2025,28,PRES,341
907369,2025,28,MONTAJ,206.4
907370,2026,2,KESIM,189
907371,2026,2,MATBAA,190.8
907372,2026,2,MONTAJ,633.9
907373,2025,46,KESIM,197.3
907374,2025,46,MATBAA,257.6
907375,2025,46,MONTAJ,326.5
907376,2026,23,KESIM,606.5
907377,2026,23,MATBAA,312.3
907378,2026,23,PRES,602.1
907379,2026,23,MONTAJ,267.6
907380,2025,52,KESIM,359.6
907381,2025,52,MATBAA,605.2
907382,2025,52,MONTAJ,517.6
907383,2025,27,KESIM,435.8
907384,2025,27,DIJITAL,573.3
907385,2025,27,PRES,412
907386,2025,27,MONTAJ,639.1
907387,2026,17,KESIM,342.7
907388,2026,17,MATBAA,394.3
907389,2026,17,MONTAJ,608.6
907390,2025,30,KESIM,347.7
907391,2025,30,DIJITAL,122.4
907392,2025,30,PRES,192.1
907393,2025,31,MONTAJ,385.1
907394,2026,22,KESIM,534.1
907395,2026,22,MATBAA,553
907396,2026,23,MONTAJ,412.6
907401,2026,11,KESIM,304.6
907402,2026,11,MATBAA,241.8
907403,2026,11,PRES,398.9
907404,2026,11,MONTAJ,174.3
907405,2026,2,KESIM,189.2
907406,2026,2,PRES,558.8
907407,2026,2,MONTAJ,450.2
907408,2026,27,KESIM,634.6
907409,2026,27,MATBAA,585.4
907410,2026,28,MONTAJ,309.9
907411,2025,38,KESIM,285.2
907412,2025,38,MATBAA,468.5
907413,2025,39,PRES,481.1
907414,2025,39,MONTAJ,563.6
907415,2025,45,KESIM,285.3
907416,2025,45,DIJITAL,451.9
907417,2025,45,PRES,432.6
907418,2025,45,MONTAJ,487.8
907419,2025,27,KESIM,299.7
907420,2025,27,PRES,520.7
907421,2025,27,MONTAJ,403.8
907422,2026,18,KESIM,153.4
907423,2026,18,MATBAA,543
907424,2026,18,MONTAJ,166.8
907425,2026,16,KESIM,638.4
907426,2026,16,DIJITAL,304.5
907427,2026,16,PRES,547.1
907428,2026,16,MONTAJ,348.4
907429,2026,20,KESIM,628.1
907430,2026,20,MATBAA,163.5
907431,2026,20,MONTAJ,505.6
907432,2026,17,KESIM,186.3
907433,2026,17,PRES,353.2
907434,2026,17,MONTAJ,545
907435,2025,29,KESIM,163
907436,2025,29,MATBAA,297.9
907437,2025,29,MONTAJ,339.5
907438,2026,18,KESIM,136.7
907439,2026,18,MATBAA,360.1
907440,2026,18,MONTAJ,457.9
907441,2026,29,KESIM,371.9
907442,2026,29,PRES,250.3
907443,2026,30,MONTAJ,201.9
907444,2025,34,KESIM,348.9
907445,2025,34,MATBAA,134.4
907446,2025,34,PRES,545.6
907447,2025,34,MONTAJ,492.8
907448,2026,3,KESIM,478.4
907449,2026,3,MATBAA,271.8
907450,2026,3,MONTAJ,556.7
907451,2026,6,KESIM,262
907452,2026,6,DIJITAL,173.5
907453,2026,7,PRES,450.8
907454,2026,7,MONTAJ,598.5
907455,2026,8,KESIM,532.5
907456,2026,8,MATBAA,535.6
907457,2026,8,PRES,637.5
907458,2026,8,MONTAJ,141.6
907459,2025,30,KESIM,448.6
907460,2025,30,DIJITAL,337.4
907461,2025,30,PRES,360.9
907462,2025,30,MONTAJ,346
907463,2025,49,KESIM,428.2
907464,2025,49,PRES,456.6
907465,2025,49,MONTAJ,293.1
907466,2026,27,KESIM,397.5
907467,2026,27,MATBAA,467.8
907468,2026,28,PRES,638.9
907469,2026,28,MONTAJ,462.8
907470,2025,29,KESIM,544.5
907471,2025,29,PRES,635.1
907472,2025,29,MONTAJ,455.7
907473,2025,30,KESIM,613.9
907474,2025,30,DIJITAL,602.4
907475,2025,31,PRES,131.7
907476,2025,31,MONTAJ,348.9
907477,2026,8,KESIM,336.5
907478,2026,8,MATBAA,419.6
907479,2026,8,MONTAJ,499
907480,2026,25,KESIM,247.8
907481,2026,25,DIJITAL,480.8
907482,2026,25,PRES,586.4
907483,2026,25,MONTAJ,413
907484,2025,27,KESIM,151.6
907485,2025,27,MATBAA,254.2
907486,2025,27,MONTAJ,566.8
907487,2026,18,KESIM,273.7
907488,2026,18,MATBAA,277.7
907489,2026,19,PRES,508.5
907490,2026,19,MONTAJ,300.6
907491,2026,22,KESIM,287.8
907492,2026,22,MATBAA,255.1
907493,2026,22,MONTAJ,421.2
907494,2025,42,KESIM,199.2
907495,2025,42,MATBAA,479.5
907496,2025,42,MONTAJ,372.4
907497,2025,40,KESIM,145.2
907498,2025,40,MATBAA,160.8
907499,2025,40,MONTAJ,315.1
907500,2026,8,KESIM,495
907501,2026,8,DIJITAL,132.4
907502,2026,8,PRES,407.4
907503,2026,8,MONTAJ,587.1
907504,2025,37,KESIM,131.5
907505,2025,37,DIJITAL,619.1
907506,2025,37,PRES,563.6
907507,2025,37,MONTAJ,342.8
907508,2026,23,KESIM,144
907509,2026,23,MATBAA,194.9
907510,2026,23,PRES,349.6
907511,2026,23,MONTAJ,242.5
907512,2025,40,KESIM,365
907513,2025,41,MATBAA,633.8
907514,2025,41,MONTAJ,190.4
907515,2025,48,KESIM,252.6
907516,2025,48,PRES,319.2
907517,2025,49,MONTAJ,184.3
907518,2026,19,KESIM,204.2
907519,2026,19,MATBAA,345.8
907520,2026,19,MONTAJ,553.6
907521,2025,38,KESIM,278.5
907522,2025,38,MATBAA,377.6
907523,2025,38,MONTAJ,575
907527,2026,14,KESIM,248.5
907528,2026,14,MATBAA,191
907529,2026,15,PRES,619.6
907530,2026,15,MONTAJ,208.4
907531,2026,29,KESIM,330.4
907532,2026,29,MATBAA,610.9
907533,2026,29,MONTAJ,563.3
907534,2025,49,KESIM,577.8
907535,2025,49,MATBAA,616.4
907536,2025,49,PRES,427.4
907537,2025,49,MONTAJ,368.2
907538,2025,49,KESIM,632.6
907539,2025,49,DIJITAL,570.5
907540,2025,49,PRES,423
907541,2025,49,MONTAJ,587.9
907542,2026,18,KESIM,474.1
907543,2026,18,PRES,618.8
907544,2026,19,MONTAJ,448.1
907545,2026,13,KESIM,502.2
907546,2026,13,PRES,570.9
907547,2026,13,MONTAJ,183.5
907548,2025,40,KESIM,230.4
907549,2025,41,MATBAA,153.6
907550,2025,41,PRES,373.1
907551,2025,41,MONTAJ,354.9
907552,2026,25,KESIM,569.3
907553,2026,25,MATBAA,635.8
907554,2026,25,PRES,618.5
907555,2026,25,MONTAJ,175.6
907556,2026,31,KESIM,208.6
907557,2026,31,MATBAA,599.9
907559,2025,47,KESIM,392
907560,2025,47,MATBAA,306.4
907561,2025,47,MONTAJ,304.2
907562,2026,22,KESIM,291.1
907563,2026,22,MATBAA,175
907564,2026,22,PRES,556
907565,2026,22,MONTAJ,536.7
907566,2025,44,KESIM,487.2
907567,2025,44,MATBAA,596.7
907568,2025,44,MONTAJ,363.7
907569,2025,34,KESIM,583.8
907570,2025,34,DIJITAL,437.4
907571,2025,34,PRES,228.8
907572,2025,34,MONTAJ,563.9
907573,2026,27,KESIM,335.1
907574,2026,27,MATBAA,506.2
907575,2026,28,PRES,457.7
907576,2026,28,MONTAJ,539.3
907580,2025,49,KESIM,476.6
907581,2025,49,MATBAA,364.9
907582,2025,49,MONTAJ,166.8
907583,2026,5,KESIM,232.1
907584,2026,5,DIJITAL,553.4
907585,2026,6,PRES,309.4
907586,2026,6,MONTAJ,506.8
907587,2026,13,KESIM,186.3
907588,2026,13,PRES,413.2
907589,2026,13,MONTAJ,632.5
907590,2026,25,KESIM,138.3
907591,2026,25,PRES,311.5
907592,2026,26,MONTAJ,600.9
907593,2026,26,KESIM,359.9
907594,2026,26,PRES,517.9
907595,2026,26,MONTAJ,233.9
907596,2025,47,KESIM,130.1
907597,2025,47,MATBAA,458.7
907598,2025,47,PRES,474.7
907599,2025,47,MONTAJ,178.8
907600,2026,20,KESIM,154.4
907601,2026,20,PRES,327.5
907602,2026,20,MONTAJ,306.7
907603,2025,34,KESIM,146.2
907604,2025,34,MATBAA,537.2
907605,2025,35,MONTAJ,358.8
907606,2026,30,KESIM,301.1
907607,2026,30,DIJITAL,377.8
907608,2026,31,PRES,634.1
907609,2026,31,MONTAJ,559.8
907610,2026,2,KESIM,122.3
907611,2026,2,MATBAA,493.5
907612,2026,3,MONTAJ,268
907613,2026,28,KESIM,371
907614,2026,28,MATBAA,250
907615,2026,28,PRES,388.7
907616,2026,28,MONTAJ,400
907617,2026,27,KESIM,372.4
907618,2026,27,PRES,507.9
907619,2026,27,MONTAJ,191.9
907620,2025,29,KESIM,273.6
907621,2025,29,MATBAA,145.9
907622,2025,30,PRES,400.6
907623,2025,30,MONTAJ,250
907624,2026,30,KESIM,254.4
907625,2026,30,MATBAA,465
907626,2026,30,MONTAJ,293.2
907627,2026,11,KESIM,568.7
907628,2026,11,MATBAA,630.4
907629,2026,11,PRES,327.3
907630,2026,11,MONTAJ,347.6
907631,2026,31,KESIM,559.8
907634,2026,27,KESIM,420.9
907635,2026,27,MATBAA,604.3
907636,2026,27,PRES,380
907637,2026,28,MONTAJ,452.9
907638,2026,13,KESIM,469.3
907639,2026,13,MATBAA,321
907640,2026,13,MONTAJ,579.4
907641,2025,30,KESIM,299.3
907642,2025,30,DIJITAL,142.6
907643,2025,30,PRES,500.7
907644,2025,30,MONTAJ,584
907645,2026,9,KESIM,209.4
907646,2026,9,DIJITAL,304.3
907647,2026,9,PRES,614.6
907648,2026,10,MONTAJ,572.4
907649,2026,19,KESIM,540.5
907650,2026,20,PRES,265.7
907651,2026,20,MONTAJ,485.6
907652,2025,40,KESIM,210
907653,2025,40,MATBAA,362.8
907654,2025,40,MONTAJ,219.5
907655,2026,15,KESIM,490.1
907656,2026,15,PRES,311.5
907657,2026,15,MONTAJ,377.1
907658,2026,12,KESIM,521.7
907659,2026,12,MATBAA,323.3
907660,2026,12,MONTAJ,144.5
907661,2026,20,KESIM,134.4
907662,2026,20,PRES,358.3
907663,2026,20,MONTAJ,567.1
907664,2026,27,KESIM,221.8
907665,2026,27,PRES,374.9
907666,2026,27,MONTAJ,326.5
907667,2025,43,KESIM,608.7
907668,2025,43,MATBAA,541.4
907669,2025,43,MONTAJ,543.3
907670,2026,20,KESIM,482.4
907671,2026,20,MATBAA,515.1
907672,2026,20,PRES,391.1
907673,2026,20,MONTAJ,334.7
907674,2025,33,KESIM,333
907675,2025,33,MATBAA,343.7
907676,2025,33,MONTAJ,498.1
907677,2026,10,KESIM,495.2
907678,2026,10,DIJITAL,209.8
907679,2026,10,PRES,371.9
907680,2026,10,MONTAJ,559.5
907681,2025,31,KESIM,353.5
907682,2025,31,DIJITAL,511.2
907683,2025,32,PRES,338.7
907684,2025,32,MONTAJ,369
907685,2025,52,KESIM,587.3
907686,2025,52,MATBAA,538.4
907687,2025,52,PRES,449.3
907688,2025,52,MONTAJ,400.6
907689,2025,32,KESIM,590.5
907690,2025,32,MATBAA,355.6
907691,2025,32,MONTAJ,541.2
907692,2026,4,KESIM,361.8
907693,2026,4,DIJITAL,305.1
907694,2026,4,PRES,586.1
907695,2026,4,MONTAJ,585.1
907704,2026,9,KESIM,235.9
907705,2026,9,MATBAA,335.2
907706,2026,9,MONTAJ,219.9
907707,2026,19,KESIM,196
907708,2026,19,MATBAA,160
907709,2026,20,MONTAJ,257.1
907710,2025,50,KESIM,177.3
907711,2025,51,DIJITAL,125.5
907712,2025,51,PRES,397
907713,2025,51,MONTAJ,537.7
907714,2026,21,KESIM,279
907715,2026,21,PRES,523.1
907716,2026,22,MONTAJ,442.9
907717,2026,21,KESIM,498.7
907718,2026,21,MATBAA,296.2
907719,2026,21,PRES,483.2
907720,2026,21,MONTAJ,374.7
907721,2026,15,KESIM,123.2
907722,2026,16,MATBAA,462.5
907723,2026,16,PRES,163.9
907724,2026,16,MONTAJ,334.9
907725,2026,26,KESIM,361.3
907726,2026,26,MATBAA,393.2
907727,2026,26,PRES,395.4
907728,2026,26,MONTAJ,571.6
907729,2025,46,KESIM,589.8
907730,2025,47,MATBAA,414
907731,2025,47,PRES,178.2
907732,2025,47,MONTAJ,268
907737,2026,28,KESIM,284.9
907738,2026,28,PRES,290.1
907739,2026,28,MONTAJ,525.6
907740,2026,25,KESIM,522.1
907741,2026,25,MATBAA,321.3
907742,2026,25,MONTAJ,489
907743,2025,30,KESIM,364.1
907744,2025,30,PRES,618.2
907745,2025,30,MONTAJ,638.8
907746,2026,20,KESIM,335.1
907747,2026,20,PRES,257.5
907748,2026,20,MONTAJ,524.3
907749,2026,15,KESIM,492.6
907750,2026,15,PRES,527.7
907751,2026,15,MONTAJ,390
907752,2026,11,KESIM,286.8
907753,2026,11,MATBAA,596.2
907754,2026,12,PRES,403.3
907755,2026,12,MONTAJ,416.9
907759,2026,30,KESIM,390.7
907760,2026,30,MATBAA,590.2
907761,2026,30,PRES,139.3
907762,2026,30,MONTAJ,144.9
907763,2025,29,KESIM,620.1
907764,2025,29,PRES,588
907765,2025,29,MONTAJ,177.5
907766,2026,28,KESIM,151.9
907767,2026,29,DIJITAL,173.9
907768,2026,29,PRES,454.1
907769,2026,29,MONTAJ,274.8
907770,2026,12,KESIM,233.7
907771,2026,13,MATBAA,311.3
907772,2026,13,PRES,595.6
907773,2026,13,MONTAJ,165.8
907774,2026,22,KESIM,537.5
907775,2026,22,MATBAA,294.8
907776,2026,22,PRES,137.3
907777,2026,22,MONTAJ,164.2
907778,2025,27,KESIM,400.6
907779,2025,27,DIJITAL,428.9
907780,2025,27,PRES,488.2
907781,2025,27,MONTAJ,446.8
907782,2026,13,KESIM,269
907783,2026,13,MATBAA,192.1
907784,2026,13,MONTAJ,232.6
907785,2026,3,KESIM,491.8
907786,2026,3,MATBAA,411.6
907787,2026,3,MONTAJ,500.9
907788,2026,15,KESIM,161.8
907789,2026,15,MATBAA,206.8
907790,2026,15,MONTAJ,277.4
907791,2026,7,KESIM,280.8
907792,2026,8,PRES,438
907793,2026,8,MONTAJ,504.6
907794,2026,13,KESIM,614.6
907795,2026,13,PRES,181.6
907796,2026,13,MONTAJ,600.5
907801,2025,49,KESIM,201.8
907802,2025,49,PRES,616.8
907803,2025,49,MONTAJ,352.4
907804,2025,1,KESIM,231.1
907805,2025,1,PRES,482.4
907806,2026,1,MONTAJ,596.8
907807,2026,14,KESIM,620.6
907808,2026,14,DIJITAL,255.2
907809,2026,14,PRES,364.9
907810,2026,15,MONTAJ,421
907811,2025,41,KESIM,131
907812,2025,41,MATBAA,502.4
907813,2025,41,PRES,311.7
907814,2025,42,MONTAJ,337.7
907815,2025,48,KESIM,448.1
907816,2025,48,PRES,616.9
907817,2025,49,MONTAJ,203.3
907818,2025,29,KESIM,446.6
907819,2025,29,PRES,591.5
907820,2025,29,MONTAJ,213.2
907821,2026,25,KESIM,318.2
907822,2026,25,DIJITAL,616.4
907823,2026,26,PRES,310.4
907824,2026,26,MONTAJ,496.1
907825,2026,24,KESIM,614.8
907826,2026,24,MATBAA,448.1
907827,2026,25,PRES,415.9
907828,2026,25,MONTAJ,276.6
907829,2026,17,KESIM,395.8
907830,2026,17,PRES,123.5
907831,2026,18,MONTAJ,526.4
907832,2026,21,KESIM,314.2
907833,2026,21,MATBAA,639
907834,2026,21,PRES,554.6
907835,2026,21,MONTAJ,416.3
907836,2025,26,KESIM,180.3
907837,2025,26,MATBAA,393.3
907838,2025,27,MONTAJ,531.3
907839,2025,43,KESIM,346.2
907840,2025,43,PRES,520.8
907841,2025,43,MONTAJ,556.5
907842,2026,15,KESIM,344.5
907843,2026,15,PRES,574
907844,2026,16,MONTAJ,382.3
907845,2026,29,KESIM,287.9
907846,2026,29,MATBAA,528.7
907847,2026,29,PRES,610.5
907848,2026,30,MONTAJ,438.5
907849,2026,20,KESIM,618.7
907850,2026,20,DIJITAL,147.9
907851,2026,20,PRES,612.8
907852,2026,20,MONTAJ,257.9
907853,2025,29,KESIM,394.8
907854,2025,29,MATBAA,139.8
907855,2025,29,PRES,351.7
907856,2025,29,MONTAJ,461.5
907857,2026,4,KESIM,158.3
907858,2026,5,PRES,513.2
907859,2026,5,MONTAJ,552.1
907860,2026,17,KESIM,479.4
907861,2026,17,MATBAA,267.4
907862,2026,18,MONTAJ,556.5
907863,2026,7,KESIM,447.1
907864,2026,7,DIJITAL,266.3
907865,2026,7,PRES,390.5
907866,2026,8,MONTAJ,366.8
907867,2026,30,KESIM,284.8
907868,2026,30,DIJITAL,382.8
907869,2026,30,PRES,397.6
907870,2026,30,MONTAJ,163.9
907871,2025,28,KESIM,238.3
907872,2025,28,DIJITAL,187.8
907873,2025,28,PRES,569.4
907874,2025,28,MONTAJ,562
907875,2026,11,KESIM,264.4
907876,2026,11,MATBAA,522.4
907877,2026,11,PRES,372.9
907878,2026,11,MONTAJ,597.3
907879,2025,32,KESIM,573.2
907880,2025,32,MATBAA,289.1
907881,2025,32,PRES,365.6
907882,2025,32,MONTAJ,141.7
907883,2025,29,KESIM,330.5
907884,2025,29,PRES,436.9
907885,2025,29,MONTAJ,333.9
907886,2025,42,KESIM,292.9
907887,2025,42,MATBAA,347.9
907888,2025,42,MONTAJ,567.9
907889,2025,41,KESIM,525.2
907890,2025,41,PRES,195.5
907891,2025,41,MONTAJ,281.2
907892,2026,20,KESIM,492.2
907893,2026,21,MATBAA,334.5
907894,2026,21,PRES,384.3
907895,2026,21,MONTAJ,275.1
907896,2026,12,KESIM,180.2
907897,2026,12,MATBAA,319.5
907898,2026,12,MONTAJ,499.7
907899,2025,41,KESIM,612.4
907900,2025,41,PRES,493.8
907901,2025,41,MONTAJ,564.4
907902,2026,10,KESIM,448.2
907903,2026,10,DIJITAL,436.3
907904,2026,10,PRES,336.3
907905,2026,10,MONTAJ,409.7
907906,2025,28,KESIM,592.2
907907,2025,29,MATBAA,227.9
907908,2025,29,PRES,446.9
907909,2025,29,MONTAJ,285.8
907910,2025,30,KESIM,172.8
907911,2025,30,MATBAA,419
907912,2025,30,PRES,491.8
907913,2025,30,MONTAJ,224.5
907914,2025,29,KESIM,295.1
907915,2025,29,MATBAA,638.4
907916,2025,30,MONTAJ,250.2
907917,2026,30,KESIM,611.1
907918,2026,31,DIJITAL,443.5
907919,2026,31,PRES,354.5
907920,2026,31,MONTAJ,347.2
907921,2026,7,KESIM,443.2
907922,2026,7,PRES,343.9
907923,2026,7,MONTAJ,365.7
907924,2025,45,KESIM,487.9
907925,2025,46,MATBAA,328.7
907926,2025,46,MONTAJ,228.8
907927,2026,13,KESIM,306.8
907928,2026,13,DIJITAL,433
907929,2026,13,PRES,537.2
907930,2026,13,MONTAJ,438
907931,2026,30,KESIM,600.2
907932,2026,31,MATBAA,429.1
907933,2026,31,MONTAJ,413.5
907934,2026,28,KESIM,242.2
907935,2026,28,MATBAA,582.3
907936,2026,29,PRES,280
907937,2026,29,MONTAJ,448.4
907938,2025,38,KESIM,347.3
907939,2025,38,PRES,468.7
907940,2025,38,MONTAJ,479.5
907941,2025,28,KESIM,269.8
907942,2025,28,PRES,345.2
907943,2025,28,MONTAJ,292.6
907944,2026,29,KESIM,563.7
907945,2026,29,MATBAA,312.4
907946,2026,30,PRES,241.8
907947,2026,30,MONTAJ,607.1
