INCKEYNO,TAKIP_ID,ISEMRINO,STOK_KODU,STOK_ADI,BASLANGICTARIH,BITISTARIHSAAT,SURE,ACIKLAMA,ARIZA_ADI,DEVAM_EDIYOR
4004766,907087,IE25907087,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-12-11 19:09:35,2025-12-11 19:52:23,42.8,Operatör müdahalesi,Kalıp Değişimi,0
4004767,907088,IE25907088,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-12-12 17:16:04,2025-12-12 18:10:16,54.2,Yedek parça bekleniyor,Kalıp Değişimi,0
4004768,907089,IE25907089,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-12-13 13:38:55,2025-12-13 14:16:13,37.3,Kalıp söküldü,Kalıp Değişimi,0
4004769,907091,IE25907091,M00075,YUVARLAK KUTU 094-050 LITOGRAFI 3 PARÇA,2025-10-04 11:03:53,2025-10-04 11:28:29,24.6,Operatör müdahalesi,Kalıp Değişimi,0
4004770,907093,IE26907093,M00020,YUVARLAK KUTU 210-255 LITOGRAFI 2 PARÇA,2026-07-28 17:57:02,2026-07-28 18:45:08,48.1,Kalıp söküldü,Malzeme Bekleme,0
4004771,907094,IE26907094,M00020,YUVARLAK KUTU 210-255 LITOGRAFI 2 PARÇA,2026-07-29 14:47:31,2026-07-29 15:26:19,38.8,Bakım çağrıldı,Kalıp Değişimi,0
4004772,907096,IE26907096,M00004,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,2026-01-17 09:46:24,2026-01-17 10:20:06,33.7,Yedek parça bekleniyor,Kalite Duruşu,0
4004773,907097,IE26907097,M00004,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,2026-01-18 15:34:10,2026-01-18 15:42:10,8,,Planlı Bakım,0
4004774,907103,IE26907103,M00005,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,2026-02-02 11:02:24,2026-02-02 11:54:42,52.3,Operatör müdahalesi,Kalıp Değişimi,0
4004775,907104,IE26907104,M00005,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,2026-02-03 09:33:16,2026-02-03 09:58:40,25.4,,Personel Yetersizliği,0
4004776,907105,IE26907105,M00005,DIKDORTGEN KUTU 145-095 MAT LAK 2 PARÇA,2026-02-04 19:39:08,2026-02-04 20:02:20,23.2,Bakım çağrıldı,Sac Sıkışması,0
4004777,907106,IE25907106,M00147,YUVARLAK KUTU 094-050 MAT LAK 3 PARÇA,2025-07-30 10:09:27,2025-07-30 10:53:09,43.7,Bakım çağrıldı,Kalıp Değişimi,0
4004778,907107,IE25907107,M00147,YUVARLAK KUTU 094-050 MAT LAK 3 PARÇA,2025-07-31 15:48:51,2025-07-31 16:16:45,27.9,,Kalıp Değişimi,0
4004779,907109,IE25907109,M00147,YUVARLAK KUTU 094-050 MAT LAK 3 PARÇA,2025-08-02 06:56:10,2025-08-02 07:25:28,29.3,Yedek parça bekleniyor,Ayar / Numune Onayı,0
4004780,907110,IE25907110,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-10-27 17:10:55,2025-10-27 17:37:01,26.1,Yedek parça bekleniyor,Sac Sıkışması,0
4004781,907112,IE25907112,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-10-29 06:31:32,2025-10-29 06:46:50,15.3,Operatör müdahalesi,Mekanik Arıza,0
4004782,907116,IE25907116,M00308,KOSELI SIVAMA KUTU 210-080 HAM TENEKE 3 PARÇA,2025-11-22 12:54:58,2025-11-22 14:00:40,65.7,Yedek parça bekleniyor,Elektrik Arızası,0
4004783,907117,IE25907117,M00308,KOSELI SIVAMA KUTU 210-080 HAM TENEKE 3 PARÇA,2025-11-23 15:19:55,2025-11-23 15:39:43,19.8,Yedek parça bekleniyor,Planlı Bakım,0
4004784,907118,IE25907118,M00308,KOSELI SIVAMA KUTU 210-080 HAM TENEKE 3 PARÇA,2025-11-24 17:36:17,2025-11-24 18:29:23,53.1,,Ayar / Numune Onayı,0
4004785,907119,IE25907119,M00308,KOSELI SIVAMA KUTU 210-080 HAM TENEKE 3 PARÇA,2025-11-25 13:49:44,2025-11-25 14:04:14,14.5,Bakım çağrıldı,Kalıp Değişimi,0
4004786,907120,IE25907120,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-11-24 10:20:44,2025-11-24 10:34:32,13.8,Operatör müdahalesi,Personel Yetersizliği,0
4004787,907121,IE25907121,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-11-25 11:22:15,2025-11-25 11:47:09,24.9,Kalıp söküldü,Kalıp Değişimi,0
4004788,907123,IE26907123,M00100,YUVARLAK KUTU 210-255 LITOGRAFI 2 PARÇA,2026-07-24 12:40:25,2026-07-24 13:47:55,67.5,Kalıp söküldü,Kalıp Değişimi,0
4004789,907124,IE26907124,M00100,YUVARLAK KUTU 210-255 LITOGRAFI 2 PARÇA,2026-07-25 13:50:16,2026-07-25 14:04:28,14.2,Bakım çağrıldı,Planlı Bakım,0
4004790,907125,IE26907125,M00100,YUVARLAK KUTU 210-255 LITOGRAFI 2 PARÇA,2026-07-26 13:13:28,2026-07-26 13:26:40,13.2,Operatör müdahalesi,Malzeme Bekleme,0
4004791,907126,IE25907126,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-06-25 15:28:43,2025-06-25 16:22:19,53.6,Bakım çağrıldı,Kalite Duruşu,0
4004792,907129,IE26907129,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2026-02-24 15:24:22,2026-02-24 16:16:58,52.6,Operatör müdahalesi,Kalıp Değişimi,0
4004793,907130,IE26907130,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2026-02-25 21:43:04,2026-02-25 21:58:04,15,Operatör müdahalesi,Sac Sıkışması,0
4004794,907131,IE26907131,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2026-02-26 08:47:03,2026-02-26 10:34:21,107.3,Operatör müdahalesi,Ayar / Numune Onayı,0
4004795,907132,IE26907132,M00178,OVAL KUTU 295-165 MAT LAK 3 PARÇA,2026-04-10 08:36:53,2026-04-10 08:46:35,9.7,Kalıp söküldü,Vardiya Devri,0
4004796,907133,IE26907133,M00178,OVAL KUTU 295-165 MAT LAK 3 PARÇA,2026-04-11 13:09:13,2026-04-11 13:26:43,17.5,,Mekanik Arıza,0
4004797,907134,IE26907134,M00178,OVAL KUTU 295-165 MAT LAK 3 PARÇA,2026-04-12 18:21:51,2026-04-12 18:39:09,17.3,Yedek parça bekleniyor,Kalıp Değişimi,0
4004798,907137,IE26907137,M00041,YUVARLAK KUTU Ø050 HAM TENEKE 3 PARÇA,2026-05-30 16:17:00,2026-05-30 16:30:24,13.4,Operatör müdahalesi,Malzeme Bekleme,0
4004799,907138,IE26907138,M00041,YUVARLAK KUTU Ø050 HAM TENEKE 3 PARÇA,2026-05-31 21:18:42,2026-05-31 22:40:30,81.8,Yedek parça bekleniyor,Kalite Duruşu,0
4004800,907139,IE26907139,M00041,YUVARLAK KUTU Ø050 HAM TENEKE 3 PARÇA,2026-06-01 11:52:40,2026-06-01 12:35:58,43.3,Bakım çağrıldı,Elektrik Arızası,0
4004801,907141,IE25907141,M00014,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-07-26 09:23:03,2025-07-26 09:33:03,10,,Personel Yetersizliği,0
4004802,907142,IE25907142,M00014,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-07-27 18:56:21,2025-07-27 19:10:03,13.7,,Kalıp Değişimi,0
4004803,907143,IE26907143,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2026-03-17 15:28:08,2026-03-17 16:42:08,74,Operatör müdahalesi,Malzeme Bekleme,0
4004804,907144,IE26907144,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2026-03-18 15:24:38,2026-03-18 15:50:26,25.8,Bakım çağrıldı,Vardiya Devri,0
4004805,907145,IE26907145,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2026-03-19 17:26:47,2026-03-19 17:44:41,17.9,Yedek parça bekleniyor,Vardiya Devri,0
4004806,907146,IE26907146,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2026-03-20 12:44:51,2026-03-20 12:54:33,9.7,Kalıp söküldü,Kalıp Değişimi,0
4004807,907147,IE25907147,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-07-15 17:07:23,2025-07-15 17:38:41,31.3,Operatör müdahalesi,Kalıp Değişimi,0
4004808,907148,IE25907148,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-07-16 16:38:00,2025-07-16 17:25:42,47.7,Operatör müdahalesi,Ayar / Numune Onayı,0
4004809,907151,IE25907151,M00236,YUVARLAK KUTU Ø050 HAM TENEKE 2 PARÇA,2025-11-21 09:09:32,2025-11-21 09:44:32,35,Operatör müdahalesi,Mekanik Arıza,0
4004810,907153,IE25907153,M00236,YUVARLAK KUTU Ø050 HAM TENEKE 2 PARÇA,2025-11-23 15:55:46,2025-11-23 16:29:40,33.9,Kalıp söküldü,Kalıp Değişimi,0
4004811,907154,IE26907154,M00045,YUVARLAK KUTU Ø092 HAM TENEKE 3 PARÇA,2026-06-18 16:04:12,2026-06-18 16:34:06,29.9,Operatör müdahalesi,Mekanik Arıza,0
4004812,907155,IE26907155,M00045,YUVARLAK KUTU Ø092 HAM TENEKE 3 PARÇA,2026-06-19 20:01:14,2026-06-19 20:34:50,33.6,Operatör müdahalesi,Ayar / Numune Onayı,0
4004813,907156,IE26907156,M00045,YUVARLAK KUTU Ø092 HAM TENEKE 3 PARÇA,2026-06-20 20:48:24,2026-06-20 21:28:36,40.2,Yedek parça bekleniyor,Ayar / Numune Onayı,0
4004814,907157,IE26907157,M00045,YUVARLAK KUTU Ø092 HAM TENEKE 3 PARÇA,2026-06-21 14:41:07,2026-06-21 14:58:55,17.8,Operatör müdahalesi,Elektrik Arızası,0
4004815,907158,IE25907158,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2025-10-15 10:25:27,2025-10-15 11:09:27,44,Yedek parça bekleniyor,Planlı Bakım,0
4004816,907159,IE25907159,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2025-10-16 09:04:04,2025-10-16 09:45:04,41,Yedek parça bekleniyor,Mekanik Arıza,0
4004817,907161,IE25907161,M00006,SEKILLI KUTU 175-205 HAM TENEKE 3 PARÇA,2025-10-18 21:59:44,2025-10-18 22:18:08,18.4,Kalıp söküldü,Vardiya Devri,0
4004818,907162,IE25907162,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-12-26 21:11:53,2025-12-26 21:58:59,47.1,Kalıp söküldü,Ayar / Numune Onayı,0
4004819,907164,IE25907164,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-12-28 13:34:42,2025-12-28 15:10:30,95.8,Yedek parça bekleniyor,Kalıp Değişimi,0
4004820,907165,IE25907165,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-12-29 16:01:02,2025-12-29 16:43:50,42.8,Yedek parça bekleniyor,Ayar / Numune Onayı,0
4004821,907166,IE25907166,M00162,TEPSI 325-125 LITOGRAFI 3 PARÇA,2025-07-22 14:31:13,2025-07-22 14:48:55,17.7,,Kalıp Değişimi,0
4004822,907167,IE25907167,M00162,TEPSI 325-125 LITOGRAFI 3 PARÇA,2025-07-23 15:57:57,2025-07-23 18:08:21,130.4,,Mekanik Arıza,0
4004823,907168,IE25907168,M00162,TEPSI 325-125 LITOGRAFI 3 PARÇA,2025-07-24 12:42:06,2025-07-24 12:51:42,9.6,Bakım çağrıldı,Vardiya Devri,0
4004824,907169,IE25907169,M00027,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,2025-10-22 12:23:21,2025-10-22 12:38:45,15.4,,Kalite Duruşu,0
4004825,907170,IE25907170,M00027,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,2025-10-23 11:39:04,2025-10-23 12:14:22,35.3,Operatör müdahalesi,Elektrik Arızası,0
4004826,907172,IE25907172,M00027,KALP KUTU 160-090 LITOGRAFI 3 PARÇA,2025-10-25 15:48:14,2025-10-25 16:50:26,62.2,Bakım çağrıldı,Kalıp Değişimi,0
4004827,907173,IE25907173,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-07-17 09:09:05,2025-07-17 09:43:23,34.3,Operatör müdahalesi,Kalıp Değişimi,0
4004828,907174,IE25907174,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-07-18 10:05:19,2025-07-18 11:44:55,99.6,,Kalıp Değişimi,0
4004829,907175,IE25907175,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2025-07-19 09:46:23,2025-07-19 10:11:29,25.1,Operatör müdahalesi,Kalıp Değişimi,0
4004830,907176,IE26907176,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-06-21 19:05:04,2026-06-21 19:46:46,41.7,Operatör müdahalesi,Sac Sıkışması,0
4004831,907177,IE26907177,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-06-22 15:54:49,2026-06-22 16:29:55,35.1,Bakım çağrıldı,Elektrik Arızası,0
4004832,907182,IE25907182,M00052,YUVARLAK KUTU 135-145 LITOGRAFI 2 PARÇA,2025-07-31 18:04:08,2025-07-31 18:55:38,51.5,Kalıp söküldü,Kalıp Değişimi,0
4004833,907185,IE25907185,M00016,YUVARLAK-SIVAMA KUTU Ø068 HAM TENEKE 2 PARÇA,2025-12-14 22:35:34,2025-12-14 22:58:52,23.3,,Kalıp Değişimi,0
4004834,907186,IE25907186,M00016,YUVARLAK-SIVAMA KUTU Ø068 HAM TENEKE 2 PARÇA,2025-12-15 19:07:06,2025-12-15 19:32:18,25.2,Yedek parça bekleniyor,Kalıp Değişimi,0
4004835,907187,IE25907187,M00016,YUVARLAK-SIVAMA KUTU Ø068 HAM TENEKE 2 PARÇA,2025-12-16 15:23:03,2025-12-16 15:54:09,31.1,Kalıp söküldü,Planlı Bakım,0
4004836,907188,IE25907188,M00016,YUVARLAK-SIVAMA KUTU Ø068 HAM TENEKE 2 PARÇA,2025-12-17 16:58:43,2025-12-17 17:16:19,17.6,Operatör müdahalesi,Planlı Bakım,0
4004837,907189,IE26907189,M00004,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,2026-02-19 12:20:04,2026-02-19 13:09:16,49.2,Yedek parça bekleniyor,Kalıp Değişimi,0
4004838,907190,IE26907190,M00004,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,2026-02-20 10:26:53,2026-02-20 11:58:53,92,Kalıp söküldü,Kalıp Değişimi,0
4004839,907191,IE26907191,M00004,YUVARLAK KUTU 210-255 MAT LAK 3 PARÇA,2026-02-21 18:14:02,2026-02-21 20:12:02,118,Kalıp söküldü,Ayar / Numune Onayı,0
4004840,907192,IE25907192,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-12-25 17:55:25,2025-12-25 18:51:13,55.8,,Vardiya Devri,0
4004841,907194,IE25907194,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-12-27 10:25:48,2025-12-27 11:03:30,37.7,Bakım çağrıldı,Sac Sıkışması,0
4004842,907195,IE25907195,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-12-28 12:30:19,2025-12-28 12:40:07,9.8,Kalıp söküldü,Kalıp Değişimi,0
4004843,907196,IE25907196,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-06-30 11:06:21,2025-06-30 11:34:21,28,Kalıp söküldü,Vardiya Devri,0
4004844,907197,IE25907197,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-07-01 15:45:10,2025-07-01 16:35:40,50.5,Operatör müdahalesi,Elektrik Arızası,0
4004845,907198,IE25907198,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-07-02 12:20:58,2025-07-02 12:36:40,15.7,Bakım çağrıldı,Kalıp Değişimi,0
4004846,907199,IE26907199,M00012,YUVARLAK KUTU 205-050 LITOGRAFI 2 PARÇA,2026-07-11 18:24:56,2026-07-11 18:58:44,33.8,,Ayar / Numune Onayı,0
4004847,907200,IE26907200,M00012,YUVARLAK KUTU 205-050 LITOGRAFI 2 PARÇA,2026-07-12 13:21:18,2026-07-12 14:35:54,74.6,Bakım çağrıldı,Malzeme Bekleme,0
4004848,907201,IE26907201,M00012,YUVARLAK KUTU 205-050 LITOGRAFI 2 PARÇA,2026-07-13 17:15:10,2026-07-13 17:30:34,15.4,Kalıp söküldü,Malzeme Bekleme,0
4004849,907202,IE26907202,M00012,YUVARLAK KUTU 205-050 LITOGRAFI 2 PARÇA,2026-07-14 19:58:37,2026-07-14 21:17:49,79.2,Operatör müdahalesi,Ayar / Numune Onayı,0
4004850,907203,IE26907203,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2026-07-09 20:53:50,2026-07-09 21:02:26,8.6,,Ayar / Numune Onayı,0
4004851,907204,IE26907204,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2026-07-10 18:16:56,2026-07-10 18:50:44,33.8,Operatör müdahalesi,Mekanik Arıza,0
4004852,907205,IE26907205,M00046,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2026-07-11 08:59:03,2026-07-11 09:26:57,27.9,,Hidrolik Kaçak,0
4004853,907206,IE25907206,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-09-02 08:00:10,2025-09-02 09:19:52,79.7,Yedek parça bekleniyor,Ayar / Numune Onayı,0
4004854,907207,IE25907207,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-09-03 18:15:16,2025-09-03 18:53:58,38.7,Kalıp söküldü,Kalıp Değişimi,0
4004855,907209,IE25907209,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2025-09-05 21:35:30,2025-09-05 22:08:06,32.6,Yedek parça bekleniyor,Vardiya Devri,0
4004856,907213,IE26907213,M00247,YUVARLAK KUTU Ø050 LITOGRAFI 2 PARÇA,2026-04-25 11:14:46,2026-04-25 12:08:52,54.1,Yedek parça bekleniyor,Hidrolik Kaçak,0
4004857,907214,IE26907214,M00247,YUVARLAK KUTU Ø050 LITOGRAFI 2 PARÇA,2026-04-26 20:03:10,2026-04-26 20:35:28,32.3,Operatör müdahalesi,Elektrik Arızası,0
4004858,907215,IE26907215,M00247,YUVARLAK KUTU Ø050 LITOGRAFI 2 PARÇA,2026-04-27 17:00:45,2026-04-27 17:10:45,10,Yedek parça bekleniyor,Planlı Bakım,0
4004859,907216,IE26907216,M00247,YUVARLAK KUTU Ø050 LITOGRAFI 2 PARÇA,2026-04-28 13:49:30,2026-04-28 14:50:42,61.2,Operatör müdahalesi,Ayar / Numune Onayı,0
4004860,907217,IE25907217,M00015,YUVARLAK KUTU Ø092 MAT LAK 2 PARÇA,2025-10-09 21:54:56,2025-10-09 23:01:02,66.1,Yedek parça bekleniyor,Hidrolik Kaçak,0
4004861,907218,IE25907218,M00015,YUVARLAK KUTU Ø092 MAT LAK 2 PARÇA,2025-10-10 11:25:17,2025-10-10 11:59:35,34.3,Yedek parça bekleniyor,Hidrolik Kaçak,0
4004862,907219,IE25907219,M00015,YUVARLAK KUTU Ø092 MAT LAK 2 PARÇA,2025-10-11 08:23:33,2025-10-11 08:53:21,29.8,Bakım çağrıldı,Sac Sıkışması,0
4004863,907222,IE26907222,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2026-04-29 10:23:45,2026-04-29 11:00:09,36.4,Bakım çağrıldı,Mekanik Arıza,0
4004864,907228,IE25907228,M00174,DIKDORTGEN KUTU 145-095 HAM TENEKE 2 PARÇA,2025-09-20 17:39:57,2025-09-20 18:17:15,37.3,Yedek parça bekleniyor,Vardiya Devri,0
4004865,907229,IE26907229,M00126,YUVARLAK KUTU 094-050 VERNIKLI 3 PARÇA,2026-05-10 09:29:55,2026-05-10 10:37:43,67.8,Yedek parça bekleniyor,Kalıp Değişimi,0
4004866,907230,IE26907230,M00126,YUVARLAK KUTU 094-050 VERNIKLI 3 PARÇA,2026-05-11 15:25:30,2026-05-11 15:44:24,18.9,Kalıp söküldü,Kalıp Değişimi,0
4004867,907232,IE25907232,M00119,DIKDORTGEN KUTU 210-080 VERNIKLI 2 PARÇA,2025-11-01 09:49:34,2025-11-01 10:32:16,42.7,,Kalıp Değişimi,0
4004868,907233,IE25907233,M00119,DIKDORTGEN KUTU 210-080 VERNIKLI 2 PARÇA,2025-11-02 20:18:44,2025-11-02 20:37:32,18.8,Bakım çağrıldı,Mekanik Arıza,0
4004869,907234,IE25907234,M00119,DIKDORTGEN KUTU 210-080 VERNIKLI 2 PARÇA,2025-11-03 20:55:13,2025-11-03 21:33:13,38,Yedek parça bekleniyor,Kalıp Değişimi,0
4004870,907235,IE25907235,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2025-08-23 07:38:06,2025-08-23 08:01:36,23.5,Operatör müdahalesi,Vardiya Devri,0
4004871,907236,IE25907236,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2025-08-24 15:08:10,2025-08-24 15:51:22,43.2,Yedek parça bekleniyor,Kalıp Değişimi,0
4004872,907238,IE25907238,M00019,OVAL KUTU 295-165 VERNIKLI 2 PARÇA,2025-08-26 13:44:09,2025-08-26 14:46:09,62,,Kalıp Değişimi,0
4004873,907240,IE25907240,M00051,YUVARLAK-SIVAMA KUTU Ø068 VERNIKLI 3 PARÇA,2025-12-16 08:29:41,2025-12-16 09:00:23,30.7,Bakım çağrıldı,Malzeme Bekleme,0
4004874,907241,IE25907241,M00051,YUVARLAK-SIVAMA KUTU Ø068 VERNIKLI 3 PARÇA,2025-12-17 11:51:28,2025-12-17 12:35:58,44.5,Kalıp söküldü,Malzeme Bekleme,0
4004875,907242,IE25907242,M00323,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,2025-07-11 18:46:55,2025-07-11 19:21:43,34.8,Operatör müdahalesi,Kalıp Değişimi,0
4004876,907243,IE25907243,M00323,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,2025-07-12 20:16:47,2025-07-12 20:57:47,41,Bakım çağrıldı,Kalite Duruşu,0
4004877,907244,IE25907244,M00323,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,2025-07-13 21:21:03,2025-07-13 22:09:03,48,Operatör müdahalesi,Ayar / Numune Onayı,0
4004878,907245,IE25907245,M00323,YUVARLAK KUTU 120-105 HAM TENEKE 3 PARÇA,2025-07-14 12:51:53,2025-07-14 13:44:05,52.2,Operatör müdahalesi,Kalıp Değişimi,0
4004879,907246,IE25907246,M00206,DIKDORTGEN KUTU 145-095 VERNIKLI 3 PARÇA,2025-12-12 22:25:20,2025-12-12 22:53:56,28.6,Bakım çağrıldı,Kalıp Değişimi,0
4004880,907249,IE26907249,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-07-11 17:31:49,2026-07-11 18:49:49,78,Yedek parça bekleniyor,Hidrolik Kaçak,0
4004881,907252,IE26907252,M00039,YUVARLAK KUTU 078-095 HAM TENEKE 2 PARÇA,2026-06-01 07:54:02,2026-06-01 08:04:26,10.4,Bakım çağrıldı,Mekanik Arıza,0
4004882,907254,IE26907254,M00039,YUVARLAK KUTU 078-095 HAM TENEKE 2 PARÇA,2026-06-03 20:12:51,2026-06-03 20:36:09,23.3,,Vardiya Devri,0
4004883,907256,IE26907256,M00038,YUVARLAK KUTU 120-105 VERNIKLI 3 PARÇA,2026-06-10 21:06:02,2026-06-10 22:03:14,57.2,Kalıp söküldü,Vardiya Devri,0
4004884,907257,IE26907257,M00038,YUVARLAK KUTU 120-105 VERNIKLI 3 PARÇA,2026-06-11 10:36:50,2026-06-11 12:20:02,103.2,Kalıp söküldü,Vardiya Devri,0
4004885,907258,IE25907258,M00032,TEPSI Ø068 VERNIKLI 3 PARÇA,2025-09-16 09:03:25,2025-09-16 10:24:49,81.4,,Malzeme Bekleme,0
4004886,907259,IE25907259,M00032,TEPSI Ø068 VERNIKLI 3 PARÇA,2025-09-17 20:09:47,2025-09-17 20:24:29,14.7,Yedek parça bekleniyor,Ayar / Numune Onayı,0
4004887,907260,IE25907260,M00032,TEPSI Ø068 VERNIKLI 3 PARÇA,2025-09-18 10:53:17,2025-09-18 12:13:17,80,Kalıp söküldü,Personel Yetersizliği,0
4004888,907261,IE25907261,M00032,TEPSI Ø068 VERNIKLI 3 PARÇA,2025-09-19 07:35:43,2025-09-19 07:51:43,16,Yedek parça bekleniyor,Kalıp Değişimi,0
4004889,907264,IE25907264,M00007,DIKDORTGEN KUTU 185-115 MAT LAK 2 PARÇA,2025-08-24 09:56:02,2025-08-24 10:19:32,23.5,,Malzeme Bekleme,0
4004890,907265,IE26907265,M00109,DIKDORTGEN KUTU 145-095 HAM TENEKE 3 PARÇA,2026-07-25 08:20:53,2026-07-25 09:12:41,51.8,Bakım çağrıldı,Kalıp Değişimi,0
4004891,907267,IE26907267,M00109,DIKDORTGEN KUTU 145-095 HAM TENEKE 3 PARÇA,2026-07-27 10:07:21,2026-07-27 11:08:57,61.6,,Kalıp Değişimi,0
4004892,907268,IE26907268,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-05-31 13:11:24,2026-05-31 14:12:42,61.3,Kalıp söküldü,Kalıp Değişimi,0
4004893,907270,IE26907270,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-06-02 16:15:25,2026-06-02 17:05:19,49.9,Yedek parça bekleniyor,Elektrik Arızası,0
4004894,907271,IE26907271,M00002,TEPSI 325-125 MAT LAK 3 PARÇA,2026-06-03 12:56:44,2026-06-03 14:19:56,83.2,Bakım çağrıldı,Planlı Bakım,0
4004895,907272,IE26907272,M00023,YUVARLAK KUTU 078-095 LITOGRAFI 2 PARÇA,2026-03-07 08:00:19,2026-03-07 08:33:19,33,Yedek parça bekleniyor,Vardiya Devri,0
4004896,907274,IE26907274,M00023,YUVARLAK KUTU 078-095 LITOGRAFI 2 PARÇA,2026-03-09 21:28:39,2026-03-09 21:45:51,17.2,Bakım çağrıldı,Vardiya Devri,0
4004897,907275,IE26907275,M00023,YUVARLAK KUTU 078-095 LITOGRAFI 2 PARÇA,2026-03-10 22:45:59,2026-03-10 23:29:41,43.7,Yedek parça bekleniyor,Planlı Bakım,0
4004898,907276,IE26907276,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2026-06-16 21:18:14,2026-06-16 23:07:02,108.8,Yedek parça bekleniyor,Kalıp Değişimi,0
4004899,907277,IE26907277,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2026-06-17 19:50:49,2026-06-17 20:36:07,45.3,Operatör müdahalesi,Ayar / Numune Onayı,0
4004900,907278,IE26907278,M00001,KAPAK 090-065 HAM TENEKE 2 PARÇA,2026-06-18 21:46:02,2026-06-18 22:21:20,35.3,,Ayar / Numune Onayı,0
4004901,907279,IE26907279,M00321,YUVARLAK KUTU 120-105 LITOGRAFI 3 PARÇA,2026-05-28 09:07:33,2026-05-28 09:24:33,17,Kalıp söküldü,Vardiya Devri,0
4004902,907280,IE26907280,M00321,YUVARLAK KUTU 120-105 LITOGRAFI 3 PARÇA,2026-05-29 09:08:30,2026-05-29 09:38:12,29.7,Bakım çağrıldı,Kalıp Değişimi,0
4004903,907286,IE25907286,M00003,YUVARLAK KUTU 120-105 HAM TENEKE 2 PARÇA,2025-08-22 14:06:25,2025-08-22 14:39:25,33,Kalıp söküldü,Elektrik Arızası,0
